"danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","uri","track_href","analysis_url","duration_ms","time_signature","value"
0.511,0.566,6,-7.23,0,0.2,0.349,0,0.34,0.218,83.903,"audio_features","285pBltuF7vW8TeWk8hdRR","spotify:track:285pBltuF7vW8TeWk8hdRR","https://api.spotify.com/v1/tracks/285pBltuF7vW8TeWk8hdRR","https://api.spotify.com/v1/audio-analysis/285pBltuF7vW8TeWk8hdRR",239836,4,NA
0.622,0.621,11,-4.924,0,0.129,0.0864,9.8e-05,0.121,0.567,158.946,"audio_features","3qGDwGqdyFq3faUU4BmhdY","spotify:track:3qGDwGqdyFq3faUU4BmhdY","https://api.spotify.com/v1/tracks/3qGDwGqdyFq3faUU4BmhdY","https://api.spotify.com/v1/audio-analysis/3qGDwGqdyFq3faUU4BmhdY",213040,4,NA
0.575,0.758,1,-5.029,0,0.0618,0.0954,0,0.394,0.493,144.107,"audio_features","5JEx7HbmvHQQswJCsoo9rA","spotify:track:5JEx7HbmvHQQswJCsoo9rA","https://api.spotify.com/v1/tracks/5JEx7HbmvHQQswJCsoo9rA","https://api.spotify.com/v1/audio-analysis/5JEx7HbmvHQQswJCsoo9rA",182623,4,NA
0.765,0.609,1,-5.285,0,0.19,0.255,1.28e-05,0.119,0.547,77.957,"audio_features","2NWoKpRnMfxocVAXF8ASwk","spotify:track:2NWoKpRnMfxocVAXF8ASwk","https://api.spotify.com/v1/tracks/2NWoKpRnMfxocVAXF8ASwk","https://api.spotify.com/v1/audio-analysis/2NWoKpRnMfxocVAXF8ASwk",221667,4,NA
0.712,0.656,11,-6.441,1,0.0787,0.0498,0,0.122,0.278,144.018,"audio_features","0oXIvlG6j5mCeViCB1E6Lv","spotify:track:0oXIvlG6j5mCeViCB1E6Lv","https://api.spotify.com/v1/tracks/0oXIvlG6j5mCeViCB1E6Lv","https://api.spotify.com/v1/audio-analysis/0oXIvlG6j5mCeViCB1E6Lv",188351,4,NA
0.733,0.678,6,-7.771,1,0.438,0.121,0,0.344,0.841,175.985,"audio_features","5PTG6rrL6EPFD9E2QMI2pl","spotify:track:5PTG6rrL6EPFD9E2QMI2pl","https://api.spotify.com/v1/tracks/5PTG6rrL6EPFD9E2QMI2pl","https://api.spotify.com/v1/audio-analysis/5PTG6rrL6EPFD9E2QMI2pl",142000,4,NA
0.849,0.699,4,-5.193,0,0.0574,0.185,0.00118,0.0954,0.0778,100.989,"audio_features","0TCnOEVeLQMXOUrpPlM7uY","spotify:track:0TCnOEVeLQMXOUrpPlM7uY","https://api.spotify.com/v1/tracks/0TCnOEVeLQMXOUrpPlM7uY","https://api.spotify.com/v1/audio-analysis/0TCnOEVeLQMXOUrpPlM7uY",256341,4,NA
0.749,0.641,6,-5.268,1,0.0444,0.538,0,0.0775,0.409,140.08,"audio_features","6Tb8Fse6LfJ0CRZVlNjHF5","spotify:track:6Tb8Fse6LfJ0CRZVlNjHF5","https://api.spotify.com/v1/tracks/6Tb8Fse6LfJ0CRZVlNjHF5","https://api.spotify.com/v1/audio-analysis/6Tb8Fse6LfJ0CRZVlNjHF5",223173,4,NA
0.62,0.619,1,-6.567,1,0.221,0.0546,0,0.31,0.524,152.114,"audio_features","3922kPG1JMYBNhACLo9j3f","spotify:track:3922kPG1JMYBNhACLo9j3f","https://api.spotify.com/v1/tracks/3922kPG1JMYBNhACLo9j3f","https://api.spotify.com/v1/audio-analysis/3922kPG1JMYBNhACLo9j3f",261267,4,NA
0.582,0.525,1,-7.163,0,0.0627,0.111,0,0.134,0.51,133.249,"audio_features","2Ch7LmS7r2Gy2kc64wv3Bz","spotify:track:2Ch7LmS7r2Gy2kc64wv3Bz","https://api.spotify.com/v1/tracks/2Ch7LmS7r2Gy2kc64wv3Bz","https://api.spotify.com/v1/audio-analysis/2Ch7LmS7r2Gy2kc64wv3Bz",260253,4,NA
0.426,0.862,2,-5.979,1,0.597,0.0813,0,0.34,0.332,100.3,"audio_features","1U4mweNwisxNj23ffuC9gO","spotify:track:1U4mweNwisxNj23ffuC9gO","https://api.spotify.com/v1/tracks/1U4mweNwisxNj23ffuC9gO","https://api.spotify.com/v1/audio-analysis/1U4mweNwisxNj23ffuC9gO",305520,5,NA
0.746,0.576,8,-7.461,1,0.414,0.252,0,0.074,0.337,110.2,"audio_features","3dqxngWDgh4tb0VSb83nvc","spotify:track:3dqxngWDgh4tb0VSb83nvc","https://api.spotify.com/v1/tracks/3dqxngWDgh4tb0VSb83nvc","https://api.spotify.com/v1/audio-analysis/3dqxngWDgh4tb0VSb83nvc",349785,4,NA
0.81,0.73,11,-5.209,0,0.223,0.314,0,0.105,0.568,157.004,"audio_features","38TgLPNHsPzgqri5G4SPun","spotify:track:38TgLPNHsPzgqri5G4SPun","https://api.spotify.com/v1/tracks/38TgLPNHsPzgqri5G4SPun","https://api.spotify.com/v1/audio-analysis/38TgLPNHsPzgqri5G4SPun",295653,4,NA
0.901,0.472,11,-8.416,0,0.194,0.0381,0,0.11,0.479,120,"audio_features","5I30ByMf5nhgbSokY1EZiN","spotify:track:5I30ByMf5nhgbSokY1EZiN","https://api.spotify.com/v1/tracks/5I30ByMf5nhgbSokY1EZiN","https://api.spotify.com/v1/audio-analysis/5I30ByMf5nhgbSokY1EZiN",254947,4,NA
0.82,0.601,8,-5.316,0,0.163,0.119,1.44e-06,0.0847,0.567,129.957,"audio_features","6lOYtSd1ZNKsIXrZaBYW2u","spotify:track:6lOYtSd1ZNKsIXrZaBYW2u","https://api.spotify.com/v1/tracks/6lOYtSd1ZNKsIXrZaBYW2u","https://api.spotify.com/v1/audio-analysis/6lOYtSd1ZNKsIXrZaBYW2u",267943,4,NA
0.662,0.677,1,-6.371,0,0.0405,0.23,0,0.369,0.346,99.017,"audio_features","4txpZk7WSjV1dsZAw5WYcT","spotify:track:4txpZk7WSjV1dsZAw5WYcT","https://api.spotify.com/v1/tracks/4txpZk7WSjV1dsZAw5WYcT","https://api.spotify.com/v1/audio-analysis/4txpZk7WSjV1dsZAw5WYcT",224914,4,NA
0.261,0.0898,9,-21.34,1,0.0352,0.966,0.942,0.107,0.149,136.641,"audio_features","28SIY2M7W3bs1s5K5yxhBC","spotify:track:28SIY2M7W3bs1s5K5yxhBC","https://api.spotify.com/v1/tracks/28SIY2M7W3bs1s5K5yxhBC","https://api.spotify.com/v1/audio-analysis/28SIY2M7W3bs1s5K5yxhBC",176768,4,NA
0.495,0.0406,3,-24.758,0,0.0499,0.991,0.928,0.104,0.144,151.974,"audio_features","3tbVwFLSct63LhbI2mU50s","spotify:track:3tbVwFLSct63LhbI2mU50s","https://api.spotify.com/v1/tracks/3tbVwFLSct63LhbI2mU50s","https://api.spotify.com/v1/audio-analysis/3tbVwFLSct63LhbI2mU50s",197566,4,NA
0.598,0.427,7,-8.764,0,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469,"audio_features","3eekarcy7kvN4yt5ZFzltW","spotify:track:3eekarcy7kvN4yt5ZFzltW","https://api.spotify.com/v1/tracks/3eekarcy7kvN4yt5ZFzltW","https://api.spotify.com/v1/audio-analysis/3eekarcy7kvN4yt5ZFzltW",175721,4,NA
0.429,0.0541,10,-26.759,0,0.0411,0.995,0.928,0.114,0.0569,122.311,"audio_features","0sDqqcELNvGWI5u8mBxESD","spotify:track:0sDqqcELNvGWI5u8mBxESD","https://api.spotify.com/v1/tracks/0sDqqcELNvGWI5u8mBxESD","https://api.spotify.com/v1/audio-analysis/0sDqqcELNvGWI5u8mBxESD",180774,1,NA
0.321,0.03,2,-27.716,0,0.0388,0.994,0.912,0.113,0.542,166.375,"audio_features","11EzW4cqMMGyOloFA7MdvK","spotify:track:11EzW4cqMMGyOloFA7MdvK","https://api.spotify.com/v1/tracks/11EzW4cqMMGyOloFA7MdvK","https://api.spotify.com/v1/audio-analysis/11EzW4cqMMGyOloFA7MdvK",118500,4,NA
0.247,0.253,4,-18.922,0,0.0378,0.963,0.819,0.09,0.161,73.453,"audio_features","6cQqoq2uw0BGT7ShmNnYG4","spotify:track:6cQqoq2uw0BGT7ShmNnYG4","https://api.spotify.com/v1/tracks/6cQqoq2uw0BGT7ShmNnYG4","https://api.spotify.com/v1/audio-analysis/6cQqoq2uw0BGT7ShmNnYG4",165730,3,NA
0.46,0.018,1,-26.104,1,0.0581,0.996,0.965,0.119,0.344,76.448,"audio_features","5b8dvbC8nIGMmagzqXbaTD","spotify:track:5b8dvbC8nIGMmagzqXbaTD","https://api.spotify.com/v1/tracks/5b8dvbC8nIGMmagzqXbaTD","https://api.spotify.com/v1/audio-analysis/5b8dvbC8nIGMmagzqXbaTD",143812,3,NA
0.278,0.0794,4,-27.825,1,0.0474,0.993,0.944,0.101,0.454,129.69,"audio_features","4RInQKgHfqQBhKomdMIfsP","spotify:track:4RInQKgHfqQBhKomdMIfsP","https://api.spotify.com/v1/tracks/4RInQKgHfqQBhKomdMIfsP","https://api.spotify.com/v1/audio-analysis/4RInQKgHfqQBhKomdMIfsP",142875,3,NA
0.622,0.0251,2,-24.907,1,0.056,0.996,0.945,0.0902,0.363,116.364,"audio_features","6sSFbKl9oQ7ToYxBeTQZvw","spotify:track:6sSFbKl9oQ7ToYxBeTQZvw","https://api.spotify.com/v1/tracks/6sSFbKl9oQ7ToYxBeTQZvw","https://api.spotify.com/v1/audio-analysis/6sSFbKl9oQ7ToYxBeTQZvw",136000,3,NA
0.289,0.0176,8,-24.931,1,0.036,0.941,0.85,0.111,0.0477,73.598,"audio_features","2e6uDYgJsa7rgIYzbNVoCi","spotify:track:2e6uDYgJsa7rgIYzbNVoCi","https://api.spotify.com/v1/tracks/2e6uDYgJsa7rgIYzbNVoCi","https://api.spotify.com/v1/audio-analysis/2e6uDYgJsa7rgIYzbNVoCi",115485,4,NA
0.165,0.0125,7,-34.083,1,0.0412,0.994,0.931,0.151,0.063,78.08,"audio_features","2pQyIi1mMMRPDjFPkgtfSn","spotify:track:2pQyIi1mMMRPDjFPkgtfSn","https://api.spotify.com/v1/tracks/2pQyIi1mMMRPDjFPkgtfSn","https://api.spotify.com/v1/audio-analysis/2pQyIi1mMMRPDjFPkgtfSn",183040,4,NA
0.337,0.0855,0,-22.864,0,0.0525,0.994,0.946,0.112,0.38,66.635,"audio_features","08Zvea0AtpczEW8MOC0i5g","spotify:track:08Zvea0AtpczEW8MOC0i5g","https://api.spotify.com/v1/tracks/08Zvea0AtpczEW8MOC0i5g","https://api.spotify.com/v1/audio-analysis/08Zvea0AtpczEW8MOC0i5g",111250,3,NA
0.306,0.0344,0,-29.79,1,0.0387,0.987,0.968,0.103,0.0872,63.246,"audio_features","3mFbJCcXcQJiyiksotg99d","spotify:track:3mFbJCcXcQJiyiksotg99d","https://api.spotify.com/v1/tracks/3mFbJCcXcQJiyiksotg99d","https://api.spotify.com/v1/audio-analysis/3mFbJCcXcQJiyiksotg99d",159537,5,NA
0.361,0.033,4,-26.444,0,0.0711,0.989,0.931,0.107,0.207,65.707,"audio_features","0BtymruMtXTo6vdk4LH4aB","spotify:track:0BtymruMtXTo6vdk4LH4aB","https://api.spotify.com/v1/tracks/0BtymruMtXTo6vdk4LH4aB","https://api.spotify.com/v1/audio-analysis/0BtymruMtXTo6vdk4LH4aB",191370,4,NA
0.336,0.0331,6,-26.416,1,0.042,0.994,0.936,0.0892,0.0599,106.361,"audio_features","2rK5aTaCfPoSX0TqAW5YgV","spotify:track:2rK5aTaCfPoSX0TqAW5YgV","https://api.spotify.com/v1/tracks/2rK5aTaCfPoSX0TqAW5YgV","https://api.spotify.com/v1/audio-analysis/2rK5aTaCfPoSX0TqAW5YgV",131280,4,NA
0.396,0.235,0,-15.423,1,0.0429,0.992,0.753,0.156,0.255,134.931,"audio_features","114NhvDwFWaP4O5iFyzDGf","spotify:track:114NhvDwFWaP4O5iFyzDGf","https://api.spotify.com/v1/tracks/114NhvDwFWaP4O5iFyzDGf","https://api.spotify.com/v1/audio-analysis/114NhvDwFWaP4O5iFyzDGf",128214,3,NA
0.577,0.0199,10,-23.094,1,0.0921,0.994,0.965,0.0956,0.378,130.501,"audio_features","4w1xTWbbO1BcOvf6X8ywzG","spotify:track:4w1xTWbbO1BcOvf6X8ywzG","https://api.spotify.com/v1/tracks/4w1xTWbbO1BcOvf6X8ywzG","https://api.spotify.com/v1/audio-analysis/4w1xTWbbO1BcOvf6X8ywzG",197875,4,NA
0.597,0.0977,1,-21.651,0,0.0421,0.994,0.926,0.0898,0.125,77.972,"audio_features","3a3w26UtiNEIlRvO6pZFSc","spotify:track:3a3w26UtiNEIlRvO6pZFSc","https://api.spotify.com/v1/tracks/3a3w26UtiNEIlRvO6pZFSc","https://api.spotify.com/v1/audio-analysis/3a3w26UtiNEIlRvO6pZFSc",142031,3,NA
0.216,0.087,7,-23.958,1,0.0415,0.992,0.917,0.134,0.171,68.365,"audio_features","3W67I10IdSjH3ViNhYzzZu","spotify:track:3W67I10IdSjH3ViNhYzzZu","https://api.spotify.com/v1/tracks/3W67I10IdSjH3ViNhYzzZu","https://api.spotify.com/v1/audio-analysis/3W67I10IdSjH3ViNhYzzZu",177875,4,NA
0.582,0.0305,7,-20.496,0,0.095,0.995,0.964,0.111,0.445,76.68,"audio_features","4zXzlkdNOLcd1BHFVYeTe2","spotify:track:4zXzlkdNOLcd1BHFVYeTe2","https://api.spotify.com/v1/tracks/4zXzlkdNOLcd1BHFVYeTe2","https://api.spotify.com/v1/audio-analysis/4zXzlkdNOLcd1BHFVYeTe2",83750,3,NA
0.363,0.131,5,-19.711,0,0.0598,0.991,0.903,0.124,0.294,70.784,"audio_features","2mpDoMepkxUD7GusdybNIq","spotify:track:2mpDoMepkxUD7GusdybNIq","https://api.spotify.com/v1/tracks/2mpDoMepkxUD7GusdybNIq","https://api.spotify.com/v1/audio-analysis/2mpDoMepkxUD7GusdybNIq",177000,4,NA
0.439,0.0573,2,-24.554,1,0.0498,0.993,0.895,0.105,0.131,64.438,"audio_features","4ML6c9GgZbCEf1XTHzZCXd","spotify:track:4ML6c9GgZbCEf1XTHzZCXd","https://api.spotify.com/v1/tracks/4ML6c9GgZbCEf1XTHzZCXd","https://api.spotify.com/v1/audio-analysis/4ML6c9GgZbCEf1XTHzZCXd",54293,5,NA
0.278,0.0434,0,-22.396,0,0.0383,0.98,0.919,0.121,0.0397,133.853,"audio_features","3toYHht60pj16nNK0e2HZy","spotify:track:3toYHht60pj16nNK0e2HZy","https://api.spotify.com/v1/tracks/3toYHht60pj16nNK0e2HZy","https://api.spotify.com/v1/audio-analysis/3toYHht60pj16nNK0e2HZy",95317,4,NA
0.403,0.0621,6,-28.678,1,0.049,0.995,0.932,0.0999,0.146,135.761,"audio_features","3VBPPIu4MGBnMj4SF8sJBJ","spotify:track:3VBPPIu4MGBnMj4SF8sJBJ","https://api.spotify.com/v1/tracks/3VBPPIu4MGBnMj4SF8sJBJ","https://api.spotify.com/v1/audio-analysis/3VBPPIu4MGBnMj4SF8sJBJ",153104,4,NA
0.423,0.0461,3,-24.909,1,0.0399,0.996,0.928,0.115,0.401,78.829,"audio_features","7wFCIItq3bxHsgRZVFvU0k","spotify:track:7wFCIItq3bxHsgRZVFvU0k","https://api.spotify.com/v1/tracks/7wFCIItq3bxHsgRZVFvU0k","https://api.spotify.com/v1/audio-analysis/7wFCIItq3bxHsgRZVFvU0k",112000,4,NA
0.449,0.0132,5,-25.621,1,0.0401,0.991,0.884,0.111,0.248,148.748,"audio_features","6CwC6D2SHyLGHsW9wk1dCa","spotify:track:6CwC6D2SHyLGHsW9wk1dCa","https://api.spotify.com/v1/tracks/6CwC6D2SHyLGHsW9wk1dCa","https://api.spotify.com/v1/audio-analysis/6CwC6D2SHyLGHsW9wk1dCa",133750,4,NA
0.386,0.156,5,-14.493,0,0.0683,0.983,0.902,0.102,0.0618,70.035,"audio_features","0YfRVjJY04f7vMyMELYFej","spotify:track:0YfRVjJY04f7vMyMELYFej","https://api.spotify.com/v1/tracks/0YfRVjJY04f7vMyMELYFej","https://api.spotify.com/v1/audio-analysis/0YfRVjJY04f7vMyMELYFej",177600,4,NA
0.2,0.0623,3,-24.922,0,0.0474,0.992,0.941,0.116,0.101,122.392,"audio_features","73Q5VDA6CXofjBtGGWEZEQ","spotify:track:73Q5VDA6CXofjBtGGWEZEQ","https://api.spotify.com/v1/tracks/73Q5VDA6CXofjBtGGWEZEQ","https://api.spotify.com/v1/audio-analysis/73Q5VDA6CXofjBtGGWEZEQ",168587,4,NA
0.199,0.0574,8,-25.635,1,0.0431,0.987,0.934,0.0953,0.21,169.455,"audio_features","4S5eUtV1PLv6hJI8EcWmBU","spotify:track:4S5eUtV1PLv6hJI8EcWmBU","https://api.spotify.com/v1/tracks/4S5eUtV1PLv6hJI8EcWmBU","https://api.spotify.com/v1/audio-analysis/4S5eUtV1PLv6hJI8EcWmBU",152750,4,NA
0.287,0.0198,6,-22.851,0,0.0393,0.974,0.942,0.1,0.069,65.741,"audio_features","5bP9JMP7HKh1G3sJtTymgT","spotify:track:5bP9JMP7HKh1G3sJtTymgT","https://api.spotify.com/v1/tracks/5bP9JMP7HKh1G3sJtTymgT","https://api.spotify.com/v1/audio-analysis/5bP9JMP7HKh1G3sJtTymgT",139839,3,NA
0.332,0.0219,7,-21.982,0,0.0426,0.993,0.922,0.104,0.283,167.371,"audio_features","3qKSYY6Sds4jltPME6UFMm","spotify:track:3qKSYY6Sds4jltPME6UFMm","https://api.spotify.com/v1/tracks/3qKSYY6Sds4jltPME6UFMm","https://api.spotify.com/v1/audio-analysis/3qKSYY6Sds4jltPME6UFMm",148407,3,NA
0.359,0.0768,9,-24.446,0,0.0329,0.993,0.964,0.0962,0.19,82.493,"audio_features","0xEofUkhNZk5QTLMCnDV8k","spotify:track:0xEofUkhNZk5QTLMCnDV8k","https://api.spotify.com/v1/tracks/0xEofUkhNZk5QTLMCnDV8k","https://api.spotify.com/v1/audio-analysis/0xEofUkhNZk5QTLMCnDV8k",153500,3,NA
0.282,0.0626,5,-25.318,1,0.0395,0.985,0.794,0.11,0.264,77.803,"audio_features","7hH4ev8MOmh3ElZYbS5rei","spotify:track:7hH4ev8MOmh3ElZYbS5rei","https://api.spotify.com/v1/tracks/7hH4ev8MOmh3ElZYbS5rei","https://api.spotify.com/v1/audio-analysis/7hH4ev8MOmh3ElZYbS5rei",75361,4,NA
0.408,0.0647,7,-21.392,1,0.0448,0.992,0.902,0.107,0.331,72.844,"audio_features","1Xi70qpx7uDShW9lMNNw4w","spotify:track:1Xi70qpx7uDShW9lMNNw4w","https://api.spotify.com/v1/tracks/1Xi70qpx7uDShW9lMNNw4w","https://api.spotify.com/v1/audio-analysis/1Xi70qpx7uDShW9lMNNw4w",155000,4,NA
0.189,0.0343,9,-27.421,0,0.0414,0.99,0.926,0.0957,0.0416,100.968,"audio_features","5edzZx7AiRFOUNZtyQJAGW","spotify:track:5edzZx7AiRFOUNZtyQJAGW","https://api.spotify.com/v1/tracks/5edzZx7AiRFOUNZtyQJAGW","https://api.spotify.com/v1/audio-analysis/5edzZx7AiRFOUNZtyQJAGW",362354,4,NA
0.405,0.233,7,-21.146,0,0.0373,0.984,0.955,0.112,0.408,137.727,"audio_features","0fAlHNRuvCQdxy7VD5lgaW","spotify:track:0fAlHNRuvCQdxy7VD5lgaW","https://api.spotify.com/v1/tracks/0fAlHNRuvCQdxy7VD5lgaW","https://api.spotify.com/v1/audio-analysis/0fAlHNRuvCQdxy7VD5lgaW",172495,3,NA
0.265,0.0365,0,-24.41,1,0.0501,0.991,0.926,0.0872,0.168,69.552,"audio_features","1bHXbuM7CqRCSn5Zg1knnZ","spotify:track:1bHXbuM7CqRCSn5Zg1knnZ","https://api.spotify.com/v1/tracks/1bHXbuM7CqRCSn5Zg1knnZ","https://api.spotify.com/v1/audio-analysis/1bHXbuM7CqRCSn5Zg1knnZ",126888,4,NA
0.461,0.0522,8,-27.953,0,0.0602,0.996,0.942,0.0973,0.236,66.845,"audio_features","1Lvv07PvIeU1AMDVFiX7RY","spotify:track:1Lvv07PvIeU1AMDVFiX7RY","https://api.spotify.com/v1/tracks/1Lvv07PvIeU1AMDVFiX7RY","https://api.spotify.com/v1/audio-analysis/1Lvv07PvIeU1AMDVFiX7RY",206000,3,NA
0.431,0.0042,6,-28.444,1,0.0449,0.992,0.957,0.0972,0.297,67.721,"audio_features","3PFaIXHfT7cLCo1mRGbhZU","spotify:track:3PFaIXHfT7cLCo1mRGbhZU","https://api.spotify.com/v1/tracks/3PFaIXHfT7cLCo1mRGbhZU","https://api.spotify.com/v1/audio-analysis/3PFaIXHfT7cLCo1mRGbhZU",135261,3,NA
0.399,0.0913,7,-25.056,1,0.0597,0.995,0.965,0.173,0.369,78.819,"audio_features","4meLskE3DIQEBlBC18GS0Z","spotify:track:4meLskE3DIQEBlBC18GS0Z","https://api.spotify.com/v1/tracks/4meLskE3DIQEBlBC18GS0Z","https://api.spotify.com/v1/audio-analysis/4meLskE3DIQEBlBC18GS0Z",122000,5,NA
0.32,0.221,4,-21.398,1,0.0391,0.992,0.946,0.101,0.453,68.639,"audio_features","4rifuSeAw7WGLKSLgAGIJU","spotify:track:4rifuSeAw7WGLKSLgAGIJU","https://api.spotify.com/v1/tracks/4rifuSeAw7WGLKSLgAGIJU","https://api.spotify.com/v1/audio-analysis/4rifuSeAw7WGLKSLgAGIJU",165633,3,NA
0.364,0.0211,10,-27.156,1,0.0351,0.989,0.94,0.111,0.4,84.662,"audio_features","4fi9QhEAzYGSwxwVgwfvMg","spotify:track:4fi9QhEAzYGSwxwVgwfvMg","https://api.spotify.com/v1/tracks/4fi9QhEAzYGSwxwVgwfvMg","https://api.spotify.com/v1/audio-analysis/4fi9QhEAzYGSwxwVgwfvMg",159729,4,NA
0.4,0.00764,11,-30.234,1,0.0728,0.995,0.955,0.0898,0.658,170.732,"audio_features","3wa8YzkpiHEhmcpiuiqUem","spotify:track:3wa8YzkpiHEhmcpiuiqUem","https://api.spotify.com/v1/tracks/3wa8YzkpiHEhmcpiuiqUem","https://api.spotify.com/v1/audio-analysis/3wa8YzkpiHEhmcpiuiqUem",117476,4,NA
0.349,0.0205,5,-26.793,1,0.0425,0.995,0.93,0.0962,0.0396,68.983,"audio_features","5FoZCDCl6WhrAIm4Ygyjg7","spotify:track:5FoZCDCl6WhrAIm4Ygyjg7","https://api.spotify.com/v1/tracks/5FoZCDCl6WhrAIm4Ygyjg7","https://api.spotify.com/v1/audio-analysis/5FoZCDCl6WhrAIm4Ygyjg7",207349,1,NA
0.435,0.0198,7,-24.91,0,0.0521,0.985,0.945,0.11,0.0752,91.875,"audio_features","4xRHmHb9JYyAxrV1rINUxQ","spotify:track:4xRHmHb9JYyAxrV1rINUxQ","https://api.spotify.com/v1/tracks/4xRHmHb9JYyAxrV1rINUxQ","https://api.spotify.com/v1/audio-analysis/4xRHmHb9JYyAxrV1rINUxQ",217658,4,NA
0.4,0.0944,9,-21.767,0,0.046,0.993,0.94,0.148,0.223,95.416,"audio_features","2rNL1zppqgwWIzozc1UEq2","spotify:track:2rNL1zppqgwWIzozc1UEq2","https://api.spotify.com/v1/tracks/2rNL1zppqgwWIzozc1UEq2","https://api.spotify.com/v1/audio-analysis/2rNL1zppqgwWIzozc1UEq2",131000,4,NA
0.381,0.0943,0,-24.325,1,0.04,0.986,0.915,0.0906,0.0794,127.71,"audio_features","0PCduL4v5QEEKqeRUv7TEC","spotify:track:0PCduL4v5QEEKqeRUv7TEC","https://api.spotify.com/v1/tracks/0PCduL4v5QEEKqeRUv7TEC","https://api.spotify.com/v1/audio-analysis/0PCduL4v5QEEKqeRUv7TEC",225867,4,NA
0.503,0.0329,8,-22.197,1,0.0408,0.992,0.91,0.0989,0.0727,82.756,"audio_features","7L61BGbbjqddV7oGhE4CIj","spotify:track:7L61BGbbjqddV7oGhE4CIj","https://api.spotify.com/v1/tracks/7L61BGbbjqddV7oGhE4CIj","https://api.spotify.com/v1/audio-analysis/7L61BGbbjqddV7oGhE4CIj",156084,4,NA
0.377,0.0306,5,-28.678,1,0.0423,0.995,0.92,0.108,0.235,93.243,"audio_features","316nnoeN99STxwMJWNnH0a","spotify:track:316nnoeN99STxwMJWNnH0a","https://api.spotify.com/v1/tracks/316nnoeN99STxwMJWNnH0a","https://api.spotify.com/v1/audio-analysis/316nnoeN99STxwMJWNnH0a",127250,3,NA
0.398,0.00209,0,-39.959,1,0.0444,0.996,0.955,0.0813,0.0971,71.461,"audio_features","6B0ZlLf0p2s1Lwt3ivAXKy","spotify:track:6B0ZlLf0p2s1Lwt3ivAXKy","https://api.spotify.com/v1/tracks/6B0ZlLf0p2s1Lwt3ivAXKy","https://api.spotify.com/v1/audio-analysis/6B0ZlLf0p2s1Lwt3ivAXKy",142333,4,NA
0.235,0.116,4,-21.701,1,0.0328,0.988,0.951,0.122,0.109,167.941,"audio_features","7McExzjmhDI5NQ6l4D9XR9","spotify:track:7McExzjmhDI5NQ6l4D9XR9","https://api.spotify.com/v1/tracks/7McExzjmhDI5NQ6l4D9XR9","https://api.spotify.com/v1/audio-analysis/7McExzjmhDI5NQ6l4D9XR9",135668,5,NA
0.407,0.156,1,-19.551,1,0.0374,0.987,0.874,0.0957,0.342,102.63,"audio_features","26l6Ll6gjTkxgVgzuUq0AE","spotify:track:26l6Ll6gjTkxgVgzuUq0AE","https://api.spotify.com/v1/tracks/26l6Ll6gjTkxgVgzuUq0AE","https://api.spotify.com/v1/audio-analysis/26l6Ll6gjTkxgVgzuUq0AE",195500,4,NA
0.221,0.0777,0,-24.752,0,0.0417,0.995,0.875,0.138,0.0706,132.738,"audio_features","50kFaiReFNK2erry20ksdq","spotify:track:50kFaiReFNK2erry20ksdq","https://api.spotify.com/v1/tracks/50kFaiReFNK2erry20ksdq","https://api.spotify.com/v1/audio-analysis/50kFaiReFNK2erry20ksdq",165558,3,NA
0.352,0.00907,10,-29.19,0,0.0434,0.995,0.924,0.13,0.0846,61.007,"audio_features","6nFq454HmDgKLSit00vniw","spotify:track:6nFq454HmDgKLSit00vniw","https://api.spotify.com/v1/tracks/6nFq454HmDgKLSit00vniw","https://api.spotify.com/v1/audio-analysis/6nFq454HmDgKLSit00vniw",180545,4,NA
0.222,0.0584,2,-22.44,0,0.0322,0.991,0.946,0.1,0.0471,143.786,"audio_features","4RuYDrJ4a2ybcEVkSy1xFB","spotify:track:4RuYDrJ4a2ybcEVkSy1xFB","https://api.spotify.com/v1/tracks/4RuYDrJ4a2ybcEVkSy1xFB","https://api.spotify.com/v1/audio-analysis/4RuYDrJ4a2ybcEVkSy1xFB",121045,3,NA
0.373,0.0314,8,-26.87,0,0.0404,0.994,0.813,0.107,0.331,66.378,"audio_features","3xSMHqImMckctNyDwbc6dy","spotify:track:3xSMHqImMckctNyDwbc6dy","https://api.spotify.com/v1/tracks/3xSMHqImMckctNyDwbc6dy","https://api.spotify.com/v1/audio-analysis/3xSMHqImMckctNyDwbc6dy",104101,4,NA
0.397,0.0638,3,-19.326,0,0.0523,0.992,0.905,0.115,0.221,110.328,"audio_features","2OKEAPTngkO7ogItXRPHwC","spotify:track:2OKEAPTngkO7ogItXRPHwC","https://api.spotify.com/v1/tracks/2OKEAPTngkO7ogItXRPHwC","https://api.spotify.com/v1/audio-analysis/2OKEAPTngkO7ogItXRPHwC",237160,4,NA
0.401,0.0268,0,-23.912,1,0.0449,0.983,0.879,0.121,0.0725,121.47,"audio_features","5smg7I3dlFezDBYjLY2f0S","spotify:track:5smg7I3dlFezDBYjLY2f0S","https://api.spotify.com/v1/tracks/5smg7I3dlFezDBYjLY2f0S","https://api.spotify.com/v1/audio-analysis/5smg7I3dlFezDBYjLY2f0S",107464,4,NA
