"MonthYear","Artist","Plays"
"2016-04","B.o.B",4
"2016-04","Bad Meets Evil",4
"2016-04","Desiigner",4
"2016-04","Disturbing tha Peace",4
"2016-04","Gym Class Heroes",4
"2016-04","Jay Rock",4
"2016-04","Missy Elliott",4
"2016-04","Pressure",4
"2016-04","Pusha T",4
"2016-04","Skrillex",4
"2016-04","Wiz Khalifa, Snoop Dogg",4
"2016-05","Jay Rock",4
"2016-05","Snoop Dogg",4
"2016-05","iLoveMakonnen",4
"2016-06","Common",4
"2016-06","Kanye West, DJ Premier",4
"2016-06","Lil Yachty",4
"2016-06","Matthew Tavares, Earl Sweatshirt, Chester Handsen, Alex Sowinski",4
"2016-06","NxWorries",4
"2016-06","Rob $tone",4
"2016-06","Tyler, The Creator",4
"2016-07","A$AP Rocky",4
"2016-07","Bag Raiders",4
"2016-07","Big K.R.I.T.",4
"2016-07","DJ Khaled",4
"2016-07","Odd Future",4
"2016-07","Rob $tone",4
"2016-07","T-Pain, Kanye West",4
"2016-07","XXL Freshman",4
"2016-08","Adele",4
"2016-08","Joey Purp",4
"2016-08","KAYTRANADA",4
"2016-08","Kiiara",4
"2016-08","Kodak Black",4
"2016-08","Lil Wayne, Kanye West",4
"2016-08","Lupe Fiasco",4
"2016-08","Machine Gun Kelly",4
"2016-08","Mos Def, Kanye West, Al Be Back",4
"2016-08","Skepta",4
"2016-08","Wiz Khalifa, Lil Wayne, Imagine Dragons",4
"2016-09","Eminem",4
"2016-09","Nas",4
"2016-10","Action Bronson",4
"2016-10","Logic",4
"2016-10","Rick Ross, Nicki Minaj, Kanye West, JAY-Z, Bon Iver",4
"2016-11","Dame D.O.L.L.A.",4
"2016-11","Earl Sweatshirt",4
"2016-11","Kanye West, Bon Iver",4
"2016-11","Kanye West, John Legend",4
"2016-11","Mos Def, Kanye West, Al Be Back",4
"2016-12","GoldLink",4
"2016-12","Pusha T, Kanye West",4
"2016-12","XXXTENTACION",4
"2017-01","AWOLNATION",4
"2017-01","Bruno Mars",4
"2017-01","OutKast",4
"2017-01","Raekwon, Kid Cudi, Kanye West",4
"2017-01","Snoop Dogg",4
"2017-01","T-Pain, Kanye West",4
"2017-02","1200344352",4
"2017-02","Ayo & Teo",4
"2017-02","Meek Mill",4
"2017-02","Odd Future",4
"2017-02","Pusha T, Kanye West",4
"2017-02","Rick Ross, Kanye West",4
"2017-02","Swizz Beatz, RZA, Pusha T, Prynce Cy Hi, Kanye West, JAY-Z",4
"2017-03","6LACK",4
"2017-03","Amir Obe",4
"2017-03","Dave East",4
"2017-03","XXXTENTACION",4
"2017-04","Ab-Soul",4
"2017-04","Danny Brown",4
"2017-04","KAYTRANADA",4
"2017-04","Mac Miller",4
"2017-04","Pusha T",4
"2017-04","Raekwon, Kid Cudi, Kanye West",4
"2017-04","XXXTENTACION",4
"2017-05","24hrs",4
"2017-05","A$AP Mob",4
"2017-05","Common",4
"2017-05","KYLE",4
"2017-05","King Louie",4
"2017-05","LINKIN PARK",4
"2017-05","Lil Pump",4
"2017-05","Migos",4
"2017-05","Pusha T",4
"2017-05","SZA",4
"2017-05","The 1975",4
"2017-06","Pusha T, Kanye West",4
"2017-06","Tech N9ne",4
"2017-06","Wu-Tang Clan",4
"2017-06","XXXTENTACION",4
"2017-07","Earl Sweatshirt",4
"2017-07","KAYTRANADA",4
"2017-07","Ol' Dirty Bastard",4
"2017-07","PnB Rock, Kodak Black, A Boogie wit da Hoodie",4
"2017-07","Pusha T",4
"2017-07","Pusha T, Kanye West",4
"2017-07","Snoop Dogg",4
"2017-07","Ye Ali, Jazz Cartier",4
"2017-08","Breathe Carolina",4
"2017-08","Drake",4
"2017-08","Fun.",4
"2017-08","Jazz Cartier",4
"2017-08","NAV",4
"2017-08","ScHoolboy Q",4
"2017-08","T-Pain, Kanye West",4
"2017-08","Tee Grizzley",4
"2017-09","Nyck @ Knight",4
"2017-09","Pusha T, Kanye West",4
"2017-09","Tyler, The Creator",4
"2017-10","2 Chainz",4
"2017-10","A Tribe Called Quest",4
"2017-10","A$AP Ferg",4
"2017-10","Domo Genesis",4
"2017-10","Lil Yachty",4
"2017-10","Mike WiLL Made-It",4
"2017-10","Natasha Bedingfield",4
"2017-10","Playboi Carti",4
"2017-10","Rick Ross",4
"2017-10","Trippie Redd, Cydnee with a C, Chris King",4
"2017-10","Trippie Redd, FOREVERANTiPoP",4
"2017-10","Trippie Redd, Khalil, Cydnee with a C",4
"2017-11","Danny Brown",4
"2017-11","Jason Derulo",4
"2017-11","Rae Sremmurd",4
"2017-11","Trippie Redd, Khalil, Cydnee with a C",4
"2017-12","Curtis Roach",4
"2017-12","Domo Genesis",4
"2017-12","Flatbush Zombies",4
"2017-12","Metro Boomin, 21 Savage",4
"2017-12","N.E.R.D, MIA, Kendrick Lamar",4
"2017-12","Quality Control, Kollision",4
"2017-12","Quality Control, Lil Baby",4
"2017-12","Quality Control, Lil Baby, Gucci Mane",4
"2017-12","Quality Control, Lil Yachty",4
"2017-12","Rich The Kid",4
"2017-12","Snoop Dogg",4
"2017-12","Takeoff, Quality Control, Offset",4
"2017-12","Tyler, The Creator",4
"2017-12","XXXTENTACION",4
"2017-12","YRN Lingo, Quavo, Quality Control",4
"2018-01","Electric Light Orchestra",4
"2018-01","G-Eazy",4
"2018-01","Offset, Metro Boomin, 21 Savage",4
"2018-01","Quality Control, Offset, Cardi B",4
"2018-01","Rae Sremmurd",4
"2018-01","Smokepurpp",4
"2018-01","Swedish House Mafia",4
"2018-01","Tee Grizzley",4
"2018-02","Danny Brown",4
"2018-02","Desiigner",4
"2018-02","JID",4
"2018-02","Pusha T",4
"2018-02","Pusha T, Kanye West",4
"2018-02","Rex Orange County",4
"2018-02","Rich The Kid",4
"2018-02","Rick Ross, Kanye West",4
"2018-02","Trippie Redd, Rich Brian, Joji, Baauer, ???",4
"2018-02","Ty Dolla $ign, Quality Control, Lil Yachty",4
"2018-02","Young Thug",4
"2018-03","Calvin Harris",4
"2018-03","Chance the Rapper",4
"2018-03","Estelle",4
"2018-03","Hermitude",4
"2018-03","Jazz Cartier",4
"2018-03","Swae Lee, Khalid",4
"2018-03","T-Pain",4
"2018-03","The Weeknd, Gesaffelstein",4
"2018-03","Yugen Blakrok, Vince Staples",4
"2018-03","Zacari, Babes Wodumo",4
"2018-04","Anderson .Paak",4
"2018-04","Joyner Lucas",4
"2018-04","SOB X RBE",4
"2018-04","The Notorious B.I.G.",4
"2018-04","Tyler, The Creator",4
"2018-04","Vince Staples",4
"2018-04","Wiz Khalifa",4
"2018-05","Dr. Dre",4
"2018-05","Flatbush Zombies",4
"2018-05","G Herbo",4
"2018-05","Joey Bada$$",4
"2018-05","LiL RoZaY",4
"2018-05","Lil Dicky",4
"2018-05","Quality Control, Migos",4
"2018-05","Slippery Salazar, Aries",4
"2018-06","6LACK",4
"2018-06","Desiigner",4
"2018-06","Kap G",4
"2018-06","MadeinTYO",4
"2018-06","Migos",4
"2018-06","UnoTheActivist, Trippie Redd",4
"2018-06","Yung Bans",4
"2018-07","A$AP Mob",4
"2018-07","BROCKHAMPTON",4
"2018-07","Diplo",4
"2018-07","Migos",4
"2018-07","Slippery Salazar",4
"2018-07","Young Thug",4
"2018-08","BROCKHAMPTON",4
"2018-08","Buddy",4
"2018-08","CHVRCHES",4
"2018-08","DJ Screw",4
"2018-08","Dave East",4
"2018-08","Joyner Lucas",4
"2018-08","Landon Cube",4
"2018-08","Pusha T",4
"2018-08","Rich Brian",4
"2018-08","Sheck Wes",4
"2018-08","Tee Grizzley",4
"2018-08","Trippie Redd, Cydnee with a C, Chris King",4
"2018-08","Tyga",4
"2018-08","Wiz Khalifa",4
"2018-09","2 Chainz",4
"2018-09","Alberta Cross",4
"2018-09","Earl Sweatshirt",4
"2018-09","JPEGMAFIA",4
"2018-09","Mike WiLL Made-It",4
"2018-09","Paul Rosenberg",4
"2018-09","PnB Rock",4
"2018-09","SOB X RBE",4
"2018-09","Swae Lee, Slim Jxmmi, Rae Sremmurd",4
"2018-09","Trippie Redd",4
"2018-10","6LACK",4
"2018-10","Aries",4
"2018-10","Bryson Tiller",4
"2018-10","Gerry Rafferty",4
"2018-10","Jalen Santoy",4
"2018-10","NOFX",4
"2018-10","Roc Marciano",4
"2018-10","The Police",4
"2018-10","Travis Scott, Quality Control, Offset",4
"2018-10","Travis Scott, Quavo, HUNCHO JACK",4
"2018-10","Ursa the Chef, Mick Jenkins",4
"2018-10","Wiz Khalifa",4
"2018-10","XXXTENTACION",4
"2018-11","A$AP Mob",4
"2018-11","Almighty Jay",4
"2018-11","Billie Eilish",4
"2018-11","Bryson Tiller",4
"2018-11","Denzel Curry",4
"2018-11","Drake",4
"2018-11","Jay Rock",4
"2018-11","Kodak Black, Gucci Mane, Bruno Mars",4
"2018-11","Lil Baby, Gunna, Drake",4
"2018-11","Metro Boomin, J Balvin",4
"2018-11","Mike WiLL Made-It",4
"2018-11","Mustard",4
"2018-11","Sia",4
"2018-11","Tyler, The Creator",4
"2018-11","Victor Oladipo",4
"2018-12","Amine",4
"2018-12","Aries",4
"2018-12","Drake",4
"2018-12","Johnny Rain",4
"2018-12","Lil Baby",4
"2018-12","Mac Miller",4
"2018-12","Nas",4
"2018-12","OutKast",4
"2018-12","Rich The Kid",4
"2018-12","Smino, Ravyn Lenae",4
"2019-01","Big K.R.I.T.",4
"2019-01","Bryson Tiller",4
"2019-01","Calvin Harris",4
"2019-01","D12",4
"2019-01","Dave East",4
"2019-01","JID, J. Cole",4
"2019-01","KIDS SEE GHOSTS",4
"2019-01","Rihanna",4
"2019-01","Sheck Wes",4
"2019-01","Smino",4
"2019-01","Spillage Village",4
"2019-01","Takeoff",4
"2019-02","Anderson .Paak",4
"2019-02","Caleb Peters",4
"2019-02","DJ Khaled",4
"2019-02","EARTHGANG",4
"2019-02","Isaiah Rashad",4
"2019-02","KIDS SEE GHOSTS",4
"2019-02","Kanye West",4
"2019-02","Migos",4
"2019-02","XXXTENTACION",4
"2019-02","XXXTENTACION, Kin$oul, Kid Trunks, Flyboy Tarantino, Bass Santana",4
"2019-03","BROCKHAMPTON",4
"2019-03","Calvin Harris",4
"2019-03","Gucci Mane",4
"2019-03","Macklemore & Ryan Lewis",4
"2019-03","Migos",4
"2019-03","Mir Fontane",4
"2019-03","PARTYNEXTDOOR",4
"2019-03","SZA",4
"2019-03","Takeoff",4
"2019-03","Travis Scott, Quavo, HUNCHO JACK",4
"2019-04","2 Chainz",4
"2019-04","BROCKHAMPTON",4
"2019-04","Dave East",4
"2019-04","Denzel Curry",4
"2019-04","Frank Ocean",4
"2019-04","Hudson Mohawke",4
"2019-04","Jazz Cartier",4
"2019-04","KIDS SEE GHOSTS",4
"2019-04","Meek Mill",4
"2019-04","Migos",4
"2019-04","Mike WiLL Made-It",4
"2019-04","Mustard, Migos",4
"2019-04","Playboi Carti",4
"2019-04","Rich Brian",4
"2019-04","VIC MENSA",4
"2019-04","XXXTENTACION",4
"2019-04","iann dior",4
"2019-05","Anderson .Paak",4
"2019-05","Dave East",4
"2019-05","Frank Ocean",4
"2019-05","Joey Purp",4
"2019-05","Lil Mosey",4
"2019-05","The Beatles",4
"2019-05","Ye Ali, Jazz Cartier",4
"2019-06","Frank Ocean",4
"2019-06","Kevin Gates",4
"2019-06","Mac Miller, Kali Uchis, Free Nationals",4
"2019-06","Post Malone",4
"2019-06","SiR",4
"2019-06","Smino",4
"2019-06","Swae Lee, Slim Jxmmi, Rae Sremmurd",4
"2019-06","Tay Keith, Denzel Curry",4
"2019-07","2 Chainz",4
"2019-07","Aries",4
"2019-07","Ed Sheeran",4
"2019-07","JID, J. Cole, Dreamville",4
"2019-07","Lil Peep",4
"2019-07","ScHoolboy Q",4
"2019-07","Trippie Redd",4
"2019-07","whiterosemoxie",4
"2019-08","21 Savage",4
"2019-08","Amine",4
"2019-08","Bruno Mars",4
"2019-08","Calvin Harris",4
"2019-08","Chris MatthewT",4
"2019-08","Cordae",4
"2019-08","Daniel Caesar",4
"2019-08","Dreamville, Cozz, Bas",4
"2019-08","Eazy-E",4
"2019-08","JID, EARTHGANG, Dreamville",4
"2019-08","Jason Derulo",4
"2019-08","Jonas Brothers",4
"2019-08","Juice WRLD",4
"2019-08","Metro Boomin",4
"2019-08","Quality Control, Offset, DaBaby",4
"2019-08","Travis Scott, Quavo, HUNCHO JACK",4
"2019-08","Zacari",4
"2019-09","2 Chainz",4
"2019-09","Amine",4
"2019-09","Anderson .Paak",4
"2019-09","Joey Bada$$",4
"2019-09","Logic",4
"2019-09","Offset",4
"2019-09","OneRepublic",4
"2019-09","OutKast",4
"2019-09","Vince Staples",4
"2019-09","Zacari",4
"2019-09","tobi lou",4
"2019-10","21 Savage",4
"2019-10","A Boogie wit da Hoodie",4
"2019-10","BROCKHAMPTON",4
"2019-10","Bryson Tiller",4
"2019-10","Gucci Mane",4
"2019-10","J. Cole",4
"2019-10","JID, Dreamville, Bas",4
"2019-10","Jay Rock",4
"2019-10","LANY",4
"2019-10","Lupe Fiasco",4
"2019-10","MadeinTYO",4
"2019-10","NLE Choppa",4
"2019-10","Sheck Wes",4
"2019-10","Smino, Bari",4
"2019-10","Smokepurpp, Murda Beatz",4
"2019-10","Travis Scott, Quality Control, Offset",4
"2019-10","Trippie Redd, Khalil, Cydnee with a C",4
"2019-10","Tyler, The Creator",4
"2019-11","BROCKHAMPTON",4
"2019-11","Logic",4
"2019-11","Meek Mill",4
"2019-11","Quality Control, Offset, Cardi B",4
"2019-11","The Weeknd",4
"2019-11","Ty Dolla $ign",4
"2019-11","Tyler, The Creator",4
"2019-11","dvsn",4
"2019-12","Breakbot",4
"2019-12","Earl Sweatshirt",4
"2019-12","J. Cole",4
"2019-12","Lil Baby, Gunna",4
"2019-12","Nipsey Hussle",4
"2019-12","Rae Sremmurd",4
"2019-12","Shay Lia, KAYTRANADA",4
"2019-12","Sheck Wes, JACKBOYS",4
"2019-12","Trv. Scout",4
"2020-01","D Smoke",4
"2020-01","Earl Sweatshirt",4
"2020-01","Landon Cube",4
"2020-01","Lil Uzi Vert, HoodRich Pablo Juan",4
"2020-01","Lil West",4
"2020-01","Meek Mill",4
"2020-01","Pharrell Williams",4
"2020-01","Smino, Ravyn Lenae",4
"2020-01","The Weeknd",4
"2020-01","VIC MENSA",4
"2020-01","bbno$, Y2K",4
"2020-02","6LACK",4
"2020-02","Blue Swede",4
"2020-02","Chris Brown",4
"2020-02","Frankie Valli & The Four Seasons",4
"2020-02","JAY-Z",4
"2020-02","Lou Bega",4
"2020-02","Metro Boomin",4
"2020-02","NxWorries, Knxwledge, Anderson .Paak",4
"2020-02","Redbone",4
"2020-02","Smino",4
"2020-02","The Kinks",4
"2020-02","The Surfaris",4
"2020-02","Travis Scott, JACKBOYS",4
"2020-03","Beast Coast",4
"2020-03","Bruno Mars",4
"2020-03","Dave East",4
"2020-03","Free Nationals",4
"2020-03","Jack Harlow, Felly",4
"2020-03","Jaden",4
"2020-03","Joyner Lucas",4
"2020-03","Juice WRLD",4
"2020-03","Logic",4
"2020-03","Pop Smoke",4
"2020-03","Post Malone",4
"2020-03","Rod Wave",4
"2020-03","Royce da 5'9",4
"2020-03","Snoop Dogg",4
"2020-03","Stunna 4 Vegas, Polo G, NLE Choppa, Mike WiLL Made-It",4
"2020-03","Young Thug, Future",4
"2020-04","Ab-Soul",4
"2020-04","Common",4
"2020-04","EARTHGANG",4
"2020-04","JAY-Z",4
"2020-04","Lil Baby, Gunna",4
"2020-04","Madlib, Freddie Gibbs",4
"2020-04","Offset",4
"2020-04","OneRepublic",4
"2020-04","Rihanna, PARTYNEXTDOOR",4
"2020-04","Slippery Salazar, Aries",4
"2020-04","Southside, G Herbo",4
"2020-04","The Black Keys",4
"2020-04","Tory Lanez, Lil Tjay",4
"2020-04","Travis Scott, THE SCOTTS, Kid Cudi",4
"2020-05","A$AP Rocky",4
"2020-05","Amine",4
"2020-05","Domo Genesis",4
"2020-05","Grouplove",4
"2020-05","Isaiah Rashad",4
"2020-05","Lupe Fiasco",4
"2020-05","MIKNNA, Kadhja Bonet, JID, Free Nationals",4
"2020-05","Marble",4
"2020-05","Molchat Doma",4
"2020-05","VIC MENSA",4
"2020-06","Danny Brown",4
"2020-06","Flatbush Zombies",4
"2020-06","Joyner Lucas",4
"2020-06","Kid Cudi",4
"2020-06","Knxwledge",4
"2020-06","Lil Wayne",4
"2020-06","Michael Giacchino",4
"2020-06","Migos",4
"2020-06","Mike WiLL Made-It",4
"2020-06","SOB X RBE",4
"2020-06","Trenchtown",4
"2020-06","Vince Staples",4
"2020-06","XXXTENTACION",4
"2020-07","A$AP Ferg",4
"2020-07","A$AP Mob",4
"2020-07","ALLBLACK",4
"2020-07","Anderson .Paak",4
"2020-07","Buddy",4
"2020-07","Chance the Rapper",4
"2020-07","Coldplay",4
"2020-07","DJ Khaled",4
"2020-07","Daniel Caesar",4
"2020-07","Danny Brown",4
"2020-07","Flatbush Zombies",4
"2020-07","Hotel St. George",4
"2020-07","Juice WRLD, Future",4
"2020-07","Kid Cudi",4
"2020-07","Lil Baby, 42 Dugg",4
"2020-07","Meek Mill",4
"2020-07","Mike WiLL Made-It",4
"2020-07","Mustard",4
"2020-07","Rae Sremmurd",4
"2020-07","Rod Wave",4
"2020-07","Smokepurpp",4
"2020-07","StaySolidRocky, Lil Uzi Vert",4
"2020-08","A Boogie wit da Hoodie",4
"2020-08","Curtis Roach",4
"2020-08","J. Cole",4
"2020-08","LINKIN PARK, JAY-Z",4
"2020-08","Lil Uzi Vert, Future",4
"2020-08","Mac Miller",4
"2020-08","Pop Smoke",4
"2020-08","SZA",4
"2020-08","The 1975",4
"2020-08","The Chords",4
"2020-08","The Weeknd, Juice WRLD",4
"2020-08","Travis Scott, Quavo, HUNCHO JACK",4
"2020-08","VIC MENSA",4
"2020-08","Van Morrison",4
"2020-08","Zacari",4
"2020-08","whiterosemoxie",4
"2020-09","Breathe Carolina",4
"2020-09","Empire of the Sun",4
"2020-09","J.I the Prince of N.Y",4
"2020-09","Janet Jackson",4
"2020-09","NxWorries, Knxwledge, Anderson .Paak",4
"2020-09","Pop Smoke",4
"2020-09","REASON",4
"2020-09","The Script",4
"2020-09","Trippie Redd",4
"2020-09","Usher",4
"2020-10","Ahmir",4
"2020-10","Big Sean",4
"2020-10","Kid Cudi",4
"2020-10","Roddy Ricch, Mustard",4
"2020-11","Ahmir",4
"2020-11","Atwood",4
"2020-11","Brenda Lee",4
"2020-11","Cage the Elephant",4
"2020-11","Creedence Clearwater Revival",4
"2020-11","Daryl Hall & John Oates",4
"2020-11","Dick Dale & His Del-Tones",4
"2020-11","Fitz and The Tantrums",4
"2020-11","Flume",4
"2020-11","Frank Ocean",4
"2020-11","Frankie Valli & The Four Seasons",4
"2020-11","Hudson Mohawke",4
"2020-11","Jan & Dean",4
"2020-11","Kanye West",4
"2020-11","Kevin Abstract",4
"2020-11","Knxwledge",4
"2020-11","Lil Baby",4
"2020-11","Logic",4
"2020-11","Maverick Sabre, Joey Bada$$, Dyemond Lewis",4
"2020-11","OneRepublic",4
"2020-11","Ronny & The Daytonas",4
"2020-11","Seddy Hendrinx",4
"2020-11","Skrillex",4
"2020-11","Smino",4
"2020-11","The Atlantics",4
"2020-11","The Chordettes",4
"2020-11","The Temptations",4
"2020-11","Tyler, The Creator",4
"2020-11","VIC MENSA",4
"2020-12","Isaiah Rashad",4
"2020-12","Lil Wayne",4
"2020-12","Mick Jenkins",4
"2020-12","NOFX",4
"2020-12","Santana, Felly",4
"2020-12","Skepta, Pop Smoke, Kid Cudi",4
"2020-12","Swedish House Mafia",4
"2021-01","Bicep",4
"2021-01","Brent Faiyaz",4
"2021-01","Chris Brown",4
"2021-01","Empire of the Sun",4
"2021-01","Future",4
"2021-01","LINKIN PARK",4
"2021-01","Lil Wayne",4
"2021-01","Smino",4
"2021-01","The 1975",4
"2021-01","Trippie Redd",4
"2021-01","whiterosemoxie",4
"2021-02","Anderson .Paak",4
"2021-02","BJ the Chicago Kid",4
"2021-02","Baby Keem",4
"2021-02","Black Thought",4
"2021-02","Cage the Elephant",4
"2021-02","Chairman Fred Hampton, Jr.",4
"2021-02","DOM KENNEDY",4
"2021-02","Daniel Caesar",4
"2021-02","Earl Sweatshirt",4
"2021-02","Freddie Gibbs",4
"2021-02","Hit-Boy",4
"2021-02","Joey Bada$$",4
"2021-02","Kanye West",4
"2021-02","Kendrick Lamar",4
"2021-02","Mario Judah",4
"2021-02","Masego",4
"2021-02","Nardo Wick",4
"2021-02","Nipsey Hussle, JAY-Z",4
"2021-02","OG DAYV",4
"2021-02","Pink Sweat$",4
"2021-02","Quality Control, Lil Baby, DaBaby",4
"2021-02","Smino",4
"2021-02","Smino, Saba",4
"2021-02","Tory Lanez",4
"2021-02","convolk",4
"2021-03","Baby Keem",4
"2021-03","Chance the Rapper",4
"2021-03","Doe Boy",4
"2021-03","Flatbush Zombies",4
"2021-03","Frank Ocean",4
"2021-03","Future",4
"2021-03","KuiBtw",4
"2021-03","NxWorries, Knxwledge, Anderson .Paak",4
"2021-03","Silk Sonic, Bruno Mars, Anderson .Paak",4
"2021-03","The Black Keys",4
"2021-03","The Waitresses",4
"2021-03","Tory Lanez",4
"2021-04","DJ Snake, AlunaGeorge",4
"2021-04","Deorro",4
"2021-04","JAY-Z",4
"2021-04","Knxwledge",4
"2021-04","Mere Raj",4
"2021-04","Mike Oldfield",4
"2021-04","Rae Sremmurd",4
"2021-04","Roddy Ricch",4
"2021-04","ScHoolboy Q",4
"2021-04","The Isley Brothers",4
"2021-04","Tyler, The Creator",4
"2021-04","Young Stoner Life, Gunna",4
"2021-05","50 Cent",4
"2021-05","A$AP Rocky",4
"2021-05","Anderson .Paak",4
"2021-05","Beach House",4
"2021-05","Chance the Rapper",4
"2021-05","Daft Punk",4
"2021-05","David Guetta",4
"2021-05","Harry James and His Orchestra",4
"2021-05","J. Cole, Bas, 6LACK",4
"2021-05","Larry June",4
"2021-05","Lil Baby",4
"2021-05","Lil Skies",4
"2021-05","Lilskrt4k",4
"2021-05","Moslikely",4
"2021-05","NxWorries, Knxwledge, Anderson .Paak",4
"2021-05","Outasight",4
"2021-05","Post Malone",4
"2021-05","Ramzoid",4
"2021-05","Roddy Ricch",4
"2021-05","Roddy Ricch, Mustard",4
"2021-05","SZA",4
"2021-05","Smino",4
"2021-05","The Weeknd",4
"2021-05","Tyler, The Creator",4
"2021-05","Usher",4
"2021-06","Alphaville",4
"2021-06","Baltimora",4
"2021-06","Bananarama",4
"2021-06","Beach House",4
"2021-06","Black Eyed Peas",4
"2021-06","Blue Oyster Cult",4
"2021-06","DJ Dahi, Brent Faiyaz",4
"2021-06","Disclosure",4
"2021-06","Doja Cat",4
"2021-06","Duran Duran",4
"2021-06","Earth, Wind & Fire",4
"2021-06","Electric Light Orchestra",4
"2021-06","Elton John",4
"2021-06","Eminem",4
"2021-06","Flo Rida",4
"2021-06","Galantis",4
"2021-06","Guapdad 4000, !llmind",4
"2021-06","Kill Jasper",4
"2021-06","Lil Mosey",4
"2021-06","Lil Skies",4
"2021-06","Lil Uzi Vert, Internet Money, Don Toliver",4
"2021-06","Lil Wayne",4
"2021-06","Loote, David Guetta, Brooks",4
"2021-06","Motley Crue",4
"2021-06","Mountain",4
"2021-06","Neon Trees",4
"2021-06","Pusha T",4
"2021-06","Pusha T, Kanye West",4
"2021-06","Shoreline Mafia",4
"2021-06","The Outfield",4
"2021-06","The Watts 103rd Street Rhythm Band, Charles Wright",4
"2021-06","Trippie Redd",4
"2021-06","Van Morrison",4
"2021-06","Young Thug, Lil Durk, Lil Baby",4
"2021-06","a-ha",4
"2021-06","whiterosemoxie, Kato On The Track",4
"2021-07","50 Cent",4
"2021-07","Buddy",4
"2021-07","Coldplay",4
"2021-07","Curtis Roach",4
"2021-07","Disclosure",4
"2021-07","Don Toliver, CHASE B",4
"2021-07","Eminem",4
"2021-07","Free Nationals",4
"2021-07","J. Cole, Bas",4
"2021-07","Knxwledge",4
"2021-07","Landon Cube",4
"2021-07","Lil Baby, Gunna",4
"2021-07","Lil Durk, Lil Baby",4
"2021-07","Majid Jordan",4
"2021-07","Meek Mill",4
"2021-07","Migos, Marshmello",4
"2021-07","Mooski",4
"2021-07","Mumford & Sons",4
"2021-07","No Fun Haus",4
"2021-07","Rick Ross",4
"2021-07","Rihanna",4
"2021-07","Roddy Ricch, Mustard",4
"2021-07","Smokepurpp",4
"2021-07","Tee Grizzley",4
"2021-07","The 1975",4
"2021-07","Vince Staples, Foushee",4
"2021-07","Yeah Yeah Yeahs",4
"2021-07","Young Thug, Young Stoner Life, Gunna",4
"2021-07","Zacari",4
"2021-08","6ix9ine",4
"2021-08","A$AP Mob",4
"2021-08","Brent Faiyaz",4
"2021-08","Calvin Harris",4
"2021-08","Calvin Priice",4
"2021-08","David Guetta",4
"2021-08","Eminem",4
"2021-08","Empire of the Sun",4
"2021-08","Flatbush Zombies",4
"2021-08","Flux Pavilion",4
"2021-08","Jay Rock",4
"2021-08","Joseph McFashion",4
