"Season","Artist","Plays"
"Spring","Joel Adams",20
"Spring","Jorja Smith",20
"Spring","Joseph McGrahl",20
"Spring","Juice WRLD",20
"Spring","KIDS SEE GHOSTS",20
"Spring","Kim Bo",20
"Spring","Rand Aldo",20
"Spring","Rosa Lovstrom",20
"Spring","Souly Had",20
"Spring","T-Pain",20
"Summer","Arlette Leduc",20
"Summer","Childish Gambino",20
"Summer","Galantis",20
"Summer","Gavin Luke",20
"Summer","John Mayer",20
"Summer","KIDS SEE GHOSTS",20
"Summer","Lucky Daye",20
"Summer","Matilda Charpie",20
"Summer","Michl",20
"Summer","Ollie MN",20
"Summer","Robin Schulz",20
"Summer","Selena Gomez",20
"Summer","The Neighbourhood",20
"Winter","BETWEEN FRIENDS",20
"Winter","Clean Bandit",20
"Winter","Edwin Austin",20
"Winter","Hans Zimmer",20
"Winter","Lil Baby",20
"Winter","Lil Wayne",20
"Winter","Lostboycrow",20
"Winter","Matilda Charpie",20
"Winter","Nightcall",20
"Winter","Social House",20
"Winter","Verzache",20
"Winter","Vishal-Shekhar",20
"Winter","Zonoma",20
"Fall","Chainwave",19
"Fall","Clean Bandit",19
"Fall","Cuco",19
"Fall","Dreamscaper",19
"Fall","Ella Mai",19
"Fall","Five For Fighting",19
"Fall","Jatin-Lalit",19
"Fall","Jon Schmidt",19
"Fall","KK",19
"Fall","KamiKwazi",19
"Fall","Lord Huron",19
"Fall","Omar Apollo",19
"Fall","RL Grime",19
"Fall","Thomas Newman",19
"Fall","Tom Misch",19
"Spring","Alma Grotte",19
"Spring","Ave Air",19
"Spring","Charmaine D'Avis",19
"Spring","Claes Nilsson",19
"Spring","Emotional Oranges",19
"Spring","JP Saxe",19
"Spring","Johann Eder",19
"Spring","Marnik",19
"Spring","Michl",19
"Spring","Mike Posner",19
"Spring","Tungevaag",19
"Spring","dhruv",19
"Spring","lovelytheband",19
"Spring","shy martin",19
"Summer","Artura Ponce Valles",19
"Summer","BoTalks",19
"Summer","Dekleyn",19
"Summer","Justin Timberlake",19
"Summer","KYLE",19
"Summer","Max Richter",19
"Summer","NURKO",19
"Summer","Peter Manos",19
"Summer","Tame Impala",19
"Winter","88rising",19
"Winter","Agnes Obel",19
"Winter","Canyon City",19
"Winter","Dilaz",19
"Winter","Luna Meguise",19
"Winter","Mr Killjoy",19
"Winter","R. Kelly",19
"Winter","Soprano",19
"Winter","St. Viper",19
"Winter","The Cinematic Orchestra",19
"Winter","j'san",19
"Winter","tobi lou",19
"Fall","Alaina Castillo",18
"Fall","Arlette Leduc",18
"Fall","B3nte",18
"Fall","Calvin Harris",18
"Fall","Camila Cabello",18
"Fall","Daniel Schulz",18
"Fall","Dekleyn",18
"Fall","Dermot Kennedy",18
"Fall","Galantis",18
"Fall","HONNE",18
"Fall","Lostboycrow",18
"Fall","Luna Meguise",18
"Fall","Mac Ayres",18
"Fall","Maisie Peters",18
"Fall","Mariah Carey",18
"Fall","Mau y Ricky",18
"Fall","Otto A. Totland",18
"Fall","Phillip Phillips",18
"Fall","Rook1e",18
"Fall","Shakira",18
"Fall","benny blanco",18
"Fall","dhruv",18
"Fall","iann dior",18
"Spring","Alaina Castillo",18
"Spring","Anderson .Paak",18
"Spring","Aries",18
"Spring","BANNERS",18
"Spring","Benny Martin",18
"Spring","Christian French",18
"Spring","Conkarah",18
"Spring","DVBBS",18
"Spring","Danny Ocean",18
"Spring","Hailee Steinfeld",18
"Spring","Milky Chance",18
"Spring","Naturally Recurring",18
"Spring","Nicki Minaj",18
"Spring","Oliver Evilo",18
"Spring","Ollie MN",18
"Spring","P!nk",18
"Spring","Phillip Phillips",18
"Spring","Rochak Kohli",18
"Spring","Roxy Tones",18
"Spring","Sam Feldt",18
"Spring","Snoop Dogg",18
"Spring","The Lumineers",18
"Spring","Tom Ameen",18
"Spring","Troye Sivan",18
"Spring","Wisin",18
"Summer","Aries",18
"Summer","BROCKHAMPTON",18
"Summer","Don Toliver",18
"Summer","Ekali",18
"Summer","HONNE",18
"Summer","Jack Johnson",18
"Summer","Kodaline",18
"Summer","Lil Skies",18
"Summer","ODIE",18
"Summer","Powfu",18
"Summer","Raven Corteir",18
"Summer","Universo",18
"Summer","Zonoma",18
"Winter","BANNERS",18
"Winter","Carlie Hanson",18
"Winter","Daniel Jang",18
"Winter","Doja Cat",18
"Winter","Jose Anos",18
"Winter","Lindsey Stirling",18
"Winter","Lolobe",18
"Winter","Matter and Energy",18
"Winter","Nina Linea",18
"Winter","Otto A. Totland",18
"Winter","Rand Aldo",18
"Winter","Rochak Kohli",18
"Winter","Superorganism",18
"Winter","Timal",18
"Winter","Tom Odell",18
"Winter","Why Don't We",18
"Winter","gnash",18
"Fall","Cautious Clay",17
"Fall","DVBBS",17
"Fall","Dua Lipa",17
"Fall","Gemma Casimaty",17
"Fall","Halsey",17
"Fall","Kina Grannis",17
"Fall","Mark Diamond",17
"Fall","Megan Thee Stallion",17
"Fall","Summer Walker",17
"Fall","Sven Stierna",17
"Fall","Tate McRae",17
"Fall","Taylor Swift",17
"Fall","Vishal Dadlani",17
"Spring","AJ Mitchell",17
"Spring","Angus & Julia Stone",17
"Spring","Blewbird",17
"Spring","Bobby McFerrin",17
"Spring","Bryson Tiller",17
"Spring","Charlotte Lawrence",17
"Spring","DaBaby",17
"Spring","Emanuel",17
"Spring","Kacey Musgraves",17
"Spring","Ki:Theory",17
"Spring","Leah Day",17
"Spring","Lori Dulac",17
"Spring","Omar Apollo",17
"Spring","Sabrina Claudio",17
"Spring","Seeb",17
"Spring","Superorganism",17
"Summer","Ave Air",17
"Summer","Choker",17
"Summer","Clyde Boudreaux",17
"Summer","Dimitri Vegas & Like Mike",17
"Summer","Dreamscaper",17
"Summer","Ella Mai",17
"Summer","Hearts & Colors",17
"Summer","Hillsong Instrumentals",17
"Summer","Jasleen Royal",17
"Summer","Jiao Ch'ien",17
"Summer","Johann Eder",17
"Summer","John De Sohn",17
"Summer","LUCHS",17
"Summer","Mokita",17
"Summer","Noah Kahan",17
"Summer","One Direction",17
"Summer","Paul Whitacre",17
"Summer","Rich Brian",17
"Summer","Shreya Ghoshal",17
"Summer","Stevie B",17
"Summer","Taylor Swift",17
"Summer","The Avener",17
"Summer","Wiz Khalifa",17
"Summer","khai dreams",17
"Winter","6ix9ine",17
"Winter","Alonzo",17
"Winter","BoTalks",17
"Winter","Evan Rachel Wood",17
"Winter","Flume",17
"Winter","Hollow Coves",17
"Winter","Hushed",17
"Winter","Israel Kamakawiwo'ole",17
"Winter","KYLE",17
"Winter","LUCHS",17
"Winter","Mike Donelli",17
"Winter","Miro",17
"Winter","Prince Royce",17
"Winter","Rudimental",17
"Winter","Ski Mask The Slump God",17
"Fall","AJR",16
"Fall","Amit Trivedi",16
"Fall","Armaan Malik",16
"Fall","Brent Faiyaz",16
"Fall","Dilaz",16
"Fall","HAEVN",16
"Fall","Jessie Reyez",16
"Fall","Matilda Charpie",16
"Fall","Mithoon",16
"Fall","Nujabes",16
"Fall","Omega",16
"Fall","Rand Aldo",16
"Fall","The Paper Kites",16
"Fall","Trinidad Cardona",16
"Fall","Young Thug",16
"Fall","Zonoma",16
"Fall","tobi lou",16
"Spring","Beyonce",16
"Spring","BoTalks",16
"Spring","Camila Cabello",16
"Spring","David Kushner",16
"Spring","Dennis Lloyd",16
"Spring","Dua Lipa",16
"Spring","GoldFish",16
"Spring","Goody Grace",16
"Spring","Jack Johnson",16
"Spring","Lukas Graham",16
"Spring","Majestic Sleep",16
"Spring","Nujabes",16
"Spring","Piano Dreamers",16
"Spring","Robin Schulz",16
"Spring","Roy Woods",16
"Spring","Samira Tesfay",16
"Spring","Sheppard",16
"Spring","Sid Sriram",16
"Spring","Spheres",16
"Spring","Sub Urban",16
"Spring","Ty Dolla $ign",16
"Summer","BRONSON",16
"Summer","DJ Khaled",16
"Summer","DVBBS",16
"Summer","Enrique Iglesias",16
"Summer","GROUPLOVE",16
"Summer","Grant",16
"Summer","Healy",16
"Summer","Hook N Sling",16
"Summer","JP Saxe",16
"Summer","Jeff Bernat",16
"Summer","John K",16
"Summer","Jonas Brothers",16
"Summer","Josep Alba",16
"Summer","Marc E. Bassy",16
"Summer","Omar Apollo",16
"Summer","Rosa Lovstrom",16
"Summer","Samira Tesfay",16
"Summer","Stanislav Gallin",16
"Summer","Tanishk Bagchi",16
"Summer","The Lumineers",16
"Summer","The Paper Kites",16
"Summer","Thomas Newman",16
"Summer","Tom Misch",16
"Summer","Tory Lanez",16
"Summer","Universal Balance",16
"Summer","dhruv",16
"Winter","A Boogie Wit da Hoodie",16
"Winter","Adele",16
"Winter","Alicia Keys",16
"Winter","Andrew McMahon in the Wilderness",16
"Winter","Artura Ponce Valles",16
"Winter","Brent Faiyaz",16
"Winter","Chino Mambo",16
"Winter","Dua Lipa",16
"Winter","Ellie Goulding",16
"Winter","Flo Rida",16
"Winter","GIMS",16
"Winter","Godinez",16
"Winter","Juke Ross",16
"Winter","Kendji Girac",16
"Winter","Luca",16
"Winter","Mac Ayres",16
"Winter","Maisie Peters",16
"Winter","SHAED",16
"Winter","Sean Kingston",16
"Winter","Shadow",16
"Winter","The 1975",16
"Winter","Vas Bela",16
"Winter","Yonder Dale",16
"Winter","shy martin",16
"Fall","A.CHAL",15
"Fall","A.R. Rahman",15
"Fall","Ashe",15
"Fall","Beyonce",15
"Fall","Bishop Briggs",15
"Fall","Bon Iver",15
"Fall","Dappy",15
"Fall","Faouzia",15
"Fall","GRACEY",15
"Fall","Glass Animals",15
"Fall","Johann Eder",15
"Fall","John Paul White",15
"Fall","Kazy Lambist",15
"Fall","Kevin Ross",15
"Fall","Lulleaux",15
"Fall","Marc E. Bassy",15
"Fall","Mat Kearney",15
"Fall","NGHTMRE",15
"Fall","Rudimental",15
"Fall","Ruth B.",15
"Fall","Sam Feldt",15
"Fall","Ski Mask The Slump God",15
"Fall","Spheres",15
"Fall","The Head And The Heart",15
"Fall","The Mayries",15
"Fall","Tom Rosenthal",15
"Fall","VAX",15
"Fall","Wolfgang Amadeus Mozart",15
"Fall","therealTylerJordan",15
"Spring","BAYNK",15
"Spring","Black Eyed Peas",15
"Spring","Chaima Bergevoet",15
"Spring","DJ Khaled",15
"Spring","Daniel Jang",15
"Spring","Glass Animals",15
"Spring","Idealism",15
"Spring","Idzi Kowalczyk",15
"Spring","Jain",15
"Spring","Jeremy Ng",15
"Spring","Justin Timberlake",15
"Spring","Kevin Abstract",15
"Spring","Khaled",15
"Spring","Lennon Stella",15
"Spring","Lil Dicky",15
"Spring","Midnite String Quartet",15
"Spring","NOTD",15
"Spring","RL Grime",15
"Spring","Rich Brian",15
"Spring","Sanja Goransson",15
"Spring","Sean Paul",15
"Spring","Sigala",15
"Spring","Still Woozy",15
"Spring","Summer Salt",15
"Spring","The 1975",15
"Spring","Tyler and Mark",15
"Spring","Zonoma",15
"Summer","A.R. Rahman",15
"Summer","Adele",15
"Summer","Amit Trivedi",15
"Summer","Ana Olgica",15
"Summer","Brent Faiyaz",15
"Summer","Cash Cash",15
"Summer","Chaima Bergevoet",15
"Summer","Conkarah",15
"Summer","Disney Peaceful Piano",15
"Summer","Dua Lipa",15
"Summer","JAY-Z",15
"Summer","Jain",15
"Summer","Jatin-Lalit",15
"Summer","Jhene Aiko",15
"Summer","Jon Schmidt",15
"Summer","Julie Bergan",15
"Summer","Justice Skolnik",15
"Summer","Lijo George",15
"Summer","Lori Dulac",15
"Summer","Machine Gun Kelly",15
"Summer","Majestic Sleep",15
"Summer","Miro",15
"Summer","Mitch James",15
"Summer","PARTYNEXTDOOR",15
"Summer","Rand Aldo",15
"Summer","Ruth B.",15
"Summer","Sebastian Yatra",15
"Summer","Shankar-Ehsaan-Loy",15
"Summer","Spheres",15
"Summer","Swedish House Mafia",15
"Summer","Ty Dolla $ign",15
"Summer","Wet",15
"Summer","YNW Melly",15
"Summer","Years & Years",15
"Summer","Yolta",15
"Winter","2CELLOS",15
"Winter","Arizona Zervas",15
"Winter","Arlette Leduc",15
"Winter","BROCKHAMPTON",15
"Winter","Brooklyn Duo",15
"Winter","Bryant Myers",15
"Winter","DVBBS",15
"Winter","Danny Ocean",15
"Winter","Faime",15
"Winter","Future",15
"Winter","Harry Hudson",15
"Winter","James Bay",15
"Winter","John Ocean",15
"Winter","Lori Dulac",15
"Winter","Maggie Lindemann",15
"Winter","Maite Perroni",15
"Winter","Mau y Ricky",15
"Winter","Moha La Squale",15
"Winter","Naza",15
"Winter","Noah Kahan",15
"Winter","Peter Manos",15
"Winter","RL Grime",15
"Winter","Steve Aoki",15
"Winter","Tungevaag",15
"Winter","benny blanco",15
"Winter","dhruv",15
"Winter","mehro",15
"Fall","*NSYNC",14
"Fall","2CELLOS",14
"Fall","Adele",14
"Fall","Alessia Cara",14
"Fall","Anirudh Ravichander",14
"Fall","Bad Bunny",14
"Fall","Ben Woodward",14
"Fall","Blxst",14
"Fall","Chaima Bergevoet",14
"Fall","Charmaine D'Avis",14
"Fall","Danny Ocean",14
"Fall","EMBRZ",14
"Fall","Farruko",14
"Fall","GROUPLOVE",14
"Fall","Grace VanderWaal",14
"Fall","Gym Class Heroes",14
"Fall","Hushed",14
"Fall","Jack & Jack",14
"Fall","Jeff Bernat",14
"Fall","Keala Settle",14
"Fall","Lori Dulac",14
"Fall","Maurice West",14
"Fall","Mokita",14
"Fall","PARTYNEXTDOOR",14
"Fall","Powfu",14
"Fall","Roxy Tones",14
"Fall","SHAED",14
"Fall","SLANDER",14
"Fall","Scintillante",14
"Fall","THEY.",14
"Fall","Tiwa Savage",14
"Fall","Tom Walker",14
"Fall","Trippie Redd",14
"Fall","Tyler Ward",14
"Fall","Vas Bela",14
"Spring","*NSYNC",14
"Spring","COIN",14
"Spring","Clyde Boudreaux",14
"Spring","Dimitri Vegas & Like Mike",14
"Spring","Elvar Arngrimsson",14
"Spring","Enrique Iglesias",14
"Spring","Faustix",14
"Spring","Hushed",14
"Spring","Jason Derulo",14
"Spring","Jaymes Young",14
"Spring","Kaivon",14
"Spring","Metro Boomin",14
"Spring","Munn",14
"Spring","Otto A. Totland",14
"Spring","Ronald Sims",14
"Spring","Steve Aoki",14
"Spring","Szigeti Aliz",14
"Spring","The Only Star In The Sky",14
"Spring","Tine Mydland",14
"Summer","5 Seconds of Summer",14
"Summer","A Boogie Wit da Hoodie",14
"Summer","Attom",14
"Summer","Benjamin Gustafsson",14
"Summer","Boy In Space",14
"Summer","Cautious Clay",14
"Summer","Chord Overstreet",14
"Summer","Clinton Kane",14
"Summer","Craig David",14
"Summer","Danny Ocean",14
"Summer","Deep Inside",14
"Summer","Dennis Lloyd",14
"Summer","Dream Runner",14
"Summer","Gemma Casimaty",14
"Summer","INZO",14
"Summer","Ina Wroldsen",14
"Summer","Jakob",14
"Summer","Jaymes Young",14
"Summer","Judithe Abelsen",14
"Summer","K-391",14
"Summer","KSI",14
"Summer","Lord Huron",14
"Summer","Lukas Graham",14
"Summer","Mac Ayres",14
"Summer","Metro Boomin",14
"Summer","Miley Cyrus",14
"Summer","Octave Riviere",14
"Summer","Phillip Phillips",14
"Summer","Phillipp Vogler",14
"Summer","Polo G",14
"Summer","Steven Goldmund",14
"Summer","Sub Urban",14
"Summer","Tejal Yann",14
"Summer","The Police",14
"Summer","Tyga",14
"Summer","mxmtoon",14
"Winter","A.CHAL",14
"Winter","American Authors",14
"Winter","Angus & Julia Stone",14
"Winter","Anne-Marie",14
"Winter","Anthem Lights",14
"Winter","Ave Air",14
"Winter","Birdy",14
"Winter","Daigo Hanada",14
"Winter","Dimitri Vegas & Like Mike",14
"Winter","Hozier",14
"Winter","Jason Derulo",14
"Winter","Joseph McGrahl",14
"Winter","Julius Aston",14
"Winter","Justin Wellington",14
"Winter","Lil Uzi Vert",14
"Winter","Marco Delicio",14
"Winter","Minik Knudsen",14
"Winter","Mister V",14
"Winter","Nelit Gro",14
"Winter","One Direction",14
"Winter","Phillip Phillips",14
"Winter","Queen",14
"Winter","Sebastian Pol",14
"Winter","SiR",14
"Winter","Suriel Hess",14
"Winter","Tom Misch",14
"Winter","Xavier Ronte",14
"Fall","24kGoldn",13
"Fall","6ix9ine",13
"Fall","Angus & Julia Stone",13
"Fall","Anuel AA",13
"Fall","Artura Ponce Valles",13
"Fall","BAYNK",13
"Fall","BLK ODYSSY",13
"Fall","BROCKHAMPTON",13
"Fall","Baby Keem",13
"Fall","Bob Marley & The Wailers",13
"Fall","Broken Back",13
"Fall","Chord Overstreet",13
"Fall","Ekali",13
"Fall","GoldFish",13
"Fall","Isaiah Rashad",13
"Fall","Jonah Zed",13
"Fall","Josep Alba",13
"Fall","Judithe Abelsen",13
"Fall","Kenyon Dixon",13
"Fall","LUCHS",13
"Fall","Lartiste",13
"Fall","Max Richter",13
"Fall","OTR",13
"Fall","P!nk",13
"Fall","PLVTINUM",13
"Fall","Peter Sandberg",13
"Fall","Rannar Sillard",13
"Fall","Reggie Becton",13
"Fall","Samira Tesfay",13
"Fall","Shankar-Ehsaan-Loy",13
"Fall","Shreya Ghoshal",13
"Fall","Smino",13
"Fall","Steven Goldmund",13
"Fall","Tep No",13
"Fall","Xavier Omar",13
"Fall","Yoke Lore",13
"Fall","Zara Larsson",13
"Fall","gianni & kyle",13
"Spring","5 Seconds of Summer",13
"Spring","Aquilo",13
"Spring","Artemio Li Fonti",13
"Spring","Avonlea",13
"Spring","BETWEEN FRIENDS",13
"Spring","Black Atlass",13
"Spring","Blake Rose",13
"Spring","Breakbot",13
"Spring","Callisto Mazzi",13
"Spring","Canyon City",13
"Spring","Carl Borg",13
"Spring","Choker",13
"Spring","Dijon",13
"Spring","Ella Mai",13
"Spring","Empty Space",13
"Spring","Erik Satie",13
"Spring","FRENSHIP",13
"Spring","Fabrizio Paterlini",13
"Spring","Flo Rida",13
"Spring","Frances",13
"Spring","Harrison Storm",13
"Spring","Havanna Chandri",13
"Spring","Jamie Troy",13
"Spring","Jesper Jenset",13
"Spring","John K",13
"Spring","Johnny Stimson",13
"Spring","Julius Aston",13
"Spring","Kasper Schill",13
"Spring","Kota the Friend",13
"Spring","Lorde",13
"Spring","Lupe Fiasco",13
"Spring","MELON",13
"Spring","Max Richter",13
"Spring","Meghan Trainor",13
"Spring","Nico Segal",13
"Spring","Octave Riviere",13
"Spring","PLVTINUM",13
"Spring","Pacecamp",13
"Spring","Pipe Calderon",13
"Spring","Starry Girl",13
"Spring","Tanishk Bagchi",13
"Spring","Tep No",13
"Spring","The Kid LAROI",13
"Spring","Thundercat",13
"Spring","Vishal Dadlani",13
"Spring","Youngr",13
"Spring","Zaeden",13
"Spring","will.i.am",13
"Summer","A$AP Rocky",13
"Summer","Alex Aiono",13
"Summer","Amine",13
"Summer","Aquilo",13
"Summer","Bryant Myers",13
"Summer","Colouring",13
"Summer","Conan Gray",13
"Summer","Dijon",13
"Summer","Emanuel",13
"Summer","Fiji Blue",13
"Summer","Harold Budd",13
"Summer","Huma",13
"Summer","James Bay",13
"Summer","Julius Aston",13
"Summer","Lil Dicky",13
"Summer","Lil Mosey",13
"Summer","Luca",13
"Summer","Mjuk",13
"Summer","Modl",13
"Summer","Moon Laika",13
"Summer","Niall Horan",13
"Summer","RAC",13
"Summer","Rod Wave",13
"Summer","Sabrina Claudio",13
"Summer","Sam Feldt",13
"Summer","Sanja Goransson",13
"Summer","Sleepy Clouds",13
"Summer","Social House",13
"Summer","Souly Had",13
"Summer","Suriel Hess",13
"Summer","Tep No",13
"Summer","The 1975",13
"Summer","The City of Prague Philharmonic Orchestra",13
"Summer","Trevor Hall",13
"Summer","Troye Sivan",13
"Summer","j'san",13
"Winter","24kGoldn",13
"Winter","Aries",13
"Winter","Atif Aslam",13
"Winter","Bob Marley & The Wailers",13
"Winter","Claes Nilsson",13
"Winter","Corbin Dallas",13
"Winter","FKJ",13
"Winter","Gavin Luke",13
"Winter","Hillsong Instrumentals",13
"Winter","Huncho Jack",13
"Winter","Idealism",13
"Winter","Jhene Aiko",13
"Winter","Johann Eder",13
"Winter","Jorja Smith",13
"Winter","Lord Huron",13
"Winter","Lulleaux",13
"Winter","Matoma",13
"Winter","Max Richter",13
"Winter","NATTI NATASHA",13
"Winter","Nazareno Aversa",13
"Winter","Of Monsters and Men",13
"Winter","Omega",13
"Winter","PLVTINUM",13
"Winter","Raven Corteir",13
"Winter","Rich Brian",13
"Winter","Sabrina Claudio",13
"Winter","Seeb",13
"Winter","Sven Stierna",13
"Winter","The Only Star In The Sky",13
"Winter","The Paper Kites",13
"Winter","Troye Sivan",13
"Winter","Yolta",13
"Fall","A Boogie Wit da Hoodie",12
"Fall","Alvaro",12
"Fall","Cat Burns",12
"Fall","Claire Rosinkranz",12
"Fall","Clyde Boudreaux",12
"Fall","DaBaby",12
"Fall","David Guetta",12
"Fall","EDEN",12
"Fall","FKJ",12
"Fall","Fenne Lily",12
"Fall","Flo Rida",12
"Fall","Gavin Luke",12
"Fall","Idealism",12
"Fall","Jay Sean",12
"Fall","Jiao Ch'ien",12
"Fall","Joseph McGrahl",12
"Fall","Junge des Interims",12
"Fall","KIDS SEE GHOSTS",12
"Fall","Majestic Sleep",12
"Fall","Mark Sixma",12
"Fall","Matisyahu",12
"Fall","Mike Posner",12
"Fall","Nazareno Aversa",12
"Fall","Nohidea",12
"Fall","Olivia O'Brien",12
"Fall","Ozuna",12
"Fall","Prince Royce",12
"Fall","ROLE MODEL",12
"Fall","Rahat Fateh Ali Khan",12
"Fall","SAFE",12
"Fall","Selena Gomez",12
"Fall","Smooth December",12
"Fall","Stanislav Gallin",12
"Fall","Steve Aoki",12
"Fall","Tanishk Bagchi",12
"Fall","Tejal Yann",12
"Fall","Tiesto",12
"Fall","Trevor Hall",12
"Fall","Universo",12
"Fall","Wet",12
"Fall","mike.",12
"Fall","xerLK",12
"Spring","2CELLOS",12
"Spring","Alle Farben",12
"Spring","Amit Trivedi",12
"Spring","Ardian Bujupi",12
"Spring","BENEE",12
"Spring","Bad Bunny",12
"Spring","Belle Margaux",12
"Spring","Blxst",12
