"Year","Artist","Plays"
"2021","Paul Wall, Nelly, Ali & Big Gipp",1
"2021","Pentatonix, London Symphony Orchestra, Bing Crosby",1
"2021","Perry Como",1
"2021","Pete Bellis & Tommy",1
"2021","Polo G, Nicki Minaj",1
"2021","Project Pat",1
"2021","Puff Daddy & The Family",1
"2021","Pusha T, Joey Bada$$",1
"2021","Q-Tip",1
"2021","Quality Control, Lil Yachty",1
"2021","Quavo",1
"2021","RJD2, Dean Martin",1
"2021","RJmrLA",1
"2021","RMC Mike",1
"2021","Recliner",1
"2021","Rednex",1
"2021","Regard",1
"2021","Rhye",1
"2021","Rihanna, Mike WiLL Made-It",1
"2021","Rihanna, Paul McCartney, Kanye West",1
"2021","Rj Lamont",1
"2021","Roar",1
"2021","Robert DeLong",1
"2021","Roberto Szidon",1
"2021","Rodrigo Amarante",1
"2021","Roy Blair",1
"2021","Roy Woods",1
"2021","Royal Philharmonic Orchestra, Jonathan Carney",1
"2021","Rudimental",1
"2021","Ryan Higa, Kevjumba, Chester See",1
"2021","Ryan Lewis, Macklemore",1
"2021","Salt-N-Pepa, En Vogue",1
"2021","Salty Dog",1
"2021","Santana",1
"2021","ScHoolboy Q, Saudi, Kendrick Lamar, 2 Chainz",1
"2021","Sean Paul",1
"2021","Sheck Wes, JACKBOYS",1
"2021","Since99",1
"2021","Sir Sly",1
"2021","Sjava, REASON, Mozzy",1
"2021","Ski Mask the Slump God, Kin$oul, Craig Xen, Cooliecut",1
"2021","Sleepy Hallow, Foushee",1
"2021","Smino, Dreezy",1
"2021","Smino, Kenny Beats, JID",1
"2021","Snow Patrol",1
"2021","Sol K. Bright's Hollywaiians",1
"2021","SonReal",1
"2021","Soulja Boy Tell 'Em",1
"2021","Spanky & Our Gang",1
"2021","Status Quo",1
"2021","Stephen Jerzak",1
"2021","Steve Aoki, Moxie Raia",1
"2021","Stevie Nicks",1
"2021","Stillwater Giants",1
"2021","Sunbeam Sound Machine",1
"2021","Swae Lee, Ellie Goulding, Diplo",1
"2021","Swae Lee, Pop Smoke, Lil Tjay",1
"2021","T-Wayne",1
"2021","THE DRIVER ERA",1
"2021","Takeoff, Quality Control, Offset",1
"2021","Tantric",1
"2021","Team Clutch",1
"2021","Telekinesis",1
"2021","The Andrews Sisters, Bing Crosby",1
"2021","The Archies",1
"2021","The Black Crowes",1
"2021","The Cadillac Three",1
"2021","The Chainsmokers",1
"2021","The Chordettes",1
"2021","The Cool Kids",1
"2021","The Doobie Brothers",1
"2021","The E Street Band, Bruce Springsteen",1
"2021","The Gypsy Queens",1
"2021","The Interrupters",1
"2021","The Joy Formidable",1
"2021","The Kid LAROI, Justin Bieber",1
"2021","The Lonely Island",1
"2021","The Mamas & The Papas",1
"2021","The Moth & The Flame",1
"2021","The Mowgli's",1
"2021","The Neptunes, Pop Smoke",1
"2021","The OneUps",1
"2021","The Pack a.d.",1
"2021","The Rolling Stones",1
"2021","The Ronettes",1
"2021","The Royal Concept",1
"2021","The Turtles",1
"2021","The Verve",1
"2021","The Weeknd, Kendrick Lamar",1
"2021","The Weeknd, Swedish House Mafia",1
"2021","The Zombies",1
"2021","Third Eye Blind",1
"2021","Thurl Ravenscroft",1
"2021","Tinashe",1
"2021","Tiny Tim",1
"2021","Tom The Mail Man",1
"2021","Tommy Fleece",1
"2021","Tommy Richman, KADOLEAF",1
"2021","Tony Bennett",1
"2021","Tori Kelly",1
"2021","Tory Lanez, Lil Tjay",1
"2021","Tove Lo",1
"2021","Traphik, G Seven, Andrew Garcia",1
"2021","Travis Scott, Ed Sheeran",1
"2021","Travis Scott, ScHoolboy Q",1
"2021","Trippie Redd, FOREVERANTiPoP",1
"2021","Trippie Redd, Juice WRLD",1
"2021","Trippie Redd, Kid Cudi",1
"2021","Trippie Redd, PARTYNEXTDOOR",1
"2021","Trouble",1
"2021","Troyman",1
"2021","Twisted Sister",1
"2021","Tyler, The Creator, A$AP Rocky",1
"2021","UnoDeuce",1
"2021","UnoTheActivist",1
"2021","UnoTheActivist, Trippie Redd",1
"2021","Until The Ribbon Breaks",1
"2021","Vanessa, Candace",1
"2021","Victorious Cast",1
"2021","Vika Jigulina, Edward Maya",1
"2021","Wayne Newton",1
"2021","Whitehouse Studio",1
"2021","Wings, Paul McCartney",1
"2021","Wu-Tang Clan",1
"2021","XXXTENTACION, Kin$oul, Kid Trunks, Flyboy Tarantino, Bass Santana",1
"2021","Xilent",1
"2021","Xscape",1
"2021","YFN Lucci",1
"2021","Yelawolf",1
"2021","Ynw Slug",1
"2021","Young Money",1
"2021","Young T & Bugsey",1
"2021","Young Thug, Travis Scott",1
"2021","Yugen Blakrok, Vince Staples",1
"2021","Yung Pinch, Yung Bans, Rich Brian, Higher Brothers, Don Krez, 88rising",1
"2021","Yung Tory, Nafe Smallz",1
"2021","YungManny",1
"2021","Yvng Mickey",1
"2021","Zooey Deschanel, Ingrid Michaelson",1
"2021","bbno$, Yung Gravy",1
"2021","blink-182",1
"2021","dv/sn",1
"2021","pxdillx",1
"2021","whiterosemoxie, Stan Lane",1
"2022","100 gecs",1
"2022","14 trapdoors",1
"2022","1626424822",1
"2022","645AR",1
"2022","88GLAM",1
"2022","AFI",1
"2022","Aaryan Shah",1
"2022","Able Heart",1
"2022","Absofacto",1
"2022","Adele",1
"2022","Against Me!",1
"2022","Alesso",1
"2022","Alex Clare",1
"2022","Aly & AJ",1
"2022","American Football",1
"2022","Andre Rieu",1
"2022","Armor for Sleep",1
"2022","Atmosphere",1
"2022","Austin George",1
"2022","BJ the Chicago Kid",1
"2022","BWHITE5200",1
"2022","Bad Meets Evil",1
"2022","Baka Not Nice",1
"2022","Bakermat",1
"2022","Band Aid",1
"2022","Bas",1
"2022","Bazzi",1
"2022","Bedroom",1
"2022","Bellini",1
"2022","Ben E. King",1
"2022","Bhad Bhabie",1
"2022","Billie Eilish",1
"2022","Bing Crosby",1
"2022","Biz Markie",1
"2022","Black Rebel Motorcycle Club",1
"2022","BlocBoy JB",1
"2022","Blueface",1
"2022","Bob tik",1
"2022","Bobby Caldwell",1
"2022","Bobby Helms",1
"2022","Braid",1
"2022","Brett Eldredge",1
"2022","Bridgit Mendler",1
"2022","Broken Bells",1
"2022","Bryan Adams",1
"2022","CRO",1
"2022","Calboy",1
"2022","Caleb Colossus",1
"2022","Cartel",1
"2022","Cash Kidd",1
"2022","Celine Dion",1
"2022","Chavo",1
"2022","Chiddy Bang",1
"2022","Chitown YOMO",1
"2022","Christina Aguilera",1
"2022","Coheed and Cambria",1
"2022","Colbie Caillat",1
"2022","Conway",1
"2022","Corroded",1
"2022","Crab Lord",1
"2022","Cursive",1
"2022","DJ Kool",1
"2022","DJ Snake, AlunaGeorge",1
"2022","DNCE",1
"2022","Daddy Yankee",1
"2022","Danny Towers, DJ Scheme",1
"2022","Darude",1
"2022","Daya",1
"2022","De Staat",1
"2022","Deep East Music",1
"2022","Dick Dale & His Del-Tones",1
"2022","DigBarGayRaps",1
"2022","Doe Boy",1
"2022","Dolly Parton",1
"2022","Donny Hathaway",1
"2022","Doris Day",1
"2022","Dreamville, Cozz",1
"2022","Dreamville, Cozz, Bas",1
"2022","Dro Kenji, Boslen",1
"2022","EDEN",1
"2022","Eartha Kitt",1
"2022","Edith Piaf",1
"2022","Ellie Goulding",1
"2022","Elmo & Patsy",1
"2022","Elton John",1
"2022","Embrace",1
"2022","Europe",1
"2022","Explosions In the Sky",1
"2022","FKJ, Bas",1
"2022","Fekky",1
"2022","Felix Snow",1
"2022","Florida Georgia Line",1
"2022","Fly Union",1
"2022","Fort Minor",1
"2022","Four Tet",1
"2022","Four Tops",1
"2022","Free Nationals",1
"2022","Fugazi",1
"2022","G Herbo",1
"2022","G-Eazy",1
"2022","GAMPER & DADONI",1
"2022","Gary Numan",1
"2022","Ghetto Sage",1
"2022","Ghost Town DJs",1
"2022","Grimes",1
"2022","Gwen Stefani",1
"2022","Hans Albers",1
"2022","Hot Chocolate",1
"2022","Hott Headzz",1
"2022","Ike & Tina Turner",1
"2022","Inner Circle",1
"2022","Internet Money, Gunna, Don Toliver",1
"2022","Iyaz",1
"2022","J. Cole, Bas, 6LACK",1
"2022","JID, A$AP Ferg",1
"2022","JID, Dreamville",1
"2022","JID, J. Cole",1
"2022","Jack Harlow, Eminem, Cordae",1
"2022","James Blake",1
"2022","Jan & Dean",1
"2022","Jawbox",1
"2022","Jerreau",1
"2022","Jimi Hendrix",1
"2022","Jimmy Buffett",1
"2022","Joey Bada$$, Ab-Soul",1
"2022","Joey Valence & Brae",1
"2022","Johnny Cash",1
"2022","Joji",1
"2022","Josh Groban",1
"2022","Journey",1
"2022","Justin Bieber, Juice WRLD",1
"2022","K CAMP",1
"2022","KONGOS",1
"2022","Kamaiyah",1
"2022","Kanye West, Fivio Foreign, Alicia Keys",1
"2022","Kap G",1
"2022","Karol Conka",1
"2022","Katy Perry",1
"2022","Kehlani",1
"2022","Kelly Clarkson",1
"2022","Kelly Clarkson, Ariana Grande",1
"2022","Kenny Mason",1
"2022","Kent Jones",1
"2022","Kevin George",1
"2022","Ki:Theory",1
"2022","Kid Cudi, Kanye West",1
"2022","Kid Rock",1
"2022","KidWay, Flyboy Tarantino, Craig Xen",1
"2022","Kiiara",1
"2022","Kiki Dee, Elton John",1
"2022","King Chris",1
"2022","King Los",1
"2022","Kygo",1
"2022","Kygo, Donna Summer",1
"2022","LCD Soundsystem",1
"2022","LUCKI",1
"2022","Lady Gaga",1
"2022","Lauv",1
"2022","Lea Salonga, Brad Kane",1
"2022","Lecrae",1
"2022","Liam Payne",1
"2022","Life Of Dillon",1
"2022","Lil Baby, EST Gee",1
"2022","Lil Dicky",1
"2022","Lil Pump, Kanye West",1
"2022","Lil Uzi Vert, Lil Tecca",1
"2022","Link Wray & The Wraymen",1
"2022","London Music Works",1
"2022","Ludacris",1
"2022","Lupe Fiasco, Guy Sebastian",1
"2022","M.I.A.",1
"2022","Mac Dre",1
"2022","Machine Gun Kelly",1
"2022","Marcelo D2",1
"2022","Mark Battles",1
"2022","Martin Solveig, Good Times Ahead",1
"2022","Matchbox Twenty",1
"2022","Matt Mems",1
"2022","Matt Nathanson",1
"2022","Matthew Tavares, Earl Sweatshirt, Chester Handsen, Alex Sowinski",1
"2022","Mayday Parade",1
"2022","Megan Thee Stallion, Maroon 5",1
"2022","Metro Station",1
"2022","Michael Franti & Spearhead",1
"2022","Michael Giacchino",1
"2022","Miike Snow",1
"2022","Mikky Ekko",1
"2022","Missy Elliott",1
"2022","Monster Truck",1
"2022","Moon Taxi",1
"2022","Mooski",1
"2022","Mos Def, Kanye West, Al Be Back",1
"2022","Moslikely",1
"2022","Mustard, Migos",1
"2022","NF",1
"2022","NLE Choppa",1
"2022","Nat """"King"""" Cole, John Legend",1
"2022","Nebu Kiniza",1
"2022","New Found Glory",1
"2022","Nine Inch Nails",1
"2022","No Jumper",1
"2022","No Rome",1
"2022","Offset, Metro Boomin, 21 Savage",1
"2022","Olly Murs",1
"2022","Omen, Lute, EARTHGANG, Dreamville, Ari Lennox",1
"2022","Orchestre de la Suisse Romande, Ernest Ansermet",1
"2022","Ozzy Osbourne",1
"2022","PUBLIC",1
"2022","Pacific Air",1
"2022","Paris Texas",1
"2022","Paul Hardcastle",1
"2022","Peezy",1
"2022","Phony Ppl",1
"2022","Pi'erre Bourne",1
"2022","Pistol Annies",1
"2022","Pooh Shiesty",1
"2022","Pop Smoke, Migos",1
"2022","Popp Hunna",1
"2022","Powers Pleasant",1
"2022","Pressa, Murda Beatz, Lil Uzi Vert",1
"2022","Pritam, Arijit Singh",1
"2022","Problem, Jay Rock, Jack Harlow",1
"2022","Quality Control, Migos, Lil Yachty",1
"2022","Quality Control, Offset, Mango",1
"2022","Quiet Riot",1
"2022","RJmrLA",1
"2022","ROLE MODEL",1
"2022","Raekwon, Kid Cudi, Kanye West",1
"2022","Raphael Lake, Daniel Ryan Murphy, Ben Fisher, Aaron Levy",1
"2022","Rauw Alejandro, Bad Bunny",1
"2022","Ray Parker Jr.",1
"2022","Ray Vaughn, Isaiah Rashad",1
"2022","Redbone",1
"2022","Rence",1
"2022","Rick Astley",1
"2022","Rihanna, Mike WiLL Made-It",1
"2022","Rob $tone",1
"2022","Robin Thicke",1
"2022","Rockwell",1
"2022","Roddy Ricch, Marshmello",1
"2022","Ron Carter, Romeo Penque, Ralph MacDonald, Phil Bodner, Marvin Stamm, John Tropea, Jim Buffington, Jack Knitzer, Hubert Laws, Garnett Brown, Don Sebesky, David Friedman, Bob James, Billy Cobham, Alan Rubin",1
"2022","Royksopp",1
"2022","SAIAH",1
"2022","Salt-N-Pepa, En Vogue",1
"2022","Samba De Janeiro",1
"2022","Samm Henshaw",1
"2022","Sara Bareilles",1
"2022","Sarah Hemi, Jonah Zed, BangerOfTheDay",1
"2022","Scoob & Sydney",1
"2022","Sense Field",1
"2022","Senses Fail",1
"2022","Sheryl Crow",1
"2022","Sir Sly",1
"2022","Sister Gertrude Morgan, King Britt",1
"2022","Skepta",1
"2022","Smino, Kenny Beats, JID",1
"2022","Snakehips",1
"2022","Snap!",1
"2022","Snoop Dogg, Pharrell Williams",1
"2022","SoFaygo, Ken Carson",1
"2022","SoMo",1
"2022","Social House",1
"2022","Sofi de la Torre",1
"2022","Son of Dave",1
"2022","Sonder",1
"2022","Souls of Mischief",1
"2022","Spanky & Our Gang",1
"2022","Story of the Year",1
"2022","Strafe",1
"2022","Straylight Run",1
"2022","Styrofoam Ones",1
"2022","Sunbeam Sound Machine",1
"2022","Supa Bwe, Mick Jenkins",1
"2022","Surfaces",1
"2022","Swae Lee, Post Malone",1
"2022","TAB The Band",1
"2022","THE CARTERS",1
"2022","TOBi, Mick Jenkins",1
"2022","Takeoff, Quality Control, Offset",1
"2022","Texas Is The Reason",1
"2022","The Andrews Sisters, Bing Crosby",1
"2022","The Archies",1
"2022","The Atlantics",1
"2022","The B-52's",1
"2022","The Black Crowes",1
"2022","The Chordettes",1
"2022","The E Street Band, Bruce Springsteen",1
"2022","The Gaslight Anthem",1
"2022","The Get Up Kids",1
"2022","The Greatest Bits",1
"2022","The Jazz June",1
"2022","The Jealous Sound",1
"2022","The Kid LAROI, Juice WRLD",1
"2022","The Lumineers",1
"2022","The Moth & The Flame",1
"2022","The Mowgli's",1
"2022","The OneUps",1
"2022","The Outfield",1
"2022","The Postal Service",1
"2022","The Rare Occasions",1
"2022","The Ready Set",1
"2022","The Runaways",1
"2022","The Score",1
"2022","The Spencer Davis Group",1
"2022","The Trews",1
"2022","The Twisters, Rockin' Dopsie, Paul Simon",1
"2022","The Used",1
"2022","The Watts 103rd Street Rhythm Band, Charles Wright & The Watts 103rd Street Rhythm Band, Charles Wright",1
"2022","The Zombies",1
"2022","Thin Lizzy",1
"2022","Tigertown",1
"2022","Tori Kelly",1
"2022","Tory Lanez, Rich The Kid",1
"2022","Travel Ott",1
"2022","Travis Scott, Meek Mill",1
"2022","Trey Lewis",1
"2022","Trinidad James",1
"2022","Trippie Redd, Polo G, Juice WRLD",1
"2022","TyFontaine",1
"2022","Tyler, The Creator, A$AP Rocky",1
"2022","UMI",1
"2022","USS",1
"2022","V.I.C.",1
"2022","Valee, Smino",1
"2022","Victor Oladipo",1
"2022","Vika Jigulina, Edward Maya",1
"2022","Virginia Bocelli, Matteo Bocelli, Andrea Bocelli",1
"2022","Vory",1
"2022","Ween",1
"2022","Weston Estate",1
"2022","Whose Rules, Dev Lemons",1
"2022","Wilmer & The Dukes",1
"2022","Wings, Paul McCartney",1
"2022","Wiz Khalifa, Empire of the Sun",1
"2022","Woo Wop",1
"2022","XORA",1
"2022","YG",1
"2022","YNW Melly",1
"2022","YRN Lingo, Quavo, Quality Control",1
"2022","YS Lost",1
"2022","Yael Naim",1
"2022","Yo Gotti",1
"2022","Yoko Ono, John Lennon",1
"2022","Young Lee",1
"2022","Young Rising Sons",1
"2022","Young Stoner Life",1
"2022","Young Thug, Lil Baby",1
"2022","Young Thug, Travis",1
"2022","Young Thug, Turbo, Gunna",1
"2022","YoungBoy Never Broke Again, Juice WRLD",1
"2022","Yugen Blakrok, Vince Staples",1
"2022","Zac Efron, Hugh Jackman",1
"2022","Zacari, Ab-Soul",1
"2022","Zacari, Babes Wodumo",1
"2022","Zara Larsson, MNEK",1
"2022","Zion I",1
"2022","a-ha",1
"2022","almost monday",1
"2022","binki",1
"2022","blackbear, Machine Gun Kelly",1
"2022","dvsn",1
"2022","ericdoa",1
"2022","for KING & COUNTRY",1
"2022","gnash",1
"2022","iLoveMakonnen",1
"2022","iLoveMakonnen, Lil Peep",1
"2022","ikarlijustine",1
"2022","tobi lou, Galimatias",1
