"Season","Artist","Plays"
"Fall","Kenny Beats, 03 Greedo",2
"Fall","Kent Jones",2
"Fall","KiddNeutron",2
"Fall","King Harvest",2
"Fall","King Los",2
"Fall","LION BABE, Bas",2
"Fall","Lecrae",2
"Fall","Lil Jon",2
"Fall","Lil Jon, DJ Snake",2
"Fall","Lil Mosey, BlocBoy JB",2
"Fall","Lil Ugly Mane",2
"Fall","Lil Xan",2
"Fall","Lilskrt4k",2
"Fall","Ludacris",2
"Fall","Lynyrd Skynyrd",2
"Fall","M.C. Breed, DFC",2
"Fall","MAX, Joey Bada$$",2
"Fall","MGMT",2
"Fall","MKTO",2
"Fall","Mack Papi",2
"Fall","Marian Hill",2
"Fall","Mario Judah",2
"Fall","Marshmello, Juice WRLD",2
"Fall","Marshmello, Logic",2
"Fall","Matt Mems",2
"Fall","Maxine Nightingale",2
"Fall","Metro Boomin, A$AP Rocky",2
"Fall","Michael Da Vinci",2
"Fall","Mike Dimes",2
"Fall","Mineral",2
"Fall","Mr. Mister",2
"Fall","Mura Masa",2
"Fall","Mura Masa, Bonzai",2
"Fall","N.W.A.",2
"Fall","NAV, Metro Boomin",2
"Fall","Nat """"King"""" Cole, John Legend",2
"Fall","Nena",2
"Fall","New Politics",2
"Fall","Nick Grant",2
"Fall","Nicki Minaj, Anuel AA",2
"Fall","Oh Wonder",2
"Fall","Olivia Rodrigo",2
"Fall","Omen, Dreamville, Cozz",2
"Fall","Pearl Jam",2
"Fall","Peezy, Bandgang Masoe, Babyface Ray",2
"Fall","Pharrell Williams",2
"Fall","Phoenix",2
"Fall","Phony Ppl",2
"Fall","Playboi Carti, Nicki Minaj",2
"Fall","PnB Rock, Kodak Black, A Boogie wit da Hoodie",2
"Fall","Polo G, Lil Wayne",2
"Fall","Powers Pleasant",2
"Fall","Problem",2
"Fall","Protest the Hero",2
"Fall","Pusha T, Joey Bada$$",2
"Fall","Pusha T, Kanye West, Big Sean, 2 Chainz",2
"Fall","Q",2
"Fall","Quality Control",2
"Fall","Quavo, Quality Control, Lil Yachty",2
"Fall","Queen, David Bowie",2
"Fall","Quinn XCII",2
"Fall","RJD2, Dean Martin",2
"Fall","Redbone",2
"Fall","Rick Braun",2
"Fall","Ricky Martin",2
"Fall","Rio Da Yung Og",2
"Fall","Rio Da Yung Og, RMC Mike",2
"Fall","Riton, Nightcrawlers",2
"Fall","Rob $tone",2
"Fall","Route 94",2
"Fall","Rylo Rodriguez, Lil Baby",2
"Fall","SZA, Kendrick Lamar",2
"Fall","Saint Parrish, Mick Jenkins",2
"Fall","Sam Dew, Kendrick Lamar, Baby Keem",2
"Fall","Sam Smith",2
"Fall","Saves The Day",2
"Fall","Seafood Sam",2
"Fall","Shout Out Louds",2
"Fall","Skee-Lo",2
"Fall","Skrillex, Damian """"Jr. Gong"""" Marley",2
"Fall","Sleepy Hallow",2
"Fall","Smallpools",2
"Fall","Social Distortion",2
"Fall","Something Corporate",2
"Fall","Spanky & Our Gang",2
"Fall","Spillage Village, JID, EARTHGANG",2
"Fall","Surfaces",2
"Fall","Survivor",2
"Fall","T-Wayne",2
"Fall","TM88",2
"Fall","Tanna Leone, Kendrick Lamar",2
"Fall","Tantric",2
"Fall","Teejayx6",2
"Fall","Tems",2
"Fall","The Andrews Sisters, Bing Crosby",2
"Fall","The Anniversary",2
"Fall","The Archies",2
"Fall","The Backseat Lovers",2
"Fall","The Citizens of Halloween",2
"Fall","The E Street Band, Bruce Springsteen",2
"Fall","The Flaming Lips",2
"Fall","The Fray",2
"Fall","The Jimi Hendrix Experience",2
"Fall","The Knack",2
"Fall","The Outfield",2
"Fall","The Rapture",2
"Fall","The Runaways",2
"Fall","The Spencer Davis Group",2
"Fall","The Starting Line",2
"Fall","The Trashmen",2
"Fall","The Verve",2
"Fall","The Watts 103rd Street Rhythm Band, Charles Wright",2
"Fall","The Watts 103rd Street Rhythm Band, Charles Wright & The Watts 103rd Street Rhythm Band, Charles Wright",2
"Fall","The Weeknd, Swedish House Mafia",2
"Fall","Theophilus London",2
"Fall","Thrice",2
"Fall","Tiesto, Dzeko",2
"Fall","Tinie Tempah",2
"Fall","Tom Jones",2
"Fall","Tori Kelly",2
"Fall","Train",2
"Fall","Trenchtown",2
"Fall","Trip Lee",2
"Fall","Tujamo, Steve Aoki, Chris Lake",2
"Fall","Ty Dolla $ign, Khalid, 6LACK",2
"Fall","Ty Dolla $ign, Quality Control, Lil Yachty",2
"Fall","U2",2
"Fall","Underoath",2
"Fall","V.I.C.",2
"Fall","Vance Joy",2
"Fall","Victorious Cast",2
"Fall","Wes Walker, Dyl",2
"Fall","YBN Nahmir, Cordae",2
"Fall","YBN Nahmir, YBN (Young Boss N*ggas), Almighty Jay",2
"Fall","Yo Gotti, Travis Scott, Quavo, Kanye West, Gucci Mane, Desiigner, Big Sean, 2 Chainz",2
"Fall","Yolanda Be Cool, DCUP",2
"Fall","Young Thug, Juice WRLD",2
"Fall","Young Thug, Metro Boomin",2
"Fall","Young Thug, Travis Scott, Metro Boomin",2
"Fall","Yugen Blakrok, Vince Staples",2
"Fall","Yuno",2
"Fall","Zayion McCall, Zay Hilfigerrr",2
"Fall","bLAck pARty",2
"Fall","blink-182",2
"Fall","iann dior",2
"Fall","meltycanon, Mick Jenkins, CANCEL CULTURE",2
"Fall","midwxst, Slump6s",2
"Fall","slowthai, A$AP Rocky",2
"Fall","slowthai, Deb Never",2
"Fall","whiterosemoxie, PmBata",2
"Spring","""""Weird Al"""" Yankovic",2
"Spring","3OH!3",2
"Spring","ALLBLACK",2
"Spring","Ace of Base",2
"Spring","Akon",2
"Spring","Al Green",2
"Spring","Alabama Shakes",2
"Spring","Alberta Cross",2
"Spring","Alessandra Amoroso",2
"Spring","Alexandra Stan",2
"Spring","Asher Roth",2
"Spring","BWHITE5200",2
"Spring","Bahamas",2
"Spring","Bas",2
"Spring","Bas, A$AP Ferg",2
"Spring","Bastille",2
"Spring","Benny Benassi",2
"Spring","Big Wild",2
"Spring","Bill Withers",2
"Spring","Blackstreet",2
"Spring","Bon Jovi",2
"Spring","Bonnie Tyler",2
"Spring","Bring Me The Horizon",2
"Spring","Calboy",2
"Spring","Calvin Priice",2
"Spring","Casanova",2
"Spring","Chad & Jeremy",2
"Spring","Counting Crows",2
"Spring","Crab Lord",2
"Spring","Cruza",2
"Spring","Crystal Fighters",2
"Spring","DIVINE",2
"Spring","DOM KENNEDY",2
"Spring","DRAM",2
"Spring","Deorro, Chris Brown",2
"Spring","Dexys Midnight Runners",2
"Spring","Dick Hyman",2
"Spring","Dillon Francis, DJ Snake",2
"Spring","Don McLean",2
"Spring","Dream!",2
"Spring","Dynamicduo, DJ Premier",2
"Spring","Elton John, Dua Lipa",2
"Spring","Empire Cast",2
"Spring","Etta James",2
"Spring","Europe",2
"Spring","Eurythmics",2
"Spring","Fly Union",2
"Spring","Flying Lotus",2
"Spring","Gang Starr",2
"Spring","Genghis Tron",2
"Spring","Glen Campbell",2
"Spring","Gunna, Future",2
"Spring","Hare Squead, GoldLink",2
"Spring","Home",2
"Spring","Hozier",2
"Spring","Internet Money, Gunna, Don Toliver",2
"Spring","Isaac Zale, Cherry Blu",2
"Spring","JID, Dreamville, Bas",2
"Spring","JPEGMAFIA",2
"Spring","Jay Sean",2
"Spring","Jeezy",2
"Spring","Jesse McCartney",2
"Spring","Jimmy Buffett",2
"Spring","Johann Strauss Orchestra, Andre Rieu",2
"Spring","Jorja Smith",2
"Spring","Journey",2
"Spring","Joy Again",2
"Spring","KONGOS",2
"Spring","Kaash Paige",2
"Spring","Kanye West, Andre 3000",2
"Spring","Kanye West, Chris Martin",2
"Spring","Kanye West, DJ Premier",2
"Spring","Kanye West, JAY-Z, Big Sean",2
"Spring","Kasabian",2
"Spring","Kendrick Lamar, Baby Keem",2
"Spring","Kennedy Parker",2
"Spring","Kevin Garrett",2
"Spring","King Los",2
"Spring","Kiss",2
"Spring","Leon Bridges",2
"Spring","Lil Baby, Gunna, Drake",2
"Spring","Lil Tjay, J.I the Prince of N.Y",2
"Spring","Lil Xxel",2
"Spring","Link Wray",2
"Spring","Lizzo",2
"Spring","Lou Bega",2
"Spring","Luis Fonsi, Daddy Yankee",2
"Spring","Luke Christopher",2
"Spring","M83",2
"Spring","MKTO",2
"Spring","Machine Gun Kelly, Camila Cabello",2
"Spring","Manic Street Preachers",2
"Spring","Markee Steele",2
"Spring","Matt Mems",2
"Spring","Maxo Kream",2
"Spring","Michael Buble",2
"Spring","Michael Da Vinci",2
"Spring","Mick Jenkins, Charlie Sloth",2
"Spring","Mick Jenkins, Isaac Zale",2
"Spring","Mick Jenkins, Markis Precise",2
"Spring","Modestep",2
"Spring","Mr. Mister",2
"Spring","NAV, Gunna",2
"Spring","Natalie Cole",2
"Spring","Naughty Boy",2
"Spring","Nebu Kiniza",2
"Spring","Nelly Furtado",2
"Spring","New Boyz",2
"Spring","Nic D",2
"Spring","Nickelback",2
"Spring","Nyck Caution, Kirk Knight",2
"Spring","O.T. Genasis",2
"Spring","Ol' Dirty Bastard",2
"Spring","Ozzy Osbourne",2
"Spring","Pap Chanel, Future",2
"Spring","Patrick Cc:, Malik",2
"Spring","Paul Anka",2
"Spring","Peter CottonTale",2
"Spring","Pitbull, Ne-Yo",2
"Spring","PmBata, Dream",2
"Spring","Pusha T, Joey Bada$$",2
"Spring","Quality Control, Offset, DaBaby",2
"Spring","Quavo, Quality Control, Nicki Minaj",2
"Spring","Queen Naija",2
"Spring","Quin NFN",2
"Spring","RJD2, Dean Martin",2
"Spring","Raekwon",2
"Spring","Ramones",2
"Spring","Rick Astley",2
"Spring","Robin Schulz, Lilly Wood and The Prick",2
"Spring","Rod Wave",2
"Spring","Rupert Holmes",2
"Spring","Sada Baby",2
"Spring","Saint Motel",2
"Spring","Santana",2
"Spring","ScHoolboy Q, REASON",2
"Spring","Scatman John",2
"Spring","Sean Kingston, Justin Bieber",2
"Spring","ShooterGang Kony",2
"Spring","Sia, Angel Haze",2
"Spring","Since99",2
"Spring","Sir, D Smoke",2
"Spring","Sjava, REASON, Mozzy",2
"Spring","Skepta",2
"Spring","Smallpools",2
"Spring","Snakehips",2
"Spring","Soft Cell",2
"Spring","StaySolidRocky, Lil Uzi Vert",2
"Spring","Steve Lacy",2
"Spring","Taio Cruz",2
"Spring","Tantric",2
"Spring","Tay B",2
"Spring","Tay-K",2
"Spring","Telekinesis",2
"Spring","The 1-800",2
"Spring","The B-52's",2
"Spring","The Backseat Lovers",2
"Spring","The Band CAMINO",2
"Spring","The Black Crowes",2
"Spring","The Fray",2
"Spring","The Growlers",2
"Spring","The Hollies",2
"Spring","The Jimi Hendrix Experience",2
"Spring","The Kid LAROI, Marshmello, Juice WRLD",2
"Spring","The Monkees",2
"Spring","The Naked and Famous",2
"Spring","Thrice",2
"Spring","Timbaland, Nelly Furtado",2
"Spring","Tove Lo",2
"Spring","Trevor Daniel",2
"Spring","Trick Trick, Royce da 5'9, Eminem, DeJ Loaf, Danny Brown, Big Sean",2
"Spring","Trippie Redd, PARTYNEXTDOOR",2
"Spring","Ty Dolla $ign, Khalid, 6LACK",2
"Spring","U2",2
"Spring","Unknown Mortal Orchestra, Amine",2
"Spring","Ursa the Chef, Mick Jenkins",2
"Spring","Urvin June, Corbin, Anthony Carey",2
"Spring","Vest and Tyler",2
"Spring","Vladimir Fedoseyev, Victor Popov, Moscow Radio Symphony Orchestra, Andrea Bocelli, Academy Of Choir Art Of Russia",2
"Spring","Vladimir Spivakov, National Philharmonic Orchestra of Russia, Daniel Lozakovich",2
"Spring","We Are Scientists",2
"Spring","Will Smith",2
"Spring","Wiz Khalifa, Lil Wayne, Imagine Dragons",2
"Spring","XXXTENTACION, Rich Brian, Keith Ape",2
"Spring","YBN Nahmir, Almighty Jay",2
"Spring","Yeah Yeah Yeahs",2
"Spring","Yebba, Drake",2
"Spring","Yogi",2
"Spring","Young Thug, Turbo, Gunna",2
"Spring","Yuno",2
"Spring","a-ha",2
"Spring","bbno$, Y2K",2
"Spring","convolk",2
"Spring","monte booker",2
"Spring","slowthai, Deb Never",2
"Spring","wifisfuneral",2
"Spring","will.i.am, The Script",2
"Summer","$NOT",2
"Summer","2AM Club",2
"Summer","Able Heart",2
"Summer","Alabama Shakes",2
"Summer","All Time Low",2
"Summer","Ashley Tisdale",2
"Summer","Ayanis",2
"Summer","Baka Not Nice",2
"Summer","Bas, A$AP Ferg",2
"Summer","Bell Biv DeVoe",2
"Summer","Ben Howard",2
"Summer","Betty Wright",2
"Summer","Bgotclout",2
"Summer","Big Time Rush",2
"Summer","Blondie",2
"Summer","Blur",2
"Summer","Bon Jovi",2
"Summer","Buddy Holly",2
"Summer","CGB",2
"Summer","Carrie Underwood",2
"Summer","Chris LeDoux",2
"Summer","Chuck Berry",2
"Summer","Classified",2
"Summer","Clean Bandit",2
"Summer","Conway",2
"Summer","Corbin",2
"Summer","Cosmo Pyke",2
"Summer","Cyndi Lauper",2
"Summer","D.E.E.P",2
"Summer","Daniel Powter",2
"Summer","Darude",2
"Summer","Dayglow",2
"Summer","Deee-Lite",2
"Summer","Deep East Music",2
"Summer","Denzel Curry, 454",2
"Summer","Dreamer Isioma",2
"Summer","Dreamville, Bas, Ari Lennox",2
"Summer","Dreamville, Cozz",2
"Summer","Dreezy",2
"Summer","Dropkick Murphys",2
"Summer","Dutchavelli",2
"Summer","EDEN",2
"Summer","Edward Sharpe and the Magnetic Zeros",2
"Summer","Elvis Presley",2
"Summer","Explosions In the Sky",2
"Summer","Felix Snow",2
"Summer","Finger Eleven",2
"Summer","Fly Union",2
"Summer","Flyboy Tarantino, Craig Xen",2
"Summer","Fourpoint",2
"Summer","Frankie Avalon",2
"Summer","Future, DJ Snake",2
"Summer","Gavin DeGraw",2
"Summer","Gloria Gaynor",2
"Summer","Golden Earring",2
"Summer","HBK",2
"Summer","Hailee Steinfeld",2
"Summer","Heart",2
"Summer","Hot Chelle Rae",2
"Summer","Ice-T",2
"Summer","Indila",2
"Summer","Internet Money",2
"Summer","Isaac Zale, Cherry Blu",2
"Summer","JID, Ari Lennox",2
"Summer","JID, Dreamville",2
"Summer","JID, EARTHGANG",2
"Summer","Jain",2
"Summer","Jay Sean",2
"Summer","Jess Glynne, DJ Cassidy, Alex Newell",2
"Summer","Julia Michaels",2
"Summer","Kasabian",2
"Summer","Kenny Loggins",2
"Summer","King Harvest",2
"Summer","King Von",2
"Summer","Kiss",2
"Summer","Knox Brown",2
"Summer","Kp & Envyi",2
"Summer","Kygo",2
"Summer","LION BABE, Bas",2
"Summer","Lauryn Hill",2
"Summer","Lecrae",2
"Summer","Lecrae, John Reilly, Flame",2
"Summer","Leon Bridges",2
"Summer","Leona Lewis",2
"Summer","Lil Kleine",2
"Summer","Lil Tjay, 6LACK",2
"Summer","Lil Tjay, J.I the Prince of N.Y",2
"Summer","Lil Uzi Vert, 21 Savage",2
"Summer","Lil Uzi Vert, Lil Tecca",2
"Summer","Lil Windex",2
"Summer","Lil Xxel",2
"Summer","Lilskrt4k",2
"Summer","Little Mix",2
"Summer","Lofsky",2
"Summer","Luis Fonsi",2
"Summer","M83",2
"Summer","MF DOOM, CZARFACE",2
"Summer","MKTO",2
"Summer","Maino",2
"Summer","Mani Hoffman",2
"Summer","Manic Street Preachers",2
"Summer","Marshmello, Logic",2
"Summer","Maxo Kream",2
"Summer","Michael Buble",2
"Summer","Mick Jenkins, Kipp Stone",2
"Summer","Missy Elliott",2
"Summer","Modestep",2
"Summer","Moneybagg Yo, Lil Baby",2
"Summer","Motley Crue",2
"Summer","Musa Reems",2
"Summer","Muse",2
"Summer","Nada Surf",2
"Summer","Naughty By Nature",2
"Summer","Neil Diamond",2
"Summer","Nelly Furtado",2
"Summer","Nickelback",2
"Summer","Nirvana",2
"Summer","No Doubt",2
"Summer","Now, Now",2
"Summer","Nyck Caution, Kirk Knight",2
"Summer","O.T. Genasis",2
"Summer","OK KID",2
"Summer","Offset, Metro Boomin, 21 Savage",2
"Summer","Oh Wonder",2
"Summer","Oliver Francis",2
"Summer","Omarion",2
"Summer","P-LO",2
"Summer","Parade of Lights",2
"Summer","Patrick Stump",2
"Summer","Phantogram",2
"Summer","Pharrell Williams, Nigo, Gunna",2
"Summer","Ponderosa Twins Plus One",2
"Summer","Pooh Shiesty, Jack Harlow",2
"Summer","Porter Robinson",2
"Summer","Portugal. The Man",2
"Summer","Pressa, Murda Beatz, Lil Uzi Vert",2
"Summer","Problem",2
"Summer","Pryda",2
"Summer","Public Enemy",2
"Summer","Puff Daddy & The Family",2
"Summer","Punch",2
"Summer","Q",2
"Summer","Quality Control, Lil Baby, Kodak Black",2
"Summer","Quality Control, Offset",2
"Summer","Recliner",2
"Summer","Rise Against",2
"Summer","Robin Thicke",2
"Summer","Ronny & The Daytonas",2
"Summer","Roy Woods",2
"Summer","Ryan Adams & The Cardinals",2
"Summer","SBTRKT",2
"Summer","Saweetie",2
"Summer","Scoob & Sydney",2
"Summer","Sean Kingston, Justin Bieber",2
"Summer","Sigurd Barrett",2
"Summer","Smokepurpp, Murda Beatz",2
"Summer","Snow Patrol",2
"Summer","Social Distortion",2
"Summer","Sofi de la Torre",2
"Summer","Solange",2
"Summer","Sounds of Blackness",2
"Summer","Status Quo",2
"Summer","Steely Dan",2
"Summer","Stephen Jerzak",2
"Summer","Stevie Wonder",2
"Summer","Stokeswood",2
"Summer","Summer Walker, Drake",2
"Summer","Sunny Ozuna",2
"Summer","Surf Curse",2
"Summer","T-Pain, Chuckie",2
"Summer","T.I., Justin Timberlake",2
"Summer","Tears for Fears",2
"Summer","Tee Grizzley, Lil Durk",2
"Summer","Tegan and Sara",2
"Summer","The B-52's",2
"Summer","The Black Crowes",2
"Summer","The Countdown Kids",2
"Summer","The Flaming Lips",2
"Summer","The Growlers",2
"Summer","The Outfield",2
"Summer","The White Stripes",2
"Summer","The Who",2
"Summer","The Willowz",2
"Summer","Third Eye Blind",2
"Summer","Tiesto",2
"Summer","Timeflies",2
"Summer","Tory Lanez, Mansa",2
"Summer","Train",2
"Summer","Travel Ott",2
"Summer","Travis Scott, ROSALIA",2
"Summer","Trinidad James, Jaden",2
"Summer","Troye Sivan",2
"Summer","Van Halen",2
"Summer","Victor Oladipo",2
"Summer","Wes",2
"Summer","YFN Lucci",2
"Summer","Yelawolf",2
"Summer","Young Nudy, Pi'erre Bourne",2
"Summer","Young Thug, Future, Drake",2
"Summer","Young Thug, Lil Baby",2
"Summer","Yugen Blakrok, Vince Staples",2
"Summer","Yung Kayo",2
"Summer","YungManny, Gunna",2
"Summer","benny blanco, Khalid, Halsey",2
"Summer","convolk",2
"Summer","midwxst, Dro Kenji",2
"Summer","midwxst, Slump6s",2
"Summer","redveil, Sam Truth",2
"Summer","tobi lou, Galimatias",2
"Winter","070 Shake",2
"Winter","A Flock of Seagulls",2
"Winter","Aaron Smith",2
"Winter","Ace Hood",2
"Winter","Aerosmith",2
"Winter","Aflacko",2
"Winter","Afrika Bambaataa & The Soul Sonic Force",2
"Winter","Ak Glock",2
"Winter","Alice In Chains",2
"Winter","Aloe Blacc",2
"Winter","Arizona Zervas",2
"Winter","Bad Religion",2
"Winter","Barry Manilow",2
"Winter","Bazzi",2
"Winter","Beach Bunny",2
"Winter","Beyonce",2
"Winter","Bingo Players",2
"Winter","Blondie",2
"Winter","Blur",2
"Winter","Bobby Darin",2
"Winter","Boston",2
"Winter","Breathe Carolina",2
"Winter","Broken Bells",2
"Winter","Bruce Springsteen",2
"Winter","CARM",2
"Winter","Calboy",2
"Winter","Casey Veggies",2
"Winter","CeeLo Green",2
"Winter","Charle$",2
"Winter","Cherub",2
"Winter","Chief Keef",2
"Winter","Chipmunk",2
"Winter","Chitown YOMO",2
"Winter","Chrishan",2
"Winter","City Girls",2
"Winter","Classified",2
"Winter","Conway",2
"Winter","Corroded",2
"Winter","DDG",2
"Winter","DJ Khaled, Calvin Harris",2
"Winter","DRAM",2
"Winter","Dan Croll",2
"Winter","Daniel Powter",2
"Winter","David Bowie",2
"Winter","Death from Above 1979",2
"Winter","Derez De'Shon",2
"Winter","Dominic Fike",2
"Winter","Don Diablo",2
"Winter","Don McLean",2
"Winter","Dropkick Murphys",2
"Winter","Dua Lipa",2
"Winter","EGOVERT",2
"Winter","Earth, Wind & Fire",2
"Winter","Edith Piaf",2
"Winter","Edward Sharpe and the Magnetic Zeros",2
"Winter","El Canto del Loco",2
"Winter","Ethan Fields",2
"Winter","Eurythmics",2
"Winter","Fashawn",2
"Winter","Feign",2
"Winter","Flipp Dinero",2
"Winter","Foals",2
"Winter","Gary Numan",2
"Winter","Genghis Tron",2
"Winter","Gnarls Barkley",2
"Winter","Good Charlotte",2
"Winter","Hayley Kiyoko",2
"Winter","High On Fire",2
"Winter","Hoodie Allen",2
"Winter","Interpol",2
"Winter","Isaiah Rashad, Bando.",2
"Winter","J Boog",2
"Winter","J. Cole, EARTHGANG, Dreamville",2
"Winter","JACKBOYS",2
"Winter","JEFF the Brotherhood",2
"Winter","JPEGMAFIA",2
"Winter","Jack Stauber",2
"Winter","Jason Mraz",2
"Winter","Jeru the Damaja",2
"Winter","Jess Glynne, DJ Cassidy, Alex Newell",2
"Winter","Jhene Aiko",2
"Winter","Jimmy Eat World",2
"Winter","Joe Cocker",2
"Winter","Johnny Cash",2
"Winter","Jonas Brothers",2
"Winter","Jretro",2
"Winter","Juicy J",2
"Winter","Kanye West, JAY-Z, Big Sean",2
"Winter","Kendrick Lamar, Blxst, Amanda Reifer",2
"Winter","Kin$oul, Cooliecut",2
"Winter","Kozad",2
"Winter","LICE",2
"Winter","Lack of Afro",2
"Winter","Lee Bannon, Joey Bada$$",2
"Winter","Leon Bridges",2
"Winter","Lil Jon",2
"Winter","Lil Tecca, Juice WRLD",2
"Winter","Lil Xxel",2
"Winter","Link Wray",2
"Winter","Link Wray & The Wraymen",2
"Winter","Living Colour",2
"Winter","Luke Christopher",2
"Winter","Lupe Fiasco, Guy Sebastian",2
"Winter","Lynyrd Skynyrd",2
"Winter","MAGIC!",2
"Winter","MKTO",2
"Winter","MUTEMATH",2
"Winter","Marcelo D2",2
"Winter","Markee Steele",2
"Winter","Matt Mems",2
"Winter","Metallica",2
"Winter","Metro Boomin, Gunna",2
"Winter","Metro Boomin, John Legend",2
"Winter","Mikky Ekko",2
"Winter","Mobb Deep",2
"Winter","Moe",2
"Winter","Molchat Doma",2
"Winter","Mumford & Sons",2
"Winter","My Favorite Color, Aviad",2
"Winter","N.E.R.D, Kendrick Lamar",2
"Winter","N.W.A.",2
"Winter","NNAMDI",2
"Winter","Nick Jonas",2
"Winter","Nick Waterhouse",2
"Winter","Nine Inch Nails",2
"Winter","ODESZA",2
"Winter","OK KID",2
"Winter","Oh Wonder",2
"Winter","Ol' Dirty Bastard",2
"Winter","Omen, Lute, EARTHGANG, Dreamville, Ari Lennox",2
"Winter","Oswin Benjamin",2
"Winter","Otis Redding",2
"Winter","POUNDZ",2
"Winter","PRIORY",2
"Winter","PRhyme",2
"Winter","Paul Hardcastle",2
"Winter","Peach Pit",2
"Winter","Peter Bjorn and John",2
"Winter","Phil Collins",2
"Winter","Phoenix",2
"Winter","Ponderosa Twins Plus One",2
"Winter","Protest the Hero",2
"Winter","Punch, Ab-Soul",2
"Winter","Queen, David Bowie",2
"Winter","RL Grime",2
"Winter","Ramones",2
"Winter","Rascal Flatts",2
"Winter","Recliner",2
"Winter","Remy Ma, JAY-Z, Fat Joe",2
"Winter","Rick Ross, Nicki Minaj, Kanye West, JAY-Z, Bon Iver",2
"Winter","Rick Springfield",2
"Winter","Rihanna, Kanye West, JAY-Z",2
"Winter","Rio Da Yung Og",2
"Winter","Rod Wave",2
"Winter","Route 94",2
"Winter","Rupert Holmes",2
"Winter","Ryan Tedder, Far East Movement",2
"Winter","SALES",2
"Winter","Sage the Gemini",2
"Winter","Santigold",2
"Winter","Seekae",2
"Winter","Seven Lions, Noah Kahan, Gryffin",2
"Winter","Shawn Smith",2
"Winter","Sheck Wes, DJ Snake",2
"Winter","ShooterGang Kony",2
"Winter","Shout Out Louds",2
"Winter","Sigurd Barrett",2
"Winter","Sir Sly",2
"Winter","Sir, D Smoke",2
"Winter","Sister Gertrude Morgan, King Britt",2
"Winter","Skepta",2
"Winter","Ski Mask the Slump God, Kin$oul, Craig Xen, Cooliecut",2
"Winter","Smallpools",2
"Winter","Social Distortion",2
"Winter","Sonder",2
"Winter","Southside, Doe Boy",2
"Winter","Spanky & Our Gang",2
"Winter","Stevie Nicks",2
"Winter","Stillwater Giants",2
"Winter","Supergrass",2
"Winter","Surfaces",2
"Winter","T-Pain, Chuckie",2
"Winter","THE CARTERS",2
"Winter","TOBi, Jazz Cartier",2
"Winter","TOBi, Mick Jenkins",2
"Winter","TWENTY88",2
"Winter","Tanna Leone, Kendrick Lamar",2
"Winter","The 5th Dimension",2
"Winter","The Animals",2
"Winter","The Cataracs, Far East Movement, Dev",2
"Winter","The Colourist",2
"Winter","The Cool Kids",2
"Winter","The Cure",2
"Winter","The Doors",2
"Winter","The Fratellis",2
"Winter","The Fray",2
"Winter","The Growlers",2
"Winter","The Hollies",2
"Winter","The Internet",2
"Winter","The Knack",2
"Winter","The Longest Johns",2
"Winter","The Mamas & The Papas",2
"Winter","The Rapture",2
"Winter","The Rolling Stones",2
"Winter","The Royal Concept",2
"Winter","Third Eye Blind",2
"Winter","Timbaland, Nelly Furtado",2
"Winter","Timeflies",2
"Winter","Travie McCoy",2
"Winter","Travis Porter",2
"Winter","Travis Scott, Metro Boomin",2
"Winter","Travis Scott, Metro Boomin, 21 Savage",2
"Winter","Travis Scott, ScHoolboy Q",2
"Winter","Trippie Redd, Kid Cudi",2
"Winter","UGK, JAY-Z",2
"Winter","UMI",2
"Winter","Uno Hype",2
"Winter","Until The Ribbon Breaks",2
"Winter","Vince Staples, Mustard",2
"Winter","Wakai, Mick Jenkins",2
"Winter","Watson, Jonah Zed",2
"Winter","Wes Walker, Dyl",2
"Winter","Whitney Houston",2
"Winter","Will",2
"Winter","XXXTENTACION, Killstation",2
"Winter","XXXTENTACION, Lil Peep",2
"Winter","Yo Gotti, Travis Scott, Quavo, Kanye West, Gucci Mane, Desiigner, Big Sean, 2 Chainz",2
"Winter","Yogi",2
"Winter","Young Nudy, Metro Boomin, 21 Savage",2
"Winter","Young Rising Sons",2
"Winter","Young Thug, Travis Scott, Metro Boomin",2
"Winter","Zhavaughn Reed",2
"Winter","beabadoobee, Powfu",2
"Winter","blink-182",2
"Winter","kerri",2
"Winter","mike.",2
"Winter","ratchet roach, Robb Bank$, Bass Santana",2
"Winter","rawhool mane, Kin$oul, Cooliecut",2
"Winter","serpentwithfeet, Mick Jenkins",2
"Winter","whiterosemoxie, PmBata",2
"Fall","$uicideboy$",1
"Fall","2 Guys n the Parque",1
"Fall","2forwOyNE",1
"Fall","602castncrew",1
"Fall","645AR",1
"Fall","???",1
"Fall","A Touch of Class",1
"Fall","AFI",1
"Fall","ALLBLACK, 22nd Jim",1
"Fall","Ace Hood",1
"Fall","Adele",1
"Fall","Aerosmith",1
"Fall","Against Me!",1
"Fall","Alesso",1
"Fall","Alicia Keys",1
"Fall","American Football",1
"Fall","Andre 3000",1
"Fall","Andy Grammer",1
"Fall","Andy Williams",1
"Fall","Armor for Sleep",1
"Fall","Atmosphere",1
"Fall","Austin George",1
"Fall","BWHITE5200",1
"Fall","Bad Religion",1
"Fall","Baka Not Nice",1
"Fall","Bakermat",1
"Fall","Baltimora",1
"Fall","Bananarama",1
"Fall","Bankrol Hayden",1
"Fall","Barry Manilow",1
"Fall","Barry White",1
"Fall","Basement Jaxx",1
"Fall","Bass Drum of Death",1
"Fall","Beau Young Prince",1
"Fall","Bedroom",1
"Fall","Bellini",1
"Fall","Ben Folds",1
