"MonthYear","Artist","Plays"
"2019-01","Eagles",15
"2019-02","A Boogie Wit da Hoodie",15
"2019-02","Migos",15
"2019-07","Justin Timberlake",15
"2019-07","Sunidhi Chauhan",15
"2019-08","Marshmello",15
"2019-10","Mura Masa",15
"2019-10","NLE Choppa",15
"2019-11","Alina Baraz",15
"2019-11","KISS",15
"2019-11","blackbear",15
"2019-12","Arizona Zervas",15
"2019-12","JAY-Z",15
"2019-12","Joey Bada$$",15
"2019-12","SOB X RBE",15
"2019-12","Trippie Redd",15
"2020-02","Ace Frehley",15
"2020-02","PARTYNEXTDOOR",15
"2020-02","Queen",15
"2020-02","Young Thug",15
"2020-02","iann dior",15
"2020-04","Bryson Tiller",15
"2020-04","Lil Uzi Vert",15
"2020-05","Led Zeppelin",15
"2020-05","The Police",15
"2020-09","Veorra",15
"2020-09","fun.",15
"2020-10","Janis Joplin",15
"2020-10","Johnny Winter",15
"2020-12","mike.",15
"2021-01","Tom Petty",15
"2021-02","Journey",15
"2021-03","Dua Lipa",15
"2021-03","Mac Miller",15
"2021-05","Mura Masa",15
"2021-06","Baby Keem",15
"2021-06","Duke Ellington",15
"2021-06","Shoreline Mafia",15
"2021-07","Chris Brown",15
"2021-09","42 Dugg",15
"2021-10","Travis Scott",15
"2021-11","Bon Jovi",15
"2021-11","Bryson Tiller",15
"2022-01","Lil Baby",15
"2022-01","Polo G",15
"2022-02","Frank Ocean",15
"2022-02","Maroon 5",15
"2022-03","Queen",15
"2022-03","Rex Orange County",15
"2022-05","Childish Gambino",15
"2022-05","Gunna",15
"2022-05","Rex Orange County",15
"2022-05","Young Thug",15
"2022-06","Young Thug",15
"2022-07","Billy Joel",15
"2022-08","Frank Ocean",15
"2022-08","Queen",15
"2022-09","J. Cole",15
"2022-10","Don Toliver",15
"2022-11","Billy Joel",15
"2016-04","David Guetta",14
"2017-05","Jason Derulo",14
"2017-07","Trey Songz",14
"2017-09","Major Lazer",14
"2017-10","Elton John",14
"2017-10","Travis Scott",14
"2017-11","blackbear",14
"2018-01","Childish Gambino",14
"2018-03","blackbear",14
"2018-05","Maroon 5",14
"2018-05","Zacari",14
"2018-05","blackbear",14
"2018-06","blackbear",14
"2018-08","Machine Gun Kelly",14
"2018-08","The Beatles",14
"2018-08","XXXTENTACION",14
"2018-12","Lil Wayne",14
"2019-01","ABBA",14
"2019-02","Eminem",14
"2019-02","blackbear",14
"2019-03","NAV",14
"2019-04","Justin Timberlake",14
"2019-04","Lil Nas X",14
"2019-05","Lil Wayne",14
"2019-07","OneRepublic",14
"2019-09","Alina Baraz",14
"2019-09","Noisestorm",14
"2019-10","mike.",14
"2019-11","Foster The People",14
"2019-11","Maroon 5",14
"2019-11","Mike Posner",14
"2019-11","mike.",14
"2019-12","Meek Mill",14
"2019-12","Miguel",14
"2019-12","Mike Posner",14
"2019-12","Panic! At The Disco",14
"2020-01","Juice WRLD",14
"2020-01","Osibih",14
"2020-02","Future",14
"2020-02","Juice WRLD",14
"2020-02","Justin Bieber",14
"2020-02","Miguel",14
"2020-02","OneRepublic",14
"2020-02","Tom Petty and the Heartbreakers",14
"2020-03","Post Malone",14
"2020-05","Coldplay",14
"2020-05","Khalid",14
"2020-07","Drake",14
"2020-08","J. Cole",14
"2020-09","Internet Money",14
"2020-10","Justin Timberlake",14
"2020-10","Supertramp",14
"2020-10","benny blanco",14
"2020-11","Kendrick Lamar",14
"2020-11","Miguel",14
"2020-11","PARTYNEXTDOOR",14
"2020-11","Sha Na Na",14
"2020-11","Tame Impala",14
"2020-11","Tyler, The Creator",14
"2020-12","Veorra",14
"2021-01","David Bowie",14
"2021-01","David Guetta",14
"2021-01","mike.",14
"2021-02","fun.",14
"2021-03","Calvin Harris",14
"2021-03","Maroon 5",14
"2021-03","fun.",14
"2021-04","Bryce Vine",14
"2021-04","Bryson Tiller",14
"2021-04","Frank Ocean",14
"2021-04","Lil Uzi Vert",14
"2021-04","One Direction",14
"2021-05","DJ Khaled",14
"2021-06","BabyJake",14
"2021-06","CHASE B",14
"2021-06","Logic",14
"2021-06","Pitbull",14
"2021-06","Quinn XCII",14
"2021-08","Queen",14
"2021-09","Tyler, The Creator",14
"2021-10","42 Dugg",14
"2021-10","Calvin Harris",14
"2021-12","Playboi Carti",14
"2021-12","kudo",14
"2022-05","Trippie Redd",14
"2022-06","Miguel",14
"2022-06","Queen",14
"2022-08","Juice WRLD",14
"2022-08","Tyler, The Creator",14
"2022-09","Jack Harlow",14
"2022-10","Billy Joel",14
"2022-10","Mac Miller",14
"2022-11","Joey Bada$$",14
"2022-11","Lynyrd Skynyrd",14
"2022-11","Thundercat",14
"2017-07","Lil Wayne",13
"2017-09","Gucci Mane",13
"2017-10","Childish Gambino",13
"2017-10","Green Day",13
"2017-11","Calvin Harris",13
"2017-11","J. Cole",13
"2017-12","Post Malone",13
"2018-01","Big Sean",13
"2018-01","Migos",13
"2018-02","Eminem",13
"2018-07","Khalid",13
"2018-08","Post Malone",13
"2018-10","Post Malone",13
"2019-01","Eminem",13
"2019-01","Led Zeppelin",13
"2019-01","Maroon 5",13
"2019-01","mike.",13
"2019-02","6ix9ine",13
"2019-02","Calvin Harris",13
"2019-02","Tory Lanez",13
"2019-03","A$AP Rocky",13
"2019-03","Ansel Elgort",13
"2019-03","Justin Timberlake",13
"2019-03","Migos",13
"2019-03","OneRepublic",13
"2019-03","Young Thug",13
"2019-04","Ariana Grande",13
"2019-04","J. Cole",13
"2019-04","Shaan",13
"2019-06","Maroon 5",13
"2019-07","Calvin Harris",13
"2019-07","Ellie Goulding",13
"2019-07","Foster The People",13
"2019-07","Vishal Dadlani",13
"2019-07","fun.",13
"2019-08","6ix9ine",13
"2019-09","Lil Nas X",13
"2019-10","Justin Timberlake",13
"2019-10","Robin Bennich",13
"2019-11","Mustard",13
"2019-12","Childish Gambino",13
"2019-12","G-Eazy",13
"2019-12","Jorja Smith",13
"2019-12","SZA",13
"2020-02","Electric Light Orchestra",13
"2020-03","Maroon 5",13
"2020-03","OneRepublic",13
"2020-04","The Velvet Underground",13
"2020-05","Crystal Fighters",13
"2020-05","Don Toliver",13
"2020-05","Mustard",13
"2020-06","Queen",13
"2020-08","The Rolling Stones",13
"2020-08","Tyler, The Creator",13
"2020-09","Billie Eilish",13
"2020-09","KIDS SEE GHOSTS",13
"2020-09","Sweetwater",13
"2020-10","Blood, Sweat & Tears",13
"2020-10","Crosby, Stills & Nash",13
"2020-10","J. Cole",13
"2020-10","Jefferson Airplane",13
"2020-10","Sly & The Family Stone",13
"2020-11","Halsey",13
"2020-11","J. Cole",13
"2021-01","George Harrison",13
"2021-01","The Police",13
"2021-02","Boston",13
"2021-02","Briston Maroney",13
"2021-02","Bryce Vine",13
"2021-02","Eagles",13
"2021-02","Kendrick Lamar",13
"2021-03","BabyJake",13
"2021-03","Boston",13
"2021-03","Saint Motel",13
"2021-04","Mura Masa",13
"2021-05","The Weeknd",13
"2021-06","Don Toliver",13
"2021-06","Trippie Redd",13
"2021-07","Baby Keem",13
"2021-09","Rex Orange County",13
"2021-10","Maroon 5",13
"2021-12","Ben Platt",13
"2021-12","Hoogway",13
"2021-12","Kid Cudi",13
"2021-12","Wallows",13
"2022-01","Jeremih",13
"2022-02","Queen",13
"2022-02","Tory Lanez",13
"2022-03","Mac Miller",13
"2022-03","Polo G",13
"2022-04","Lil Wayne",13
"2022-04","XXXTENTACION",13
"2022-05","Juice WRLD",13
"2022-06","Bryson Tiller",13
"2022-06","Ms. Lauryn Hill",13
"2022-08","A$AP Mob",13
"2022-08","Lil Uzi Vert",13
"2022-09","Future",13
"2022-09","Pink Floyd",13
"2022-10","Jack Harlow",13
"2022-10","Joey Bada$$",13
"2022-10","Post Malone",13
"2022-10","Tyler, The Creator",13
"2022-11","Coldplay",13
"2016-04","Bombs Away",12
"2016-04","Lana Del Rey",12
"2016-04","Peking Duk",12
"2016-04","Sean Paul",12
"2017-05","Daft Punk",12
"2017-06","Joey Bada$$",12
"2017-06","Taylor Swift",12
"2017-08","blackbear",12
"2017-09","Kanye West",12
"2017-10","Maroon 5",12
"2017-11","Green Day",12
"2017-11","Lil Uzi Vert",12
"2018-01","J. Cole",12
"2018-01","Post Malone",12
"2018-02","The Weeknd",12
"2018-05","J. Cole",12
"2018-06","A$AP Rocky",12
"2018-06","J. Cole",12
"2018-06","The Weeknd",12
"2018-07","Maroon 5",12
"2018-07","blackbear",12
"2018-09","The Weeknd",12
"2018-10","Eminem",12
"2018-10","Justin Timberlake",12
"2018-12","Maroon 5",12
"2019-01","Post Malone",12
"2019-03","Ellie Goulding",12
"2019-03","The Beatles",12
"2019-04","A Boogie Wit da Hoodie",12
"2019-04","Elton John",12
"2019-04","Meek Mill",12
"2019-04","Shankar-Ehsaan-Loy",12
"2019-06","Lil Wayne",12
"2019-06","Logic",12
"2019-06","NAV",12
"2019-06","The Beatles",12
"2019-07","Udit Narayan",12
"2019-08","Mura Masa",12
"2019-08","mike.",12
"2019-09","Bas",12
"2019-09","Kendrick Lamar",12
"2019-09","NAV",12
"2019-09","mike.",12
"2019-10","Creedence Clearwater Revival",12
"2019-10","Eamonn Watt",12
"2019-10","JAY-Z",12
"2019-10","Johannes Bornlof",12
"2019-10","NAV",12
"2019-11","Avicii",12
"2019-11","Bryce Hase",12
"2019-11","Childish Gambino",12
"2019-12","Juice WRLD",12
"2019-12","Roddy Ricch",12
"2019-12","The Beatles",12
"2019-12","Wale",12
"2019-12","iann dior",12
"2020-01","Roddy Ricch",12
"2020-02","Childish Gambino",12
"2020-02","Foster The People",12
"2020-02","Jason Derulo",12
"2020-03","Justin Bieber",12
"2020-03","Lil Mosey",12
"2020-03","Logic",12
"2020-03","Shakira",12
"2020-04","A Boogie Wit da Hoodie",12
"2020-04","Mustard",12
"2020-04","Queen",12
"2020-04","Vance Joy",12
"2020-06","OneRepublic",12
"2020-06","The Rolling Stones",12
"2020-09","Foster The People",12
"2020-09","OneRepublic",12
"2020-09","mike.",12
"2020-10","Alina Baraz",12
"2020-10","Canned Heat",12
"2020-10","Creedence Clearwater Revival",12
"2020-10","Frank Ocean",12
"2020-10","OneRepublic",12
"2020-11","Jonas Blue",12
"2020-12","Eric Bellinger",12
"2021-01","CHASE B",12
"2021-01","Justin Timberlake",12
"2021-02","Bryson Tiller",12
"2021-03","J. Cole",12
"2021-03","Tame Impala",12
"2021-03","Tyler, The Creator",12
"2021-04","Lil Wayne",12
"2021-04","Tyler, The Creator",12
"2021-05","Brent Faiyaz",12
"2021-05","Kendrick Lamar",12
"2021-05","Playboi Carti",12
"2021-06","Childish Gambino",12
"2021-06","NxWorries",12
"2021-06","Olivia Rodrigo",12
"2021-06","Saint Motel",12
"2021-07","Bruno Mars",12
"2021-08","42 Dugg",12
"2021-10","Cage The Elephant",12
"2021-10","Childish Gambino",12
"2021-10","James Vasanthan",12
"2021-10","Journey",12
"2021-11","Travis Scott",12
"2021-12","Future",12
"2021-12","Red Hot Chili Peppers",12
"2021-12","Vance Joy",12
"2022-01","Billy Joel",12
"2022-01","J. Cole",12
"2022-01","Travis Scott",12
"2022-01","Weezer",12
"2022-02","Migos",12
"2022-03","Bryson Tiller",12
"2022-04","Bruno Mars",12
"2022-04","Childish Gambino",12
"2022-04","Gunna",12
"2022-04","Mac Miller",12
"2022-05","Lil Wayne",12
"2022-05","Tyler, The Creator",12
"2022-06","Fitz and The Tantrums",12
"2022-06","Mac Miller",12
"2022-06","Playboi Carti",12
"2022-07","Coldplay",12
"2022-08","Brent Faiyaz",12
"2022-08","Jack Harlow",12
"2022-08","Joey Bada$$",12
"2022-09","BabyTron",12
"2022-09","Playboi Carti",12
"2022-10","Coldplay",12
"2022-10","Frank Ocean",12
"2022-10","J. Cole",12
"2022-10","Lil Uzi Vert",12
"2022-11","Frank Ocean",12
"2022-12","Coldplay",12
"2016-04","Jewelz",11
"2016-04","Mike Posner",11
"2016-04","Outasight",11
"2017-04","Maroon 5",11
"2017-07","Halsey",11
"2017-07","Travis Scott",11
"2017-09","Clean Bandit",11
"2017-09","Lil Uzi Vert",11
"2017-09","Tyler, The Creator",11
"2017-09","Zedd",11
"2017-11","Maroon 5",11
"2017-11","Travis Scott",11
"2017-12","21 Savage",11
"2017-12","J. Cole",11
"2018-01","21 Savage",11
"2018-01","Camila Cabello",11
"2018-01","Travis Scott",11
"2018-02","Childish Gambino",11
"2018-04","BlocBoy JB",11
"2018-04","Post Malone",11
"2018-05","Eminem",11
"2018-06","Jay Rock",11
"2018-06","Kanye West",11
"2018-06","Migos",11
"2018-06","XXXTENTACION",11
"2018-08","Calvin Harris",11
"2018-10","Jorja Smith",11
"2018-11","Boston",11
"2018-11","Eagles",11
"2018-11","Guns N' Roses",11
"2019-01","Lynyrd Skynyrd",11
"2019-02","Black Eyed Peas",11
"2019-02","The Weeknd",11
"2019-03","Calvin Harris",11
"2019-03","Post Malone",11
"2019-03","The Weeknd",11
"2019-03","mike.",11
"2019-04","Dizaro",11
"2019-04","P-Lo",11
"2019-04","Post Malone",11
"2019-04","The Beatles",11
"2019-05","Kanye West",11
"2019-06","Marshmello",11
"2019-08","Kris Wu",11
"2019-08","Y2K",11
"2019-09","Foster The People",11
"2019-09","Metro Boomin",11
"2019-09","NoMBe",11
"2019-09","Osibih",11
"2019-09","The Beatles",11
"2019-09","YNW Melly",11
"2019-10","Alina Baraz",11
"2019-10","Dizaro",11
"2019-10","Ellie Goulding",11
"2019-10","Foster The People",11
"2019-10","Metro Boomin",11
"2019-10","Mike Posner",11
"2019-10","Osibih",11
"2019-10","blackbear",11
"2019-11","Metro Boomin",11
"2019-12","Tory Lanez",11
"2020-01","Post Malone",11
"2020-02","Green Day",11
"2020-02","KISS",11
"2020-03","Frank Ocean",11
"2020-04","OneRepublic",11
"2020-05","Boston",11
"2020-05","Logic",11
"2020-05","THE SCOTTS",11
"2020-05","Young Thug",11
"2020-06","Coldplay",11
"2020-06","Justin Timberlake",11
"2020-07","Billie Eilish",11
"2020-08","Dreamville",11
"2020-08","KIDS SEE GHOSTS",11
"2020-09","Arizona Zervas",11
"2020-09","Gotye",11
"2020-09","Joan Baez",11
"2020-09","RL Grime",11
"2020-10","Internet Money",11
"2020-10","MKTO",11
"2020-10","mike.",11
"2020-11","Chris Brown",11
"2020-11","The Mamas & The Papas",11
"2020-12","Absofacto",11
"2021-01","Brent Faiyaz",11
"2021-02","Quinn XCII",11
"2021-02","The Rolling Stones",11
"2021-03","A$AP Rocky",11
"2021-03","A.R. Rahman",11
"2021-03","Van Morrison",11
"2021-04","J. Cole",11
"2021-04","Maroon 5",11
"2021-04","Metro Boomin",11
"2021-06","A$AP Rocky",11
"2021-06","JAY-Z",11
"2021-06","Joey Bada$$",11
"2021-06","MKTO",11
"2021-06","One Direction",11
"2021-07","GoldLink",11
"2021-07","Juice WRLD",11
"2021-07","MGMT",11
"2021-07","Polo G",11
"2021-08","Future",11
"2021-10","Playboi Carti",11
"2021-11","Shankar-Ehsaan-Loy",11
"2021-12","Mac DeMarco",11
"2021-12","Mura Masa",11
"2021-12","Saint Motel",11
"2022-01","Dominic Fike",11
"2022-01","Queen",11
"2022-01","Wallows",11
"2022-01","boy pablo",11
"2022-02","Bryson Tiller",11
"2022-02","Electric Light Orchestra",11
"2022-02","King Harvest",11
"2022-02","Mac Dre",11
"2022-02","Mac Miller",11
"2022-02","ScHoolboy Q",11
"2022-02","Wallows",11
"2022-04","Arctic Monkeys",11
"2022-04","Frank Ocean",11
"2022-04","Playboi Carti",11
"2022-04","Young Thug",11
"2022-05","Bryson Tiller",11
"2022-05","Declan McKenna",11
"2022-05","Lil Tecca",11
"2022-05","XXXTENTACION",11
"2022-06","Bruno Mars",11
"2022-06","Lil Wayne",11
"2022-06","Weezer",11
"2022-07","Maroon 5",11
"2022-07","Tory Lanez",11
"2022-08","Rihanna",11
"2022-09","Rihanna",11
"2022-09","Roddy Ricch",11
"2022-10","The Beach Boys",11
"2022-11","Brent Faiyaz",11
"2022-11","Jack Harlow",11
"2022-11","Jean Dawson",11
"2022-11","Migos",11
"2022-12","Joey Bada$$",11
"2016-04","Alan Walker",10
"2016-04","Sia",10
"2016-05","Kiiara",10
"2017-03","The Weeknd",10
"2017-04","Ed Sheeran",10
"2017-04","ZAYN",10
"2017-05","Joey Bada$$",10
"2017-06","DJ Khaled",10
"2017-07","Bryson Tiller",10
"2017-07","DJ Khaled",10
"2017-07","Kid Ink",10
"2017-07","NAV",10
"2017-07","Playboi Carti",10
"2017-08","Kanye West",10
"2017-08","Major Lazer",10
"2017-09","Khalid",10
"2017-09","Majid Jordan",10
"2017-09","Young Money",10
"2017-10","AC/DC",10
"2017-10","Future",10
"2017-10","Macklemore & Ryan Lewis",10
"2017-11","Camila Cabello",10
"2017-12","A$AP Ferg",10
"2017-12","Adele",10
"2017-12","Lil Uzi Vert",10
"2017-12","Travis Scott",10
"2018-01","Maroon 5",10
"2018-02","Calvin Harris",10
"2018-02","Jay Rock",10
"2018-05","ScHoolboy Q",10
"2018-06","Childish Gambino",10
"2018-06","Green Day",10
"2018-07","ScHoolboy Q",10
"2018-08","Childish Gambino",10
"2018-08","J. Cole",10
"2018-08","Khalid",10
"2018-09","J. Cole",10
"2018-10","SOB X RBE",10
"2018-11","Logic",10
"2018-12","Huncho Jack",10
"2019-01","Aerosmith",10
"2019-03","Dizaro",10
"2019-03","Lil Nas X",10
"2019-03","Tory Lanez",10
"2019-04","Calvin Harris",10
"2019-04","DNCE",10
"2019-04","Hailee Steinfeld",10
"2019-04","Migos",10
"2019-05","J. Cole",10
"2019-06","blackbear",10
"2019-07","Alina Baraz",10
"2019-07","Daft Punk",10
"2019-07","Dizaro",10
"2019-07","Neha Kakkar",10
"2019-08","Migos",10
"2019-08","Roddy Ricch",10
"2019-08","benny blanco",10
"2019-09","Childish Gambino",10
"2019-09","Ellie Goulding",10
"2019-09","JAY-Z",10
"2019-09","Sub Urban",10
"2019-09","fun.",10
"2019-10","ABBA",10
"2019-10","Bantu",10
"2019-10","Elliot Ziegler",10
"2019-10","John Newman",10
"2019-10","Justin Bieber",10
"2019-10","Karin Borg",10
"2019-10","Khalid",10
"2019-10","NoMBe",10
"2019-10","YNW Melly",10
"2019-10","Young Thug",10
"2019-11","Bantu",10
"2019-11","Lil Nas X",10
"2019-11","Polo G",10
"2019-11","SOB X RBE",10
"2019-12","Logic",10
"2020-01","Don Toliver",10
"2020-01","Jason Derulo",10
"2020-01","PARTYNEXTDOOR",10
"2020-01","Tyler, The Creator",10
"2020-02","Ellie Goulding",10
"2020-02","NAV",10
"2020-02","Shankar-Ehsaan-Loy",10
"2020-03","Roddy Ricch",10
"2020-03","blackbear",10
"2020-04","Charlie Puth",10
"2020-04","Crystal Fighters",10
"2020-04","K'NAAN",10
"2020-04","Kirko Bangz",10
"2020-05","Billy Joel",10
"2020-05","Creedence Clearwater Revival",10
"2020-05","Death Cab for Cutie",10
"2020-05","Elton John",10
"2020-05","Tom Petty",10
"2020-06","Electric Light Orchestra",10
"2020-07","JAY-Z",10
"2020-07","Juice WRLD",10
"2020-07","Maroon 5",10
"2020-08","Young Thug",10
"2020-09","Bryson Tiller",10
"2020-09","Kishore Kumar",10
"2020-09","Owl City",10
"2020-09","Queen",10
"2020-09","The Who",10
"2020-10","Arizona Zervas",10
"2020-10","ILOVEMAKONNEN",10
"2020-10","P-Lo",10
"2020-10","RL Grime",10
"2020-11","Estelle",10
"2021-02","Aliotta Haynes Jeremiah",10
"2021-02","BabyJake",10
"2021-02","Mac Miller",10
"2021-02","Tom Petty",10
"2021-02","iann dior",10
"2021-03","Don Omar",10
"2021-03","George Harrison",10
"2021-03","Shankar-Ehsaan-Loy",10
"2021-03","Tom Petty",10
"2021-03","iann dior",10
"2021-04","A$AP Rocky",10
"2021-04","A.R. Rahman",10
"2021-04","Childish Gambino",10
"2021-04","Lil Baby",10
"2021-04","M83",10
"2021-04","The Chainsmokers",10
"2021-05","Coldplay",10
"2021-05","Pop Smoke",10
"2021-05","Tyler, The Creator",10
"2021-06","Daft Punk",10
"2021-06","Don Omar",10
"2021-06","Ellie Goulding",10
"2021-06","Metro Boomin",10
"2021-06","Vance Joy",10
"2021-07","Bryce Vine",10
"2021-07","Coldplay",10
"2021-07","Galantis",10
"2021-07","Martin Garrix",10
"2021-08","Doja Cat",10
"2021-08","Lil Nas X",10
"2021-08","Miguel",10
"2021-08","Pi'erre Bourne",10
"2021-08","Polo G",10
"2021-09","Coldplay",10
"2021-09","Kendrick Lamar",10
"2021-09","Lil Tecca",10
"2021-10","Frank Ocean",10
"2021-10","TOTO",10
"2021-11","Cage The Elephant",10
"2021-11","Outkast",10
"2021-12","Billy Joel",10
"2021-12","Jhove",10
"2021-12","NxWorries",10
"2021-12","brillion.",10
"2021-12","mike.",10
"2022-01","BROCKHAMPTON",10
"2022-01","Jhene Aiko",10
"2022-01","Majid Jordan",10
"2022-01","Red Hot Chili Peppers",10
"2022-02","Andre Nickatina",10
"2022-02","Childish Gambino",10
"2022-02","DNCE",10
"2022-02","Pitbull",10
"2022-03","Don Toliver",10
"2022-03","Pop Smoke",10
"2022-04","Don Toliver",10
"2022-04","Weezer",10
"2022-04","Wiz Khalifa",10
"2022-05","Bruno Mars",10
"2022-05","Frank Ocean",10
"2022-05","Khalid",10
"2022-05","Mustard",10
"2022-05","Pitbull",10
"2022-06","Don Toliver",10
"2022-06","Future",10
"2022-06","Green Day",10
"2022-06","Lil Uzi Vert",10
"2022-06","Twista",10
"2022-07","GROUPLOVE",10
"2022-07","Green Day",10
"2022-07","J. Cole",10
"2022-07","Lil Wayne",10
"2022-07","whiterosemoxie",10
"2022-08","Logic",10
"2022-08","Post Malone",10
"2022-09","Frank Ocean",10
"2022-10","Led Zeppelin",10
"2022-10","Lynyrd Skynyrd",10
"2022-10","Ms. Lauryn Hill",10
"2022-10","Playboi Carti",10
"2022-11","Miguel",10
"2022-11","Tyler, The Creator",10
"2022-11","XXXTENTACION",10
"2022-12","Jack Harlow",10
"2016-04","Ira Wolf",9
