"Season","Album","Plays"
"Spring","Don Toliver ~ Best You Had",2
"Spring","Imran Khan ~ Bewafa",2
"Spring","2 Chainz ~ Bigger Than You feat. Drake & Quavo",2
"Spring","Mario Judah ~ Bih Yah",2
"Spring","KOMOREBI ~ Bloom",2
"Spring","blink-182 ~ Bored To Death",2
"Spring","Aaron May ~ CHASE",2
"Spring","Jaden ~ CTV3: Cool Tape Vol. 3",2
"Spring","BEAM ~ Cactus",2
"Spring","NLE Choppa ~ Camelot",2
"Spring","Post Malone ~ Candy Paint",2
"Spring","Pharrell Williams ~ Cash In Cash Out",2
"Spring","Lichtboje ~ Chillin'",2
"Spring","Isaiah Rashad ~ Cilvia Demo",2
"Spring","FloFilz ~ Close Distance",2
"Spring","Dzeko & Torres ~ Club Life, Vol. 4 - New York City",2
"Spring","HM Surf ~ Cocobolo",2
"Spring","HawkOne ~ Coffee for Two",2
"Spring","The Temper Trap ~ Conditions",2
"Spring","Tear Da Club Up Thugs ~ CrazyNDaLazDayz",2
"Spring","TLC ~ Crazysexycool",2
"Spring","Larry June ~ Cruise Usa",2
"Spring","Lupe Fiasco ~ DROGAS Light",2
"Spring","Ariana Grande ~ Dangerous Woman",2
"Spring","The Weeknd ~ Dawn FM",2
"Spring","HAIM ~ Days Are Gone",2
"Spring","Big Sean ~ Detroit 2",2
"Spring","Lata Mangeshkar ~ Diamonds Forever - Lata Mangeshkar",2
"Spring","A.R. Rahman ~ Dil Se",2
"Spring","Daft Punk ~ Discovery",2
"Spring","Kid Cudi ~ Do What I Want",2
"Spring","Kota the Friend ~ EVERYTHING",2
"Spring","Larry June ~ Early Bird",2
"Spring","Allman Brothers Band ~ Eat A Peach",2
"Spring","Massive Attack ~ Electrospective: Electronic Music Since 1958",2
"Spring","Chris Brown ~ F.A.M.E.",2
"Spring","Blueface ~ Famous Cryp",2
"Spring","DJ Khaled ~ Father Of Asahd",2
"Spring","The Strokes ~ First Impressions Of Earth",2
"Spring","Quinn XCII ~ From Michigan With Love",2
"Spring","Tyler, The Creator ~ Goblin",2
"Spring","Gallery Provence ~ Gotham City",2
"Spring","Brent Faiyaz ~ Gravity (feat. Tyler, The Creator)",2
"Spring","070 Shake ~ Guilty Conscience",2
"Spring","Andre Nickatina ~ Gun-Mouth 4 hire Horns and Halos #2",2
"Spring","Travis Scott ~ HIGHEST IN THE ROOM",2
"Spring","Kendrick Lamar ~ HUMBLE.",2
"Spring","AG Club ~ Halfway Off the Porch",2
"Spring","The Turtles ~ Happy Together",2
"Spring","Nicky Jam ~ Hasta el Amanecer",2
"Spring","Cordae ~ Have Mercy",2
"Spring","Future ~ High Off Life",2
"Spring","Young Thug ~ Hot (Remix) [feat. Gunna and Travis Scott]",2
"Spring","Benny Benassi ~ House Music",2
"Spring","Gesaffelstein ~ Hyperion",2
"Spring","Avicii ~ I Could Be The One [Avicii vs Nicky Romero]",2
"Spring","Clean Bandit ~ I Miss You (feat. Julia Michaels)",2
"Spring","Baby Smoove ~ Im Still Serious",2
"Spring","BJ The Chicago Kid ~ In My Mind",2
"Spring","flamingo zamperoni ~ In and Out",2
"Spring","Larry June ~ Into The Late Night",2
"Spring","The Strokes ~ Is This It",2
"Spring","lorleaf ~ Isca",2
"Spring","Rexx Life Raj ~ Jerry Curl (feat. Larry June)",2
"Spring","Marshmello ~ Joytime II",2
"Spring","Yvng Jin ~ LOVESICK",2
"Spring","Aretha Franklin ~ Lady Soul",2
"Spring","Luxury Tax ~ Law",2
"Spring","Nicky Romero ~ Legacy (Remixes)",2
"Spring","KISS ~ Lick It Up",2
"Spring","Kanye West ~ Lift Yourself",2
"Spring","Steve Angello ~ Lights",2
"Spring","<U+5434><U+4EA6><U+51E1> ~ Like That",2
"Spring","Lil Yachty ~ Lil Boat 3.5",2
"Spring","Satyr ~ Lilutu",2
"Spring","Dannic ~ Lion",2
"Spring","golden era ~ LoFi Remixes & Covers Vol.1",2
"Spring","Hoffy Beats ~ Long Way Home",2
"Spring","Rihanna ~ Loud",2
"Spring","Joey Bada$$ ~ Love Is Only a Feeling",2
"Spring","Sheck Wes ~ MUDBOY",2
"Spring","Amanda Seyfried ~ Mamma Mia! The Movie Soundtrack",2
"Spring","Alfie Templeman ~ Mellow Moon",2
"Spring","ZAYN ~ Mind Of Mine",2
"Spring","Don Fizzy ~ Mississippi",2
"Spring","SP-Mato ~ Mojito",2
"Spring","P-Lo ~ More Than Anything",2
"Spring","Boyish ~ My Friend Mica",2
"Spring","Oatmello ~ NYC Stories",2
"Spring","Flume ~ Never Be Like You (feat. Kai)",2
"Spring","Hardwell ~ Never Say Goodbye",2
"Spring","S N U G ~ Nightfall",2
"Spring","Lilskrt4k ~ No Play",2
"Spring","Osibih ~ No Reason",2
"Spring","David Guetta ~ Nothing but the Beat",2
"Spring","Camila Cabello ~ OMG (feat. Quavo)",2
"Spring","amies ~ Oblivion",2
"Spring","Kanye West ~ Only One",2
"Spring","Only The Family ~ Only The Family - Lil Durk Presents: Loyal Bros",2
"Spring","Faces ~ Ooh La La",2
"Spring","Satyr ~ Orion",2
"Spring","Major Lazer ~ Peace Is The Mission (Extended)",2
"Spring","Russ ~ Pink Elephant",2
"Spring","Pitbull ~ Planet Pit",2
"Spring","Funtahen ~ Play",2
"Spring","Vince Staples ~ RAMONA PARK BROKE MY HEART",2
"Spring","whiterosemoxie ~ RFGL",2
"Spring","Knife Party ~ Rage Valley",2
"Spring","Taylor Swift ~ Red",2
"Spring","Jay Rock ~ Redemption",2
"Spring","Taio Cruz ~ Rokstarr",2
"Spring","Ayo & Teo ~ Rolex",2
"Spring","BROCKHAMPTON ~ SATURATION",2
"Spring","Tank ~ SAVAGE",2
"Spring","YG ~ STAY DANGEROUS",2
"Spring","Ski Mask The Slump God ~ STOKELEY",2
"Spring","Aastha Gill ~ Saara India",2
"Spring","Flume ~ Say It",2
"Spring","BIGBABYGUCCI ~ Send Help",2
"Spring","Hippo Campus ~ Sex Tape",2
"Spring","Timbaland ~ Shock Value II",2
"Spring","Seb Zillner ~ Silk",2
"Spring","DripReport ~ Skechers",2
"Spring","KLIM ~ Slow Jazz",2
"Spring","Soul Legend ~ Smooth",2
"Spring","Dada Life ~ So Young So High",2
"Spring","Earl Sweatshirt ~ Some Rap Songs",2
"Spring","Satyr ~ Something Between Us",2
"Spring","Hippo Campus ~ South - Single",2
"Spring","Rae Sremmurd ~ SremmLife",2
"Spring","Blaccmass ~ Starseed",2
"Spring","SamuW ~ Stellar",2
"Spring","G-Eazy ~ Step Brothers",2
"Spring","YG ~ Still Brazy",2
"Spring","Robin Schulz ~ Sugar",2
"Spring","Vince Staples ~ Summertime '06",2
"Spring","Lana Del Rey ~ Summertime Sadness [Lana Del Rey vs. Cedric Gervais]",2
"Spring","CZARFACE ~ Super What?",2
"Spring","Lehmber Hussainpuri ~ Tanu Weds Manu",2
"Spring","Demi Lovato ~ Tell Me You Love Me",2
"Spring","Rahat Fateh Ali Khan ~ Tere Bin (From """"Simmba"""")",2
"Spring","lorleaf ~ Tessin",2
"Spring","G-Eazy ~ The Beautiful & Damned",2
"Spring","Drake ~ The Best In The World Pack",2
"Spring","DMX ~ The Best Of DMX",2
"Spring","Premo Rice ~ The Cross Country Tape",2
"Spring","Eminem ~ The Eminem Show",2
"Spring","Post Malone ~ The Fate of the Furious: The Album",2
"Spring","John Legend ~ The Hamilton Mixtape",2
"Spring","Pi'erre Bourne ~ The Life Of Pi'erre 4",2
"Spring","Tiesto ~ The London Sessions",2
"Spring","Cordae ~ The Lost Boy",2
"Spring","Eminem ~ The Marshall Mathers LP2",2
"Spring","Zedd ~ The Middle",2
"Spring","Odd Future ~ The OF Tape Vol. 2",2
"Spring","Nicki Minaj ~ The Pinkprint",2
"Spring","Avicii ~ The Singles",2
"Spring","Lil Baby ~ The Voice of the Heroes",2
"Spring","Lil Uzi Vert ~ The Way Life Goes (feat. Nicki Minaj & Oh Wonder)",2
"Spring","SZA ~ The Weekend",2
"Spring","NoMBe ~ They Might've Even Loved Me",2
"Spring","Macklemore & Ryan Lewis ~ This Unruly Mess I've Made",2
"Spring","Dexys Midnight Runners ~ Too Rye Ay",2
"Spring","Tabi ~ Too Soul",2
"Spring","Sub Focus ~ Torus",2
"Spring","Team Astro ~ Travelers",2
"Spring","The Barden Bellas ~ Ultimate Pitch Perfect",2
"Spring","Strehlow ~ Vacation Days",2
"Spring","Nipsey Hussle ~ Victory Lap",2
"Spring","Jason Mraz ~ We Sing. We Dance. We Steal Things.",2
"Spring","DJ Khaled ~ We The Best Forever",2
"Spring","Drake ~ What A Time To Be Alive",2
"Spring","Don Toliver ~ What You Need",2
"Spring","Arctic Monkeys ~ Whatever People Say I Am, That's What I'm Not",2
"Spring","The Vines ~ Wicked Nature",2
"Spring","Ski Mask The Slump God ~ You Will Regret",2
"Spring","Lana Del Rey ~ Young And Beautiful [Lana Del Rey vs. Cedric Gervais]",2
"Spring","Dominique Cerejo ~ Zindagi Na Milegi Dobara",2
"Spring","blackbear ~ cybersex",2
"Spring","J. Cole ~ i n t e r l u d e",2
"Spring","Ariana Grande ~ no tears left to cry",2
"Spring","ZAYN ~ reputation Stadium Tour Surprise Song Playlist",2
"Spring","whiterosemoxie ~ twotone",2
"Summer","will.i.am ~ #willpower",2
"Summer","Yung Gravy ~ 1 Thot 2 Thot Red Thot Blue Thot",2
"Summer","Green Day ~ 21st Century Breakdown",2
"Summer","Childish Gambino ~ 3.15.20",2
"Summer","Kido ~ 4k God",2
"Summer","Fifth Harmony ~ 7/27",2
"Summer","Jerico ~ 80 Degrees",2
"Summer","Fivio Foreign ~ 800 BC",2
"Summer","Queen ~ A Kind of Magic",2
"Summer","A$AP Rocky ~ A$AP Forever (feat. Moby)",2
"Summer","Kevin Abstract ~ ARIZONA BABY",2
"Summer","The Score ~ ATLAS",2
"Summer","T. M. Soundararajan ~ Aalayamani (Original Motion Picture Soundtrack)",2
"Summer","Hoodie Allen ~ All American",2
"Summer","Kendrick Lamar ~ All The Stars (with SZA)",2
"Summer","Jimi Hendrix ~ Are You Experienced",2
"Summer","Young Dolph ~ Aspen",2
"Summer","Smash Mouth ~ Astro Lounge",2
"Summer","S. P. Balasubrahmanyam ~ Aval Oru Tamilachi (Original Motion Picture Soundtrack)",2
"Summer","Big Boi ~ BOOMIVERSE",2
"Summer","A$AP Rocky ~ Babushka Boi",2
"Summer","Baby Smoove ~ Baby",2
"Summer","DaBaby ~ Baby On Baby",2
"Summer","AC/DC ~ Back In Black",2
"Summer","Thin Lizzy ~ Bad Reputation",2
"Summer","Chief Keef ~ Bang 3",2
"Summer","Van Halen ~ Best of Volume 1",2
"Summer","NEIKED ~ Better Days (NEIKED x Mae Muller x Polo G)",2
"Summer","Payroll Giovanni & Cardo ~ Big Bossin Vol. 2",2
"Summer","BabyTron ~ Bin Reaper",2
"Summer","Philadelphia Orchestra ~ Blues Symphony",2
"Summer","Logic ~ Bobby Tarantino III",2
"Summer","Simon & Garfunkel ~ Bookends",2
"Summer","Bruce Springsteen ~ Born In The U.S.A.",2
"Summer","Joni Mitchell ~ Both Sides Now",2
"Summer","Tory Lanez ~ Broke Leg (with Quavo & Tyga)",2
"Summer","The Black Keys ~ Brothers",2
"Summer","Camila Cabello ~ Camila",2
"Summer","ScrewStache ~ Cancun Sega Edition",2
"Summer","PLVTINUM ~ Champagne & Sunshine",2
"Summer","Jimmy Buffett ~ Changes In Latitudes, Changes In Attitudes",2
"Summer","SiR ~ Chasing Summer",2
"Summer","Tyler, The Creator ~ Cherry Bomb + Instrumentals",2
"Summer","The Neighbourhood ~ Chip Chrome & The Mono-Tones",2
"Summer","Tee Grizzley ~ Colors",2
"Summer","Redbone ~ Come and Get Your Love",2
"Summer","Usher ~ Confessions",2
"Summer","John Mayer ~ Continuum",2
"Summer","Creedence Clearwater Revival ~ Cosmo's Factory",2
"Summer","Dreamville ~ D-Day: A Gangsta Grillz Mixtape",2
"Summer","P. Susheela ~ Darling Darling Darling",2
"Summer","Central Cee ~ Day in the Life",2
"Summer","LUCKI ~ Days B4 III",2
"Summer","Big Sean ~ Detroit 2",2
"Summer","Luna Shadows ~ Digital Pacific",2
"Summer","Cream ~ Disraeli Gears",2
"Summer","The Chainsmokers ~ Don't Let Me Down (feat. Daya)",2
"Summer","The Growlers ~ Dream World",2
"Summer","Legend Yae ~ Drugs & a Mic",2
"Summer","The Carters ~ EVERYTHING IS LOVE",2
"Summer","Diary Of Dreams ~ Elegies in Darkness",2
"Summer","Elton John ~ Elton John",2
"Summer","P. Susheela ~ Enchanting Voice of South Cinema - P. Susheela",2
"Summer","K. J. Yesudas ~ Endrum Raaja",2
"Summer","L. R. Eswari ~ Enga Veettu Pillai (Original Motion Picture Soundtrack)",2
"Summer","The Kid LAROI ~ F*CK LOVE (SAVAGE)",2
"Summer","Chris Brown ~ F.A.M.E.",2
"Summer","DJ Scheme ~ FAMILY",2
"Summer","Alan Walker ~ Faded",2
"Summer","Chris Brown ~ Fan of A Fan The Album",2
"Summer","DJ Khaled ~ Father Of Asahd",2
"Summer","Ty Dolla $ign ~ Featuring Ty Dolla $ign",2
"Summer","Curren$y ~ Fetti",2
"Summer","Lil Pump ~ Flex Like Ouu",2
"Summer","Lil Dicky ~ Freaky Friday (feat. Chris Brown)",2
"Summer","Ty Dolla $ign ~ Free TC",2
"Summer","The J. Geils Band ~ Freeze Frame",2
"Summer","The Countdown Kids ~ Fun Songs for Kids",2
"Summer","Pharrell Williams ~ G I R L",2
"Summer","50 Cent ~ Get Rich Or Die Tryin'",2
"Summer","Key Glock ~ Glockoma",2
"Summer","Tyler, The Creator ~ Goblin",2
"Summer","Bastille ~ Good Grief",2
"Summer","Andre Nickatina ~ Gun-Mouth 4 hire Horns and Halos #2",2
"Summer","SiR ~ Hair Down (feat. Kendrick Lamar)",2
"Summer","AG Club ~ Halfway Off the Porch",2
"Summer","Jonas Brothers ~ Happiness Begins",2
"Summer","88rising ~ Head In The Clouds",2
"Summer","Future ~ High Off Life",2
"Summer","a-ha ~ Hunting High and Low",2
"Summer","Earth, Wind & Fire ~ I Am",2
"Summer","Kanye West ~ I Love It",2
"Summer","Future ~ I NEVER LIKED YOU",2
"Summer","DVBBS ~ IDWK",2
"Summer","Empire of the Sun ~ Ice On The Dune",2
"Summer","Frank Ocean ~ In My Room",2
"Summer","V Jackk ~ Itna Na Mujhse Tu",2
"Summer","DJ Khaled ~ KHALED KHALED",2
"Summer","Claude Debussy ~ Kathryn Stott: The Complete Solo Recordings",2
"Summer","Aliotta Haynes Jeremiah ~ Lake Shore Drive",2
"Summer","Takeoff ~ Last Memory",2
"Summer","Thundercat ~ Late Night Tales: Badbadnotgood",2
"Summer","N.E.R.D ~ Lemon (feat. Drake)",2
"Summer","Max Drazen ~ Let Me Down Slow",2
"Summer","Lil Skies ~ Life of a Dark Rose",2
"Summer","Jazz At Lincoln Center Orchestra ~ Live in Cuba",2
"Summer","The Velvet Underground ~ Loaded: Re-Loaded 45th Anniversary Edition",2
"Summer","Taylor Swift ~ Look What You Made Me Do",2
"Summer","Rihanna ~ Loud",2
"Summer","Joey Bada$$ ~ Love Is Only a Feeling",2
"Summer","A.CHAL ~ Love N Hennessy REMIX (feat. 2 Chainz & Nicky Jam)",2
"Summer","Rex Orange County ~ Loving Is Easy (feat. Benny Sings)",2
"Summer","Lana Del Rey ~ Lust For Life",2
"Summer","Meek Mill ~ MMG Presents: Self Made, Vol. 1",2
"Summer","Ms. Lauryn Hill ~ MTV Unplugged No. 2.0",2
"Summer","DJ Khaled ~ Major Key",2
"Summer","Weezer ~ Make Believe",2
"Summer","Rick Ross ~ Mastermind",2
"Summer","Rascal Flatts ~ Me And My Gang",2
"Summer","ICYTWAT ~ Milk",2
"Summer","Milky Chance ~ Mind The Moon",2
"Summer","Justin Timberlake ~ Mirrors",2
"Summer","Sheck Wes ~ Mo Bamba",2
"Summer","Future ~ Monster",2
"Summer","24kGoldn ~ Mood (feat. iann dior)",2
"Summer","A$AP Ferg ~ Moon River",2
"Summer","P-Lo ~ More Than Anything",2
"Summer","2 Friends Remixes ~ Mr. Brightside",2
"Summer","Gucci Mane ~ Mr. Davis",2
"Summer","T. M. Soundararajan ~ Muruga",2
"Summer","The Who ~ My Generation",2
"Summer","Vani Jairam ~ Naane Naana",2
"Summer","GROUPLOVE ~ Never Trust a Happy Song",2
"Summer","REASON ~ New Beginnings",2
"Summer","Lil Uzi Vert ~ New Patek",2
"Summer","DJ Khaled ~ No Brainer",2
"Summer","The 1975 ~ Notes On A Conditional Form",2
"Summer","Wallows ~ Nothing Happens",2
"Summer","Martin Garrix ~ Ocean (feat. Khalid)",2
"Summer","French Montana ~ Off The Rip",2
"Summer","American Authors ~ Oh, What A Life",2
"Summer","The Rolling Stones ~ Out Of Our Heads",2
"Summer","Kendrick Lamar ~ Overly Dedicated",2
"Summer","Tory Lanez ~ PLAYBOY",2
"Summer","DJ Khaled ~ POPSTAR (feat. Drake)",2
"Summer","Swedish House Mafia ~ Paradise Again",2
"Summer","Paul Simon ~ Paul Simon",2
"Summer","Major Lazer ~ Peace Is The Mission",2
"Summer","Creedence Clearwater Revival ~ Pendulum",2
"Summer","Led Zeppelin ~ Physical Graffiti",2
"Summer","Famous Dex ~ Pick It Up (feat. A$AP Rocky)",2
"Summer","Styx ~ Pieces Of Eight",2
"Summer","Daniel Caesar ~ Pilgrim's Paradise",2
"Summer","Nicki Minaj ~ Pink Friday ... Roman Reloaded",2
"Summer","Phigross ~ Pissy Pamper",2
"Summer","Wallows ~ Pleaser",2
"Summer","Rex Orange County ~ Pony",2
"Summer","Kid Cudi ~ Pursuit Of Happiness",2
"Summer","Tove Lo ~ Queen Of The Clouds",2
"Summer","A$AP Mob ~ RAF (feat. A$AP Rocky, Playboi Carti, Quavo, Lil Uzi Vert & Frank Ocean)",2
"Summer","Beyonce ~ RENAISSANCE",2
"Summer","Mike WiLL Made-It ~ Ransom 2",2
"Summer","Selena Gomez ~ Rare",2
"Summer","Love ~ Reel To Real",2
"Summer","Olly Murs ~ Right Place Right Time",2
"Summer","DUSTY LOCANE ~ Rolando (Caught In The Rain)",2
"Summer","Gunna ~ SKYBOX",2
"Summer","SOB X RBE ~ SOB X RBE",2
"Summer","Future ~ SUPER SLIMEY",2
"Summer","Dave ~ Samantha",2
"Summer","21 Savage ~ Savage Mode",2
"Summer","Drake ~ Scary Hours",2
"Summer","Yung Gravy ~ Sensational",2
"Summer","Snoop Dogg ~ Singh Is Kinng",2
"Summer","The Chainsmokers ~ Something Just Like This",2
"Summer","Tears For Fears ~ Songs From The Big Chair",2
"Summer","Raimu ~ Sons of the Dew",2
"Summer","Jhene Aiko ~ Souled Out",2
"Summer","Ty Dolla $ign ~ Spotify Session",2
"Summer","Hast ~ Spruce",2
"Summer","Wynton Marsalis ~ Standard Time Vol. 3: The Resolution Of Romance",2
"Summer","Steppenwolf ~ Steppenwolf",2
"Summer","Avicii ~ Stories",2
"Summer","Lil Baby ~ Street Gossip",2
"Summer","Kelly Clarkson ~ Stronger",2
"Summer","Ariana Grande ~ Sweetener",2
"Summer","Denzel Curry ~ TA13OO",2
"Summer","Jason Derulo ~ Talk Dirty",2
"Summer","Ken Carson ~ Teen X",2
"Summer","Rick Ross ~ Teflon Don",2
"Summer","Redbone ~ The Best Of Redbone",2
"Summer","Electric Light Orchestra ~ The Essential Electric Light Orchestra",2
"Summer","Journey ~ The Essential Journey",2
"Summer","Poco ~ The Essential Poco",2
"Summer","The Foundations ~ The Foundations",2
"Summer","Zedd ~ The Middle",2
"Summer","JID ~ The Never Story",2
"Summer","Lil Uzi Vert ~ The Perfect LUV Tape",2
"Summer","Nicki Minaj ~ The Pinkprint",2
"Summer","Gucci Mane ~ The Return of East Atlanta Santa",2
"Summer","The Velvet Underground ~ The Velvet Underground & Nico 45th Anniversary",2
"Summer","Mick Jenkins ~ The Water[s]",2
"Summer","Wheels on the Bus ~ The Wheels on the Bus",2
"Summer","NF ~ Therapy Session",2
"Summer","Thin Lizzy ~ Thin Lizzy Live In Concert",2
"Summer","Third Eye Blind ~ Third Eye Blind",2
"Summer","Macklemore & Ryan Lewis ~ This Unruly Mess I've Made",2
"Summer","Ilaiyaraaja ~ Thoongathe Thambi Thoongathe (Original Motion Picture Soundtrack)",2
"Summer","Rugby Wild ~ Thumbs Up",2
"Summer","The Doobie Brothers ~ Toulouse Street",2
"Summer","Travis Scott ~ Trap Still Boomin' 3",2
"Summer","Dobie Gray ~ Ultimate Collection: Dobie Gray",2
"Summer","Flying Lotus ~ Until The Quiet Comes",2
"Summer","RTB MB ~ Up the Score",2
"Summer","X Ambassadors ~ VHS",2
"Summer","A$AP Ferg ~ Verified",2
"Summer","boy pablo ~ Wachito Rico",2
"Summer","Kanye West ~ Wash Us In The Blood",2
"Summer","San Holo ~ We Rise",2
"Summer","Pop Smoke ~ Welcome To The Party",2
"Summer","AJR ~ What Everyone's Thinking",2
"Summer","Clean Bandit ~ What Is Love?",2
"Summer","Don Toliver ~ What You Need",2
"Summer","Peter Green ~ Whatcha Gonna Do?",2
"Summer","Kiiara ~ Whippin (feat. Felix Snow)",2
"Summer","Meek Mill ~ Wins & Losses",2
"Summer","The Beatles ~ With The Beatles",2
"Summer","Dominique Cerejo ~ Zindagi Na Milegi Dobara",2
"Summer","Smino ~ blkswn",2
"Summer","Baby Keem ~ durag activity (with Travis Scott)",2
"Summer","blackbear ~ everything means nothing",2
"Summer","redveil ~ learn 2 swim",2
"Summer","bell.avi ~ rooftop",2
"Summer","Gunna ~ too easy",2
"Winter","Trippie Redd ~ !",2
"Winter","Brooks & Dunn ~ #1s ... and then some",2
"Winter","Berner ~ 20 Joints - Single",2
"Winter","Mark Chesnutt ~ 20th Century Masters: The Millennium Collection: Best of Mark Chesnutt",2
"Winter","Adele ~ 21",2
"Winter","Green Day ~ 21st Century Breakdown",2
"Winter","Alan Jackson ~ 34 Number Ones",2
"Winter","JAY-Z ~ 4:44",2
"Winter","YG ~ 4REAL 4REAL",2
"Winter","Pi'erre Bourne ~ 4U",2
"Winter","Dean Lewis ~ 7 Minutes",2
"Winter","Fifth Harmony ~ 7/27",2
"Winter","KAYTRANADA ~ 99.9%",2
"Winter","Bruno Major ~ A Song For Every Moon",2
"Winter","Travis Scott ~ A-Team",2
"Winter","YoungBoy Never Broke Again ~ AI YoungBoy 2",2
"Winter","Kevin Abstract ~ ARIZONA BABY",2
"Winter","Neha Kakkar ~ Aankh Marey (From """"Simmba"""")",2
"Winter","Bob Seger ~ Against The Wind",2
"Winter","2Pac ~ All Eyez On Me",2
"Winter","Rex Orange County ~ Apricot Princess",2
"Winter","Jimi Hendrix ~ Are You Experienced",2
"Winter","Wasuremono ~ Are You OK?",2
"Winter","XXXTENTACION ~ Arms Around You (feat. Maluma & Swae Lee)",2
"Winter","Jimi Hendrix ~ Axis: Bold As Love",2
"Winter","Tyga ~ Ayy Macarena",2
"Winter","Paul McCartney ~ Back In The U.S.",2
"Winter","NAV ~ Bad Habits",2
"Winter","Justin Bieber ~ Believe",2
"Winter","DRAM ~ Big Baby DRAM",2
"Winter","DaBaby ~ Blank Blank",2
"Winter","ScHoolboy Q ~ Blank Face LP",2
"Winter","Jonas Blue ~ Blue",2
"Winter","George Strait ~ Blue Clear Sky",2
"Winter","Metro Boomin ~ Blue Pill",2
"Winter","Sigurd Barrett ~ Bornesange Fra Sigurds Bjornetime - Bornemusik Med Sigurd Barrett",2
"Winter","DRAM ~ Broccoli",2
"Winter","The Black Keys ~ Brothers",2
"Winter","The Foundations ~ Build Me Up Buttercup",2
"Winter","Rod Wave ~ By Your Side",2
"Winter","Daniel Caesar ~ CASE STUDY 01",2
"Winter","Drake ~ Care Package",2
"Winter","Isaiah Rashad ~ Cilvia Demo",2
"Winter","Usher ~ Confessions",2
"Winter","Future ~ DS2",2
"Winter","Ruel ~ Dazed & Confused",2
"Winter","Trippie Redd ~ Death (feat. DaBaby)",2
"Winter","Ellie Goulding ~ Delirium",2
"Winter","Beach House ~ Depression Cherry",2
"Winter","Faygogotcash ~ Desires",2
"Winter","JID ~ DiCaprio 2",2
"Winter","Don Toliver ~ Diva",2
"Winter","Mac Dre ~ Don't Hate The Player, Hate The Game #2 - Hosted By DJ Rick Lee",2
"Winter","Keak Da Sneak ~ Dopegame 2",2
"Winter","KISS ~ Dressed To Kill",2
"Winter","6LACK ~ East Atlanta Love Letter",2
"Winter","Roosevelt ~ Elliot",2
"Winter","Konteks ~ Equinox",2
"Winter","Journey ~ Escape",2
"Winter","Chris Brown ~ F.A.M.E.",2
"Winter","T-Pain ~ F.B.G.M. (feat. Young M.A.)",2
"Winter","benny blanco ~ FRIENDS KEEP SECRETS",2
"Winter","Juice WRLD ~ Fighting Demons",2
"Winter","Chief Keef ~ Finally Rich",2
"Winter","Chris Brown ~ Forever",2
"Winter","Tory Lanez ~ Freaky",2
"Winter","Brent Faiyaz ~ Fuck The World",2
"Winter","Future ~ Future Hndrxx Presents: The WIZRD",2
"Winter","DJ Khaled ~ GREECE (feat. Drake)",2
"Winter","PnB Rock ~ GTTM: Goin Thru the Motions",2
