"Year","Album","Plays"
"2020","Neha Kakkar ~ O Saki Saki (From """"Batla House"""")",1
"2020","KAROL G ~ OCEAN",1
"2020","Wallows ~ OK",1
"2020","Marshmello ~ OK Not To Be OK",1
"2020","A.CHAL ~ ON GAZ",1
"2020","Amine ~ ONEPOINTFIVE",1
"2020","Baby Keem ~ ORANGE SODA",1
"2020","Lofi Fruits Music ~ Oblivion",1
"2020","Okean Elzi ~ Obnimi (Callmearco Remix)",1
"2020","Lolo Zouai ~ Ocean Beach",1
"2020","Ozuna ~ Odisea",1
"2020","Home ~ Odyssey",1
"2020","Alina Baraz ~ Off the Grid (feat. Khalid)",1
"2020","Caamp ~ Officer of Love",1
"2020","The Weeknd ~ Often",1
"2020","Krizbeatz ~ Ogede",1
"2020","Alec Benjamin ~ Oh My God",1
"2020","Laidback Luke ~ Oh Yes (Rockin' With The Best)",1
"2020","Bruno Major ~ Old Soul",1
"2020","Lil' SpongeBoi ~ Old Time Friends",1
"2020","Shallou ~ Older",1
"2020","Csizmazia Etel ~ Olyan szep vagy",1
"2020","Jacob David ~ Omkuld",1
"2020","Cartoon ~ On & On",1
"2020","Cheat Codes ~ On My Life",1
"2020","Alan Walker ~ On My Way",1
"2020","Sidual. ~ On Peets",1
"2020","Jennifer Lopez ~ On The Floor",1
"2020","Indepenedent Hits ~ On Top",1
"2020","Kaskade ~ On Your Mind",1
"2020","Nimus ~ On the Other Side",1
"2020","Young Thug ~ On the Run",1
"2020","Ambrosia ~ One Eighty",1
"2020","David Guetta ~ One Love",1
"2020","Russ ~ One More Chance",1
"2020","Lost Frequencies ~ One More Night",1
"2020","Ronny Leon ~ One More Time",1
"2020","Palis Schwarz ~ One Night Of Justice",1
"2020","Marshmello ~ One Thing Right",1
"2020","R3HAB ~ Ones You Miss",1
"2020","less.people ~ Online Mall Music",1
"2020","Calum Scott ~ Only Human",1
"2020","Reem ~ Only One",1
"2020","Headie One ~ Only You Freestyle",1
"2020","Lil Yachty ~ Oprah's Bank Account (Lil Yachty & DaBaby feat. Drake)",1
"2020","SAFE ~ Orange Freestyle",1
"2020","Malcolm Komo ~ Orb For Everything",1
"2020","Ayva Thorn ~ Orb of the Good Life",1
"2020","Sander van Doorn ~ Ori tali ma",1
"2020","MarMar Oso ~ Oso Different",1
"2020","Sech ~ Otro Trago",1
"2020","Daigo Hanada ~ Ouka",1
"2020","Lil Tecca ~ Out Of Love",1
"2020","Lo Village ~ Out The Window",1
"2020","Peter Manos ~ Out of Love",1
"2020","Olivia Rodrigo ~ Out of the Old",1
"2020","Luna Meguise ~ Outer Space",1
"2020","RL Grime ~ Outta Here",1
"2020","Drake ~ Over",1
"2020","Said The Sky ~ Over Getting Over You",1
"2020","Future ~ Over Your Head",1
"2020","Roxrie Thieal ~ Overt Pimp",1
"2020","INZO ~ Overthinker",1
"2020","Big Sean ~ Overtime",1
"2020","Royal & the Serpent ~ Overwhelmed",1
"2020","Jhene Aiko ~ P*$$Y Fairy (OTW)",1
"2020","Russ ~ PARANOID",1
"2020","Ofenbach ~ PARTY (feat. Wax and Herbal T) [Ofenbach vs. Lack Of Afro]",1
"2020","Ari Lennox ~ PHO EP",1
"2020","Katy Perry ~ PRISM",1
"2020","Rod Wave ~ PTSD",1
"2020","Pentatonix ~ PTX",1
"2020","ICECOLDBISHOP ~ PUSH TO START (Freestyle)",1
"2020","Jennifer Lopez ~ Pa Ti + Lonely",1
"2020","Badshah ~ Paagal",1
"2020","Radiohead ~ Pablo Honey",1
"2020","Weezer ~ Pacific Daydream",1
"2020","Isaien Panohad ~ Pacific Shock",1
"2020","J.I the Prince of N.Y ~ Painless 2 (with NAV feat. Lil Durk)",1
"2020","Kodak Black ~ Painting Pictures",1
"2020","Surfaces ~ Palm Trees",1
"2020","Gabrielle Aplin ~ Panic Cord",1
"2020","Rochak Kohli ~ Paniyon Sa (From """"Satyameva Jayate"""")",1
"2020","T.I. ~ Paper Trail",1
"2020","Coldplay ~ Parachutes",1
"2020","Jeremy Zucker ~ Paradise (feat. Cisco the Nomad)",1
"2020","Sid Sriram ~ Parayuvaan",1
"2020","R3HAB ~ Party Girl",1
"2020","Alok ~ Party Never Ends",1
"2020","Shoreline Mafia ~ Party Pack. Vol 2",1
"2020","Smallpools ~ Passenger Side",1
"2020","Jade Noko ~ Passionate Soldier",1
"2020","Future ~ Patek",1
"2020","N.Musicbeatz ~ Paths",1
"2020","Rochak Kohli ~ Pati Patni Aur Woh",1
"2020","Tony K ~ Pause",1
"2020","It's Different ~ Peace of Mind",1
"2020","The White Noise Zen & Meditation Sound Lab ~ Peaceful Rain Sleep",1
"2020","Adam Fincher ~ Pearly White",1
"2020","Alex Breitling ~ People",1
"2020","NAV ~ Perfect Timing",1
"2020","Turnover ~ Peripheral Vision",1
"2020","Kyle Tershin ~ Persuasion Rules",1
"2020","Hayley Williams ~ Petals For Armor",1
"2020","Petit Biscuit ~ Petit Biscuit",1
"2020","Fella Sleep ~ Peto",1
"2020","Pritam ~ Phata Poster Nikhla Hero",1
"2020","Mickey Singh ~ Phone",1
"2020","COTIS ~ Phone Light Up",1
"2020","Riff Raff ~ PiNK PYTHON",1
"2020","Badda TD ~ Picture I Paint",1
"2020","SRTW ~ Pictures",1
"2020","Daniel Caesar ~ Pilgrim's Paradise",1
"2020","Nicki Minaj ~ Pink Friday",1
"2020","DripReport ~ Places",1
"2020","Arin Ray ~ Platinum Fire",1
"2020","Jax Jones ~ Play",1
"2020","Bakar ~ Play (feat. Lancey Foux)",1
"2020","Carrie Underwood ~ Play On",1
"2020","Playboi Carti ~ Playboi Carti",1
"2020","Young T & Bugsey ~ Plead The 5th",1
"2020","Soprano ~ Plus rien a perdre",1
"2020","PHresher ~ Point Em Out",1
"2020","Brent Faiyaz ~ Poison",1
"2020","Quin Nfn ~ Poles",1
"2020","Maribou State ~ Portraits",1
"2020","Tyler, The Creator ~ Potato Salad",1
"2020","SLANDER ~ Potions",1
"2020","Piotr Miteska ~ Pour l'amour de toi",1
"2020","Trav ~ Pradaaa Shoes (feat. NAV)",1
"2020","Westside Gunn ~ Pray for Paris",1
"2020","2 Chainz ~ Pretty Girls Like Trap Music",1
"2020","Holz ~ Pretty Little Liar",1
"2020","Sampha ~ Process",1
"2020","Emiem Parri ~ Progress Is A Secret",1
"2020","Danny Ocean ~ Pronto",1
"2020","chocolate barrs ~ Protected Paths",1
"2020","Zuzana Kudova ~ Prozatim",1
"2020","MASN ~ Psycho! (Remix) (feat. Trippie Redd)",1
"2020","Grady ~ Puppy",1
"2020","Sickick ~ Purple Grass",1
"2020","Quality Control ~ Quality Control: Control The Streets Volume 1",1
"2020","Ruby Waters ~ Quantum Physics",1
"2020","Tejal Yann ~ Quasar",1
"2020","Maluma ~ Que Pena",1
"2020","Manel Navarro ~ Que Te Vaya Bien",1
"2020","Dvicio ~ Que Tienes Tu (feat. Jesus de Reik & Mau y Ricky)",1
"2020","Nicki Minaj ~ Queen",1
"2020","Latto ~ Queen of Da Souf",1
"2020","Piso 21 ~ Querida",1
"2020","Yandel ~ Quien Contra Mi 2",1
"2020","Manuel Turizo ~ Quiereme Mientras Se Pueda",1
"2020","Wisin ~ Quisiera Alejarme (feat. Ozuna & CNCO)",1
"2020","NAV ~ RECKLESS",1
"2020","Cautious Clay ~ RESONANCE",1
"2020","RILEY ~ RILEY",1
"2020","Medasin ~ RIPPLS",1
"2020","Roop Kumar Rathod ~ Rab Ne Bana Di Jodi",1
"2020","Pawni Pandey ~ Raees",1
"2020","Troye Sivan ~ Rager teenager!",1
"2020","Dylan Sitts ~ Rain Check",1
"2020","Lady Gaga ~ Rain On Me",1
"2020","Lady Gaga ~ Rain On Me (with Ariana Grande)",1
"2020","Nature Sounds ~ Rain Playlist",1
"2020","Sound Library XL ~ Rain Sleep",1
"2020","Rain Sounds For Sleep ~ Rain Sounds For Baby Sleep",1
"2020","Stereo Outdoor Sampling ~ Rain White Noise",1
"2020","Peter Cavallo ~ Rainy Day",1
"2020","Alonestar ~ Raise 'em up",1
"2020","Valbona Ceferin ~ Rana ura, zlata ura",1
"2020","Daft Punk ~ Random Access Memories",1
"2020","Rationale ~ Rationale",1
"2020","Sigrid ~ Raw",1
"2020","Sasha Alex Sloan ~ Ready Yet",1
"2020","Juice WRLD ~ Real Shit (with benny blanco)",1
"2020","Lars and Len ~ Recovery",1
"2020","Taylor Swift ~ Red",1
"2020","Sech ~ Relacion",1
"2020","Gryffin ~ Remember (with ZOHARA)",1
"2020","Nick Jonas ~ Remember I Told You",1
"2020","Conro ~ Remember You",1
"2020","Within Temptation ~ Resist",1
"2020","Fran Vasilic ~ Retrovizor",1
"2020","Dreamville ~ Revenge Of The Dreamers III: Director's Cut",1
"2020","Ava Cerasoli ~ Reveries",1
"2020","Muriel Bostdorp ~ Revive",1
"2020","Juice WRLD ~ Rich And Blind",1
"2020","Soulex ~ Rich Girl",1
"2020","Pink Sweat$ ~ Ride with Me",1
"2020","Foulds ~ Right Back Up",1
"2020","Drake ~ Right Hand",1
"2020","Louis The Child ~ Right To It (with Ashe)",1
"2020","Arijit Singh ~ Rihaa",1
"2020","Sean Oban ~ Ripples",1
"2020","UMI ~ River",1
"2020","Kevin Lake ~ Riverside (Tydem Remix)",1
"2020","Madlib ~ Road Of The Lonely Ones",1
"2020","Robyn Sherwell ~ Robyn Sherwell",1
"2020","Clean Bandit ~ Rockabye x Krishna (feat. Sean Paul & Dropgun) [VIP Mash-up]",1
"2020","B.o.B ~ Roll Up (feat. Marko Penn)",1
"2020","Camila Cabello ~ Romance",1
"2020","Elah Hale ~ Room 206 EP",1
"2020","benny blanco ~ Roses (with Juice WRLD feat. Brendon Urie)",1
"2020","SAINt JHN ~ Roses Remix (feat. Future)",1
"2020","Sidhu Moose Wala ~ Roti",1
"2020","Sid Sriram ~ Rowdy Boy Vijay Devarakonda",1
"2020","boy pablo ~ Roy Pablo",1
"2020","Chris Brown ~ Royalty",1
"2020","girl in red ~ Rue",1
"2020","Zara Larsson ~ Ruin My Life",1
"2020","Matoma ~ Running Out",1
"2020","BROCKHAMPTON ~ SATURATION",1
"2020","BROCKHAMPTON ~ SATURATION III",1
"2020","Rina Sawayama ~ SAWAYAMA",1
"2020","The Kid LAROI ~ SO DONE",1
"2020","Sam Hunt ~ SOUTHSIDE",1
"2020","Rae Sremmurd ~ SR3MM",1
"2020","YSB Eli ~ STACCIN UP",1
"2020","Kyle Dion ~ SUGA",1
"2020","Halsey ~ SUGA's Interlude",1
"2020","MisterWives ~ SUPERBLOOM",1
"2020","Jaden ~ SYRE",1
"2020","Sid Sriram, ADK ~ Saahasam Swaasaga Saagipo",1
"2020","Lauv ~ Sad Forever",1
"2020","shy martin ~ Sad Songs",1
"2020","Seeb ~ Sad in Scandinavia",1
"2020","Delaney Jane ~ Safe With You",1
"2020","Avocuddle ~ Safety",1
"2020","Maura Bellucci ~ Sagittabondo",1
"2020","Surfaces ~ Sail Away",1
"2020","Vishal Mishra ~ Sajna Ve",1
"2020","Henrietta Kuipers ~ Salvatore",1
"2020","shy martin ~ Same Old",1
"2020","Selena Gomez ~ Same Old Love Remix",1
"2020","Joji ~ Sanctuary",1
"2020","Comet Blue ~ Sand Between Our Fingers",1
"2020","Lostboycrow ~ Santa Fe",1
"2020","Matter and Energy ~ Satellite",1
"2020","L.Dre ~ Satisfaction",1
"2020","Nao ~ Saturn",1
"2020","Jawsh 685 ~ Savage Love (Laxed - Siren Beat)",1
"2020","Mariah Carey ~ Save The Day (with Ms. Lauryn Hill)",1
"2020","Tanishk Bagchi ~ Sawarne Lage",1
"2020","Asher Postman ~ Say",1
"2020","Doja Cat ~ Say So (feat. Nicki Minaj)",1
"2020","Martin Garrix ~ Scared to Be Lonely",1
"2020","Saw Gent ~ Scars and Stripes",1
"2020","ralft ~ Schlafbesessenheit",1
"2020","Caleb James Smith ~ SeVerance",1
"2020","Sean Kingston ~ Sean Kingston",1
"2020","Eirta Sage ~ Second Hand Daggers",1
"2020","Selma Strom ~ Secrets",1
"2020","Eins Acht ~ Sekt",1
"2020","Kiana Lede ~ Selfless",1
"2020","Morgin Madison ~ Sensational Love",1
"2020","Domenico Cattaneo ~ Senza tentazioni, senza onore",1
"2020","Oliver Heldens ~ Set Me Free (feat. MAX)",1
"2020","Rainbow Kitten Surprise ~ Seven + Mary",1
"2020","PARTYNEXTDOOR ~ Seven Days",1
"2020","The Cure ~ Seventeen Seconds",1
"2020","Omarion ~ Sex Playlist",1
"2020","Freya Tainer ~ Sexy Looking Hunter",1
"2020","Roxy Tones ~ Shadow",1
"2020","Loui ~ Shake Dat (Tik Tok Remix)",1
"2020","Simon Field ~ Shake The Tree",1
"2020","Shania Twain ~ Shania Twain",1
"2020","Lukas Graham ~ Share That Love (feat. G-Eazy)",1
"2020","Lindsey Stirling ~ Shatter Me",1
"2020","Tyla Yaweh ~ She Bad",1
"2020","Palmer ~ She Is",1
"2020","Callista Magnus ~ She Loves Love",1
"2020","Avier Ving ~ She Loves You",1
"2020","Kennyon Brown ~ She Mad She Angry (Remix)",1
"2020","Ari Lennox ~ Shea Butter Baby",1
"2020","Young Fanatic ~ Shh",1
"2020","Moe Young ~ Shot With Me",1
"2020","Kasbo ~ Show You",1
"2020","Dave Bawa ~ Side Man",1
"2020","Analise ~ Sidewalk",1
"2020","Allie X ~ Sierra Burgess is a Loser (Original Motion Picture Soundtrack)",1
"2020","Henk Koninks ~ Significatory",1
"2020","Mila Coolness ~ Silent River",1
"2020","Dingo Skiba ~ Silver Compliments",1
"2020","Masego ~ Silver Tongue Devil (feat. Shenseea)",1
"2020","Rahat Fateh Ali Khan ~ Simmba",1
"2020","Arijit Singh ~ Simran",1
"2020","Aidan Martin ~ Sin in Your Skin",1
"2020","Lil Dream ~ Sink or Swipe",1
"2020","The Brother Brothers ~ Siren Song",1
"2020","Don Toliver ~ Situation",1
"2020","DripReport ~ Skechers",1
"2020","Flume ~ Skin Companion EP II",1
"2020","Mild High Club ~ Skiptracing",1
"2020","CAZZETTE ~ Sleepless",1
"2020","BOJET ~ Sleepwalk",1
"2020","Rook1e ~ Sleepy Boy",1
"2020","Cokobi ~ Sleepy Journey",1
"2020","Demaera Drakar ~ Slick Determination",1
"2020","Calvin Harris ~ Slide (feat. Frank Ocean & Migos)",1
"2020","Miley Cyrus ~ Slide Away",1
"2020","Young Thug ~ Slime Season 3",1
"2020","Dee-1 ~ Slingshot David",1
"2020","Bon Jovi ~ Slippery When Wet",1
"2020","AJ Mitchell ~ Slow Dance",1
"2020","VanJess ~ Slow Down",1
"2020","Ragnar Seaholm ~ Small Steps",1
"2020","Martin Solveig ~ Smash",1
"2020","R3HAB ~ Smells Like Teen Spirit",1
"2020","Mako ~ Smoke Filled Room",1
"2020","J. Cole ~ Snow On Tha Bluff",1
"2020","Adon ~ Snow White",1
"2020","Drake ~ So Far Gone",1
"2020","Independent Hits ~ So Numb",1
"2020","Cage The Elephant ~ Social Cues",1
"2020","Smuv ~ Sofa",1
"2020","Nina Cobham ~ Sola",1
"2020","Gavin Luke ~ Solace",1
"2020","Christopher Dicker ~ Solitaire",1
"2020","Lerica ~ Solito Solo",1
"2020","Carrie Underwood ~ Some Hearts",1
"2020","Martin Jensen ~ Somebody I'm Not",1
"2020","OneRepublic ~ Somebody To Love",1
"2020","Peach Tree Rascals ~ Someday",1
"2020","Mura Masa ~ Someday Somewhere",1
"2020","Lourdiz ~ Somersault",1
"2020","Missy & Blonde ~ Something Just Like This",1
"2020","Gavin DeGraw ~ Something Worth Saving",1
"2020","merci, mercy ~ Something You Like",1
"2020","softy ~ Sometimes I Wait for You",1
"2020","Anson Seabra ~ Somewhere in Ann Arbor",1
"2020","Ellona Leqarna ~ Song Of Freedom",1
"2020","Tears For Fears ~ Songs From The Big Chair",1
"2020","Nessa Manuel ~ Sonhando",1
"2020","1990nowhere ~ Sour",1
"2020","Becky Hill ~ Space",1
"2020","Prince Fox ~ Space (feat. Quinn XCII)",1
"2020","VIZE ~ Space Melody (Edward Artemyev) (feat. Leony)",1
"2020","Alex Breitling ~ Spaceship",1
"2020","Jemmila Stadd ~ Speeding Lyrics",1
"2020","Bas ~ Spilled Milk 1",1
"2020","Wallows ~ Spring EP",1
"2020","Jenny Lange ~ Spritual",1
"2020","Priest Jaja ~ Spuren",1
"2020","VOILA ~ Stand Tall",1
"2020","Laiko ~ Start Again",1
"2020","Apriligario ~ Start of the Game",1
"2020","Chris Stapleton ~ Starting Over",1
"2020","Cults ~ Static",1
"2020","Cheat Codes ~ Stay",1
"2020","Lil Durk ~ Stay Down (with 6LACK & Young Thug)",1
"2020","Joe Hertz ~ Stay Lost",1
"2020","George Taylor ~ Stay Warm",1
"2020","Omar Apollo ~ Stereo",1
"2020","Sinead Harnett ~ Stickin' (feat. Masego & VanJess)",1
"2020","Ola Gjeilo ~ Still",1
"2020","Bill Withers ~ Still Bill",1
"2020","Morgan Wallen ~ Still Goin Down",1
"2020","Demi Lovato ~ Still Have Me",1
"2020","Tuga Topic ~ Stirling",1
"2020","Blondage ~ Stoned",1
"2020","Cric Fable ~ Story Of My Eternity",1
"2020","Thunder ~ Stranger Than They Seem",1
"2020","Dagny ~ Strangers / Lovers",1
"2020","Ambulo ~ Stratosphere",1
"2020","Lostboycrow ~ Strawberry Sunscreen",1
"2020","Lil Baby ~ Street Gossip",1
"2020","3OH!3 ~ Streets Of Gold",1
"2020","MVCA ~ Stronger",1
"2020","Stereo Skyline ~ Stuck On Repeat",1
"2020","Tyla Yaweh ~ Stuntin' On You (feat. DaBaby)",1
"2020","Matt Hunter ~ Suave",1
"2020","De La Ghetto ~ Sube La Music",1
"2020","Sublime ~ Sublime",1
"2020","No Suits ~ Sue",1
"2020","Dj Meetha ~ Sugar How You Get So Fly",1
"2020","Petra Birgisdottir ~ Sulur",1
"2020","645AR ~ Sum Bout U (feat. FKA twigs)",1
"2020","Nora Van Elken ~ Sumatra",1
"2020","Leavv ~ Summer Breeze",1
"2020","NOA|AON ~ Summer Clearance",1
"2020","Martin Garrix ~ Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)",1
"2020","ODESZA ~ Summer's Gone",1
"2020","Mitch James ~ Sunday Sessions",1
"2020","A$AP Rocky ~ Sundress",1
"2020","Sam Feldt ~ Sunrise To Sunset",1
"2020","Conan Gray ~ Sunset Season",1
"2020","Aqua Dulovic ~ Super Stories",1
"2020","Lauv ~ Superhero",1
"2020","SLANDER ~ Superhuman",1
"2020","Phanot Arefy ~ Suppedaneum",1
"2020","Collectif Metisse ~ Sur la route",1
"2020","Lil Keed ~ Swap It Out (feat. Lil Duke)",1
"2020","Alex Mali ~ Sweet & Sour",1
"2020","Purrple Cat ~ Sweet Dreams",1
"2020","Raveena ~ Sweet Time",1
"2020","Gavin DeGraw ~ Sweeter",1
"2020","Eamonn Watt ~ Sweetest Dreams",1
"2020","Dylan Sitts ~ Swimmingly",1
"2020","Csizmazia Etel ~ Szerelem",1
"2020","WALK THE MOON ~ TALKING IS HARD",1
"2020","Sebastian Yatra ~ TBT",1
"2020","Amaarae ~ THE ANGEL YOU DON'T KNOW",1
"2020","Sheff G ~ THE UNLUCCY LUCCY KID",1
"2020","DJ Chose ~ THICK",1
"2020","for KING & COUNTRY ~ TOGETHER (feat. Kirk Franklin & Tori Kelly) (R3HAB Remix)",1
"2020","Max Richter ~ Taboo",1
"2020","Don Diablo ~ Take Her Place (feat. A R I Z O N A)",1
"2020","Russ ~ Take You Back (feat. Kehlani)",1
"2020","Echosmith ~ Talking Dreams",1
"2020","Saweetie ~ Tap In (feat. Post Malone, DaBaby & Jack Harlow)",1
"2020","Sid Sriram ~ Taxiwaala",1
"2020","Piso 21 ~ Te Amo",1
"2020","Chesca ~ Te Quiero Baby (I Love You Baby)",1
"2020","Birdy ~ Tee Shirt",1
"2020","Katy Perry ~ Teenage Dream: The Complete Confection",1
"2020","Tate McRae ~ Teenage Mind",1
"2020","Juice WRLD ~ Tell Me U Luv Me (with Trippie Redd)",1
"2020","Tiwa Savage ~ Temptation",1
"2020","Mondo Loops ~ Terrapin",1
"2020","Drake ~ Thank Me Later",1
"2020","Kelly Clarkson ~ Thankful",1
"2020","gnash ~ That One Song",1
"2020","Leroy Bolander ~ That day",1
"2020","THEY. ~ The Amanda Tape",1
"2020","G-Eazy ~ The Beautiful & Damned",1
"2020","Rotimi ~ The Beauty of Becoming",1
"2020","Matoma ~ The Bender",1
"2020","Nelly Furtado ~ The Best of Nelly Furtado",1
"2020","Chance the Rapper ~ The Big Day",1
"2020","Shaggy ~ The Boombastic Collection - Best of Shaggy",1
"2020","Passenger ~ The Boy Who Cried Wolf",1
"2020","Johannes Bornlof ~ The Boy Who Flew Away",1
"2020","Ekomi Nuabi ~ The City",1
"2020","Kanye West ~ The College Dropout",1
"2020","James Blake ~ The Colour In Anything",1
"2020","Fergie ~ The Dutchess",1
"2020","Xavier Omar ~ The Everlasting Wave",1
"2020","Lady Gaga ~ The Fame Monster",1
"2020","ford. ~ The Feeling",1
"2020","JP Saxe ~ The Few Things",1
"2020","JP Saxe ~ The Few Things (With Charlotte Lawrence)",1
"2020","Nelly ~ The Fix (feat. Jeremih)",1
"2020","The Green ~ The Green",1
"2020","Ben Crosland ~ The Hourglass",1
"2020","Anirudh Ravichander ~ The Karma Theme",1
"2020","CeeLo Green ~ The Lady Killer",1
"2020","Doves ~ The Last Broadcast",1
"2020","Steve Lacy ~ The Lo-Fis",1
"2020","Howard Shore ~ The Lord of the Rings - The Return of the King - The Complete Recordings",1
"2020","Cordae ~ The Lost Boy",1
"2020","Midnight Kids ~ The Lost Youth",1
"2020","Owl City ~ The Midsummer Station",1
"2020","Ween ~ The Mollusk",1
"2020","The Strokes ~ The New Abnormal",1
"2020","Iggy Azalea ~ The New Classic",1
"2020","Tory Lanez ~ The New Toronto 3",1
"2020","MIKA ~ The Origin Of Love",1
"2020","SZA ~ The Other Side (from Trolls World Tour)",1
"2020","Gorillaz ~ The Pink Phantom (feat. Elton John and 6LACK)",1
"2020","Ramin Djawadi ~ The Rains of Castamere from Game of Thrones",1
"2020","Wiz Khalifa ~ The Saga of Wiz Khalifa",1
"2020","NF ~ The Search",1
"2020","John Mayer ~ The Search for Everything",1
"2020","The PropheC ~ The Season",1
"2020","Q ~ The Shave Experiment",1
"2020","Edward Maya ~ The Show Must Go on",1
"2020","No Doubt ~ The Singles Collection",1
"2020","Edward Maya ~ The Stereo Love Show",1
"2020","Nina Nesbitt ~ The Sun Will Come up, The Seasons Will Change",1
"2020","Tomasz Kraal ~ The Swan",1
"2020","Stevie B ~ The Terminator",1
"2020","Melanie Adler ~ The Thing With Feathers",1
"2020","Betty Who ~ The Valley",1
"2020","Chad Lawson ~ The Waning Moon",1
"2020","R3HAB ~ The Wave EP",1
"2020","CARSTN ~ The Way",1
"2020","Blanco White ~ The Wind Rose EP",1
"2020","Hollow Coves ~ The Woods (Acoustic)",1
"2020","Paul Oakenfold ~ The World Can Wait Remixes",1
"2020","Rich The Kid ~ The World Is Yours",1
"2020","Curtis Waters ~ The feelings tend to stay the same",1
"2020","Finger Eleven ~ Them Vs. You Vs. Me",1
"2020","Justin Withers ~ Theme From the Lost Ones",1
"2020","Federico Montoya ~ Theme from Lazarus",1
"2020","Sarcastic Sounds ~ They Don't Need Me",1
"2020","Rhys Lewis ~ Things I Chose To Remember",1
"2020","Ugg'A ~ Think About",1
"2020","Tiana Major9 ~ Think About You",1
"2020","Astrid S ~ Think Before I Talk",1
"2020","R3HAB ~ Thinking About You (with Winona Oak)",1
"2020","Emanuel Fremont ~ Thinking about Jane",1
"2020","Sam Fischer ~ This City Remix (feat. Kane Brown)",1
"2020","alt-J ~ This Is All Yours",1
"2020","EARTHGANG ~ This Side",1
"2020","Jimmie Allen ~ This is Us",1
"2020","Chrirguesia ~ Thorny Soul",1
"2020","Midnight Kids ~ Those Were The Days (feat. Jared Lee)",1
"2020","Verzache ~ Thought Pool",1
"2020","Don Diablo ~ Thousand Faces",1
"2020","Macklemore & Ryan Lewis ~ Thrift Shop (feat. Wanz)",1
"2020","Russ ~ Throne Talks",1
"2020","Gian Marco Castro ~ Through Your Eyes",1
"2020","Internet Money ~ Thrusting (feat. Swae Lee & Future)",1
"2020","Thunder Jackson ~ Thunder Jackson",1
"2020","Ambiworld ~ Thunderous Relaxation",1
"2020","Nature Sounds ~ Thunderstorm",1
"2020","Thunderstorm ~ Thunderstorm Sleep",1
"2020","Wonderful Escape ~ Thunderstorms",1
"2020","Eckle Sunfell ~ Ticket Of The Rhythm",1
"2020","Zambonini ~ Timber",1
"2020","Jacob Collier ~ Time Alone With You (feat. Daniel Caesar)",1
"2020","Tori Kelly ~ Time Flies",1
"2020","Tom Aprils ~ Time Is Up",1
"2020","Moneybagg Yo ~ Time Served",1
"2020","Danielle Fleur ~ Time is the Longest Distance",1
"2020","Minnie Scolanti ~ Timelapse",1
"2020","Meynberg ~ Times Like These",1
"2020","Legislatorship ~ Timing Without Rules",1
