"Year","Artist","Plays"
"2018","Audrey Assad",1
"2018","Austin Blue",1
"2018","Austin Mahone",1
"2018","Autograf",1
"2018","Avril Lavigne",1
"2018","B.o.B",1
"2018","BAYNK",1
"2018","BLYNE",1
"2018","BOJET",1
"2018","BROCKHAMPTON",1
"2018","BTS",1
"2018","Baauer",1
"2018","Baby Rasta & Gringo",1
"2018","Barnes Blvd.",1
"2018","Barns Courtney",1
"2018","Bas",1
"2018","Bazzi vs.",1
"2018","Beach House",1
"2018","Bearcubs",1
"2018","Bearson",1
"2018","Bedstudy",1
"2018","Behind Clouds",1
"2018","Belle Mt.",1
"2018","Belle and Sebastian",1
"2018","Benj Pasek",1
"2018","Benji Lewis",1
"2018","Bertholet",1
"2018","Betty Who",1
"2018","Bibi Bourelly",1
"2018","Bibio",1
"2018","Big Yamo",1
"2018","Billie Marten",1
"2018","Billy Raffoul",1
"2018","Biz Markie",1
"2018","Black M",1
"2018","Blake McGrath",1
"2018","Blakey",1
"2018","BlocBoy JB",1
"2018","Blue Wayze",1
"2018","Bobby Morganstein",1
"2018","Bomba Estereo",1
"2018","Boombox Cartel",1
"2018","Boonz",1
"2018","Bousmara Division N?1",1
"2018","Brandon Ray",1
"2018","Breaking Benjamin",1
"2018","Brett Dennen",1
"2018","Brett Eldredge",1
"2018","Bright Eyes",1
"2018","Brown Town",1
"2018","Bruno Major",1
"2018","Bryan White",1
"2018","Burak Yeter",1
"2018","Buzzy Lee",1
"2018","C. Tangana",1
"2018","CADE",1
"2018","CMC$",1
"2018","CaRter",1
"2018","Cabas",1
"2018","Caitlyn Smith",1
"2018","Cam",1
"2018","Carlitos Rossy",1
"2018","Carlos Baute",1
"2018","Carmen Twillie",1
"2018","Casey Dubie",1
"2018","Cash Cash",1
"2018","Cat Clyde",1
"2018","Caustic The MC",1
"2018","CeeLo Green",1
"2018","Charles Goose",1
"2018","Charlie Cunningham",1
"2018","Charming Horses",1
"2018","Chelsea",1
"2018","Chelsea Bain",1
"2018","Chelsea Jade",1
"2018","Cher Lloyd",1
"2018","Cherry Beach",1
"2018","Cheryl K",1
"2018","Chill Vibes",1
"2018","Chloe Lilac",1
"2018","ChocQuibTown",1
"2018","Christian French",1
"2018","Chromeo",1
"2018","Chyno Miranda",1
"2018","Ciara",1
"2018","Clara Mae",1
"2018","Clementine Duo",1
"2018","Coast Modern",1
"2018","Codeko",1
"2018","Cody G",1
"2018","Cody Lovaas",1
"2018","Cole Swindell",1
"2018","Common Kings",1
"2018","Conan Gray",1
"2018","Conrad Sewell",1
"2018","Cordae",1
"2018","Corinne Bailey Rae",1
"2018","Cosculluela",1
"2018","Cousin Stizz",1
"2018","Cristin Milioti",1
"2018","CyHi",1
"2018","D.E.E.P",1
"2018","D33J",1
"2018","DEAMN",1
"2018","DJ Antoine",1
"2018","DJ Jonathan",1
"2018","DJ Kayz",1
"2018","DJ Koze",1
"2018","DJ Pauly D",1
"2018","DJ Sem",1
"2018","DJ Ufo Latino",1
"2018","DROELOE",1
"2018","DTF",1
"2018","Dae",1
"2018","Dagny",1
"2018","Dall",1
"2018","Dallas String Quartet",1
"2018","Dan Auerbach",1
"2018","Dan Owen",1
"2018","Dana Williams",1
"2018","Daniel Powter",1
"2018","Daniel Skye",1
"2018","Danny Ocean",1
"2018","Daryl Hall & John Oates",1
"2018","Dash of Honey",1
"2018","Dave B.",1
"2018","Dave Matthews Band",1
"2018","David Tolk",1
"2018","Daydreamer",1
"2018","DeCarlo",1
"2018","Deepend",1
"2018","Delayde",1
"2018","Denzel Curry",1
"2018","Descemer Bueno",1
"2018","Desiigner",1
"2018","Destiny's Child",1
"2018","Dirty Projectors",1
"2018","Disfigure",1
"2018","Donna Missal",1
"2018","Dr. Dog",1
"2018","Dr. John",1
"2018","Dragon & Caballero",1
"2018","Drax Project",1
"2018","Dreamgirl",1
"2018","Dresage",1
"2018","Drevm",1
"2018","Drumsound & Bassline Smith",1
"2018","Dustin Tebbutt",1
"2018","Dyrigent",1
"2018","EDEN",1
"2018","ELIZA",1
"2018","Easton",1
"2018","Eddy Lover",1
"2018","Edward Maya",1
"2018","Efecto Pasillo",1
"2018","Eiby Lion",1
"2018","El Fisico",1
"2018","Electric Guest",1
"2018","Elliott Yamin",1
"2018","Elvis Presley",1
"2018","Emeli Sande",1
"2018","Emil Landman",1
"2018","Emily Brimlow",1
"2018","Essence",1
"2018","Etham",1
"2018","Eugy",1
"2018","Eurythmics",1
"2018","FDVM",1
"2018","FELIX SANDMAN",1
"2018","FLETCHER",1
"2018","FRENSHIP",1
"2018","Fall Out Boy",1
"2018","Far East Movement",1
"2018","Feki",1
"2018","Felly",1
"2018","Fickle Friends",1
"2018","Fitz and The Tantrums",1
"2018","Flapo",1
"2018","Flavour",1
"2018","Flume",1
"2018","Fonseca",1
"2018","Fortunate Ones",1
"2018","Fossa Beats",1
"2018","Frank Walker",1
"2018","Frederic Chopin",1
"2018","Freedom Fry",1
"2018","French Cassettes",1
"2018","Fritz Kreisler",1
"2018","Fuego",1
"2018","GAB",1
"2018","Gabriel Pagan",1
"2018","Gadiel",1
"2018","Gallego",1
"2018","Genevieve Leclerc",1
"2018","Gengahr",1
"2018","Gente De Zona",1
"2018","GentleBeatz",1
"2018","Georgio",1
"2018","Ghost",1
"2018","Gill Chang",1
"2018","Glded",1
"2018","Glenn Travis",1
"2018","Gloria Estefan",1
"2018","Gnarls Barkley",1
"2018","Goth Babe",1
"2018","Grayson Kessenich",1
"2018","Green Day",1
"2018","Gregory Alan Isakov",1
"2018","Grey",1
"2018","Griffin Oskar",1
"2018","Grown George",1
"2018","Grupo Extra",1
"2018","Guard",1
"2018","HAIM",1
"2018","Halloran & Kate",1
"2018","Handsome Ghost",1
"2018","Hardwell",1
"2018","Haux",1
"2018","Hazey Eyes",1
"2018","Hein Cooper",1
"2018","Hellberg",1
"2018","Henri Purnell",1
"2018","Henry Green",1
"2018","HideMySoul",1
"2018","Hotel Garuda",1
"2018","Hounded",1
"2018","Hovvdy",1
"2018","Howard Shore",1
"2018","Human Touch",1
"2018","Huncho Jack",1
"2018","Hunter Plake",1
"2018","Idealism",1
"2018","Ikson",1
"2018","Iron & Wine",1
"2018","Isaac Bradley",1
"2018","Isaiah Rashad",1
"2018","Ivory Waves",1
"2018","JAC",1
"2018","JON VINYL",1
"2018","JOSEPH",1
"2018","JOY.",1
"2018","Jack Buchanan",1
"2018","Jack Harlow",1
"2018","Jack Vallier",1
"2018","Jacques Brel",1
"2018","Jaguar Jonze",1
"2018","Jake Coco",1
"2018","Jake Paul",1
"2018","Jamila Woods",1
"2018","Janieck",1
"2018","Janiva Magness",1
"2018","Jarryd James",1
"2018","Jason Upton",1
"2018","Jason Weaver",1
"2018","Jeff Bernat",1
"2018","Jenn Ayache",1
"2018","Jeremih",1
"2018","Jesse James Solomon",1
"2018","Jessie J",1
"2018","Jez Dior",1
"2018","Joachim Pastor",1
"2018","Joey Bada$$",1
"2018","Joey Montana",1
"2018","John K",1
"2018","John Smith",1
"2018","John Vincent III",1
"2018","Johnny Drille",1
"2018","Johnny Orlando",1
"2018","Johnnyswim",1
"2018","Joji",1
"2018","Jordy Searcy",1
"2018","Jorja Smith",1
"2018","Josh Ritter",1
"2018","Joyce Jonathan",1
"2018","Juancho Style",1
"2018","Juice Music",1
"2018","Jungle",1
"2018","Justin Caruso",1
"2018","Justin Nozuka",1
"2018","KAYTRANADA",1
"2018","Kat Deluna",1
"2018","Katie McBride",1
"2018","Katja Petri",1
"2018","Keen' V",1
"2018","Kendall Miles",1
"2018","Kenza Farah",1
"2018","Kevin Gates",1
"2018","Khia",1
"2018","Kid Ink",1
"2018","Kidswaste",1
"2018","King Tuff",1
"2018","Kings of Leon",1
"2018","Kito",1
"2018","Kollegah",1
"2018","Koni",1
"2018","Korede Bello",1
"2018","Krewella",1
"2018","Kris Wu",1
"2018","Krizz Kaliko",1
"2018","Kuizz",1
"2018","Kungs",1
"2018","Kurt Hugo Schneider",1
"2018","Kyndell",1
"2018","L'Imperatrice",1
"2018","LANCO",1
"2018","LOYAL",1
"2018","LRKR",1
"2018","LVNDSCAPE",1
"2018","Lake Street Dive",1
"2018","Langhorne Slim",1
"2018","Latin Dreams",1
"2018","Le P",1
"2018","Le Trio Joubran",1
"2018","Lea Michele",1
"2018","League of Legends",1
"2018","Legarda",1
"2018","Lemaitre",1
"2018","Lennon Stella",1
"2018","Lenny Tavarez",1
"2018","Leo Dynamic1",1
"2018","Leo Stannard",1
"2018","Leslie Grace",1
"2018","Leslie Powell",1
"2018","Lil Mosey",1
"2018","Lil Pump",1
"2018","Lil Silvio & El Vega",1
"2018","Lil Xan",1
"2018","Lil Yachty",1
"2018","Lissie",1
"2018","Liza Anne",1
"2018","Lolo Zouai",1
"2018","Loote",1
"2018","Lord Huron",1
"2018","Lori McKenna",1
"2018","Los 50 De Joselito",1
"2018","Lucas Estrada",1
"2018","Lucas Lucco",1
"2018","Lucy Neville",1
"2018","Luigi 21 Plus",1
"2018","Lullatone",1
"2018","Lydia Luce",1
"2018","Lykke Li",1
"2018","M-22",1
"2018","M83",1
"2018","MM0100",1
"2018","MOSSS",1
"2018","MOWE",1
"2018","Macklemore",1
"2018","Madcon",1
"2018","Madson.",1
"2018","Magic System",1
"2018","Mahalia",1
"2018","Majid Jordan",1
"2018","Marc Broussard",1
"2018","Marcos Menchaca",1
"2018","Marcus Johns",1
"2018","Marisa Anderson",1
"2018","Marius Babanu",1
"2018","Mark B.",1
"2018","Mark the Hammer",1
"2018","Martin Sangar",1
"2018","Marwa Loud",1
"2018","Massari",1
"2018","Mathew V",1
"2018","Matisyahu",1
"2018","Matt DiMona",1
"2018","Matt Nathanson",1
"2018","Matt Walden",1
"2018","Matthew And The Atlas",1
"2018","Matthew Mole",1
"2018","Mau y Ricky",1
"2018","Maugre",1
"2018","Maurice Moore",1
"2018","Maxo Kream",1
"2018","Meek Mill",1
"2018","Meg Mac",1
"2018","Melvin Alex",1
"2018","Message To Bears",1
"2018","Michael Buble",1
"2018","Michael McDaeth",1
"2018","Michael McEachern",1
"2018","Michl",1
"2018","Mike Bahia",1
"2018","Milow",1
"2018","Mimi Knowles",1
"2018","Miranda",1
"2018","Mishegas",1
"2018","Mishovy silenosti",1
"2018","Monaco",1
"2018","Monks Of The Abbey Of Notre Dame",1
"2018","Moon Taxi",1
"2018","Moss Kena",1
"2018","Motion City Soundtrack",1
"2018","Mr Eazi",1
"2018","Mueka",1
"2018","Music Legends",1
"2018","Mustard",1
"2018","NATTI NATASHA",1
"2018","NEIL FRANCES",1
"2018","NVDES",1
"2018","Nashville Cast",1
"2018","Natalie Prass",1
"2018","Ne-Yo",1
"2018","Nick Mulvey",1
"2018","Nickelback",1
"2018","Nicky Romero",1
"2018","Nico & Vinz",1
"2018","Nikita",1
"2018","Ninho",1
"2018","Nio Garcia",1
"2018","No Kind of Rider",1
"2018","No Rome",1
"2018","Noriel",1
"2018","November Lights",1
"2018","Novo Amor",1
"2018","Nude",1
"2018","Nuit Ocean",1
"2018","NxWorries",1
"2018","O.A.R.",1
"2018","ODIE",1
"2018","OMI",1
"2018","Offset",1
"2018","Oh Wonder",1
"2018","Olga Tanon",1
"2018","Oliver Kid",1
"2018","Olly Murs",1
"2018","One After None",1
"2018","Orion Sun",1
"2018","Osmani Garcia """"La Voz""""",1
"2018","Outasight",1
"2018","PARTYNEXTDOOR",1
"2018","PLVTINUM",1
"2018","Pabllo Vittar",1
"2018","Palace",1
"2018","Panic! At The Disco",1
"2018","Paper Lovee",1
"2018","Pat Boone",1
"2018","Patrick Lite",1
"2018","Paty Cantu",1
"2018","Paul Canning",1
"2018","Paul McCartney",1
"2018","Perry Como",1
"2018","Pharrell Williams",1
"2018","Phil Harris",1
"2018","Phil Wickham",1
"2018","Phora",1
"2018","Pi'erre Bourne",1
"2018","Pia Mia",1
"2018","Piano Tribute Players",1
"2018","Plasi",1
"2018","Plastic Picnic",1
"2018","Playboi Carti",1
"2018","Pool Holograph",1
"2018","Pretty Lights",1
"2018","Prince",1
"2018","Prince Woods",1
"2018","Proto",1
"2018","Pusho",1
"2018","Quincy Mumford",1
"2018","Quintino",1
"2018","R.LUM.R",1
"2018","RIKI",1
"2018","RY X",1
"2018","Rachel Portman",1
"2018","Radiohead",1
"2018","Rain Man",1
"2018","Randy",1
"2018","Randy Wisky",1
"2018","Raphy Motiff",1
"2018","Ray LaMontagne",1
"2018","Refs",1
"2018","Reo Cragun",1
"2018","Revelries",1
"2018","Rhye",1
"2018","Ria Mae",1
"2018","Rio Roma",1
"2018","Rob Thomas",1
"2018","Robert Linton",1
"2018","Ron Pope",1
"2018","Rose Dive",1
"2018","Rosemary & Garlic",1
"2018","Rostam",1
"2018","Rufus Wainwright",1
"2018","Ruuth",1
"2018","Ryan Adams",1
"2018","Ryan Gosling",1
"2018","Rynx",1
"2018","SDJM",1
"2018","SG Lewis",1
"2018","SHAED",1
"2018","SOB X RBE",1
"2018","STRFKR",1
"2018","SZA",1
"2018","Saba",1
"2018","Sabrina Carpenter",1
"2018","Sam Hunt",1
"2018","Sammie",1
"2018","Sammy Adams",1
"2018","Sanluis",1
"2018","Sarah Joy",1
"2018","Say Anything",1
"2018","ScHoolboy Q",1
"2018","Sebastien Hogge",1
"2018","Secondhand Serenade",1
"2018","Seeb",1
"2018","Sencillamente Joe",1
"2018","Sergio Mendes",1
"2018","Seven Lions",1
"2018","Severo",1
"2018","Shannon Lay",1
"2018","Shontelle",1
"2018","Shout Out Louds",1
"2018","Shy Girls",1
"2018","Sidney Samson",1
"2018","Simplicity",1
"2018","Simply Three",1
"2018","Sinjin Hawke",1
"2018","Sixten & Blixten",1
"2018","Skepta",1
"2018","Skewby",1
"2018","Ski Mask The Slump God",1
"2018","Skylar Grey",1
"2018","Sleeping At Last",1
"2018","Smeyeul.",1
"2018","Sneakbo",1
"2018","Snoop Dogg",1
"2018","Soccer Mommy",1
"2018","Sofia Reyes",1
"2018","Sofiane",1
"2018","Son Lux",1
"2018","Sonn",1
"2018","Sonny Tennet",1
"2018","Soulja Boy",1
"2018","St. South",1
"2018","Stargate",1
"2018","Stefflon Don",1
"2018","Steven Sharp Nelson",1
"2018","Stitches",1
"2018","Struggle Jennings",1
"2018","Sub Focus",1
"2018","Sunset Rollercoaster",1
"2018","Swimming Tapes",1
"2018","TLC",1
"2018","TXS",1
"2018","Taio Cruz",1
"2018","Taking Back Sunday",1
"2018","Talisk",1
"2018","Taylor Acorn",1
"2018","Taylor Davis",1
"2018","Ted Falcon",1
"2018","Tess Clare",1
"2018","The Ballroom Thieves",1
"2018","The Blaze",1
"2018","The Brummies",1
"2018","The Budos Band",1
"2018","The Dartmouth Aires",1
"2018","The Echelon Effect",1
"2018","The End Of The Ocean",1
"2018","The Flying Stars Of Brooklyn NY",1
"2018","The Fray",1
"2018","The Growlers",1
"2018","The Him",1
"2018","The Hipster Orchestra",1
"2018","The Japanese House",1
"2018","The Knocks",1
"2018","The Last Shadow Puppets",1
"2018","The Lidls",1
"2018","The Marias",1
"2018","The Night Game",1
"2018","The Oh Hellos",1
"2018","The String Revolution",1
"2018","The Undercover Dream Lovers",1
"2018","The Vamps",1
"2018","The Wombats",1
"2018","This Wild Life",1
"2018","Thomas Gold",1
"2018","Tim Legend",1
"2018","Tino Martin",1
"2018","Tito """"El Bambino""""",1
"2018","Tom Walker",1
"2018","Tony Bennett",1
"2018","Tony Lieberman",1
"2018","Tove Styrke",1
"2018","Trap Capos",1
"2018","Trobi",1
"2018","Tune-Yards",1
"2018","Twin Shadow",1
"2018","Twist",1
"2018","Two Friends",1
"2018","Tyler Braden",1
"2018","Tyler Herrin",1
"2018","Ulrik Munther",1
"2018","Ummet Ozcan",1
"2018","Un orage",1
"2018","Urban Cone",1
"2018","Uzi",1
"2018","VELVET MOON",1
"2018","VERITE",1
"2018","VHS Collection",1
"2018","VINXEN",1
"2018","Vague003",1
"2018","Valee",1
"2018","VanJess",1
"2018","Vancouver Sleep Clinic",1
"2018","Vegedream",1
"2018","Vera Blue",1
"2018","Verzache",1
"2018","Vianney",1
"2018","Vicetone",1
"2018","Vinchenzo",1
"2018","Vitamin String Quartet",1
"2018","WALK THE MOON",1
"2018","Waka Flocka Flame",1
"2018","Wale",1
"2018","Weezer",1
"2018","Wham!",1
"2018","William Tyler",1
"2018","Wingtip",1
"2018","Wolfine",1
"2018","Wrabel",1
"2018","Wu-Tang Clan",1
"2018","XY&O",1
"2018","Yashua",1
"2018","Yeek",1
"2018","Yellow Days",1
"2018","Yoke Lore",1
"2018","Yoshi Flower",1
"2018","Young Thug",1
"2018","Young the Giant",1
"2018","Youngr",1
"2018","Yulien Oviedo",1
"2018","Zac Brown Band",1
"2018","Zack Knight",1
"2018","Zaho",1
"2018","Zhavaughn Reed",1
"2018","breathe.",1
"2018","bulow",1
"2018","chief.",1
"2018","for KING & COUNTRY",1
"2018","frad",1
"2018","gabriel black",1
"2018","ilo ilo",1
"2018","j'san",1
"2018","kerri",1
"2018","matt mcwaters",1
"2018","mommy",1
"2018","morgxn",1
"2018","nosubject",1
"2018","rei brown",1
"2018","s. lyre",1
"2018","swim good now",1
"2019","*NSYNC",1
"2019",".ihaveaface",1
"2019","070 Shake",1
"2019","21 Savage",1
"2019","24hrs",1
"2019","3LAU",1
"2019","404Billy",1
"2019","4B",1
"2019","4Keus Gang",1
"2019","<U+5434><U+4EA6><U+51E1>",1
"2019","A Dancing Beggar",1
"2019","A Great Big World",1
"2019","A L E X",1
"2019","A Winged Victory for the Sullen",1
"2019","A$AP Rocky",1
"2019","A.CHAL",1
"2019","A.R. Rahman",1
"2019","AC/DC",1
"2019","AFROJACK",1
"2019","AK",1
"2019","AURORA",1
"2019","Absofacto",1
"2019","Abstrakt Idea",1
"2019","Ace Cino",1
"2019","Acejax",1
"2019","Adam Christopher",1
"2019","Adam Lambert",1
"2019","Adam Turley",1
"2019","Adon",1
"2019","Adventure Club",1
"2019","Agricola",1
"2019","Agustin Amigo",1
"2019","Ajay-Atul",1
"2019","Alan Gogoll",1
"2019","Alex & Sierra",1
"2019","Alex Couture",1
"2019","Alextbh",1
"2019","Alice Merton",1
"2019","Alida Sorby",1
"2019","Alistair",1
"2019","All Time Low",1
"2019","Ally Brooke",1
"2019","Amaal Mallik",1
"2019","Amber Leigh Irish",1
"2019","Amir",1
"2019","Analaga",1
"2019","Andra Day",1
"2019","Andre Previn",1
"2019","Andrelli",1
"2019","Andy Black",1
"2019","Anesthesia",1
"2019","Ann Simons",1
"2019","Anna Clendening",1
"2019","Anna Kendrick",1
"2019","Anna of the North",1
"2019","Anne Dudley",1
"2019","Annie Lennox",1
"2019","Apollo1027",1
"2019","Ardhito Pramono",1
"2019","Arelius",1
"2019","Ariana and the Rose",1
"2019","Arjun Kanungo",1
"2019","Arliss Parker",1
"2019","Artisblind",1
"2019","Ashley O",1
"2019","Au/Ra",1
"2019","Audien",1
"2019","Auntie Flo",1
"2019","Avant",1
"2019","B-NOM",1
"2019","B. Kudanowski",1
"2019","BOJET",1
"2019","BRVMSOO",1
"2019","Baby Boy Da Prince",1
"2019","Baby Rasta & Gringo",1
"2019","Bacilos",1
"2019","Background Music & Sounds From I'm In Records",1
"2019","Badly Drawn Boy",1
"2019","Badshah",1
"2019","Baker Grace",1
"2019","Bakermat",1
"2019","Balmorhea",1
"2019","Bandolero",1
"2019","Bankroll Freddie",1
"2019","Basenji",1
"2019","Beast Coast",1
"2019","Beck",1
"2019","Ben Platt",1
"2019","Benjamin Ingrosso",1
"2019","Benjamin Taylor",1
"2019","Benny Treskow",1
"2019","Beowulf",1
"2019","Best Coast",1
"2019","Beyond The Guitar",1
"2019","Big Boi",1
"2019","Big Gigantic",1
"2019","Big Time Rush",1
"2019","Biggie Smalls",1
"2019","Bill Medley",1
"2019","Billy Lockett",1
"2019","Billy McLaughlin",1
"2019","Birdy",1
"2019","BlackHawk",1
"2019","Blake McGrath",1
"2019","Blue Sky Black Death",1
"2019","Boatkeeper",1
"2019","Bob Dylan",1
"2019","Bon Vie",1
"2019","Borghild Wenn",1
"2019","Boumso",1
"2019","Bow Wow",1
"2019","Brabra",1
"2019","Bracket",1
"2019","Brad Kane",1
"2019","Brady Alan",1
"2019","Brambles",1
"2019","Bramsito",1
"2019","Brandon Chase",1
"2019","Brenda Lee",1
"2019","Brett Young",1
"2019","Brielle Von Hugel",1
"2019","Bring Me The Horizon",1
"2019","Broly Nueve",1
"2019","Bronze Radio Return",1
"2019","Bruce Adler",1
"2019","Bruce Springsteen",1
"2019","Bruno Merz",1
"2019","Brytiago",1
"2019","Busta Rhymes",1
"2019","Byro",1
"2019","C.O.R",1
"2019","CHOISIES",1
"2019","CRO",1
"2019","Calboy",1
"2019","Callisto Mazzi",1
"2019","CamelPhat",1
"2019","Canned Heat",1
"2019","Cannon",1
"2019","Capo Plaza",1
"2019","Cardi B",1
"2019","Carmen da Silva",1
"2019","Caroline Collette",1
"2019","Carrie Underwood",1
"2019","Catching Flies",1
"2019","Cats On Trees",1
"2019","Causes",1
"2019","Cauty",1
"2019","Cedric Gervais",1
"2019","Cenji",1
"2019","Chad Lawson",1
"2019","Chansons Francaises",1
"2019","Charlie Cunningham",1
"2019","Charlie Key",1
"2019","Chase Rice",1
"2019","Chiefus",1
"2019","Chill House Music Cafe",1
"2019","Chino & Nacho",1
"2019","Chloe Lilac",1
"2019","Chris Medina",1
"2019","ChristianAdamG",1
"2019","Christina Aguilera",1
"2019","Christopher Jackson",1
"2019","Christy Matterhorn",1
"2019","Chymera",1
"2019","Chymeris",1
"2019","Clairmont",1
"2019","Claudio Capeo",1
"2019","Cliff Edwards",1
"2019","Coasts",1
"2019","Cobra Starship",1
"2019","CocoRosie",1
"2019","Cody Simpson",1
"2019","Col3trane",1
"2019","Collin Hill",1
"2019","Color The Night",1
"2019","Comethazine",1
"2019","Conor Maynard",1
"2019","Cordae",1
"2019","Corneille",1
"2019","Counting Crows",1
"2019","Cover Kid",1
"2019","Crystalsong",1
"2019","Cub Sport",1
"2019","D.A.V",1
"2019","DEVO",1
"2019","DJ Disse",1
"2019","DJ FUMI<U+2605>YEAH!",1
"2019","DJ Luian",1
"2019","DJ Sem",1
"2019","Daft Punk",1
"2019","Dane Hildreth",1
"2019","Daniel Philo",1
"2019","Danielle Bradbery",1
"2019","Danny Gokey",1
"2019","Danny Wolf",1
"2019","Danny Wright",1
"2019","Darnell Smith",1
"2019","Darshan Raval",1
"2019","Daughter",1
"2019","Dave East",1
"2019","David Cutter Music",1
"2019","David Fischbein",1
"2019","David Huntsinger",1
"2019","David Keenan",1
"2019","David Okit",1
"2019","David Ryan Harris",1
"2019","David West",1
"2019","Debi Nova",1
"2019","Declan J Donovan",1
"2019","Deekline",1
"2019","Deep Watch",1
"2019","Deepend",1
"2019","Delit Quirion",1
"2019","Denzel Curry",1
"2019","Didos Calani",1
"2019","Dillon Francis",1
"2019","Dimelo Flow",1
"2019","Dinero",1
"2019","Dionne Warwick",1
